time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss
560842,78335,7,733.5807525200003,100.0,5840,0.5400573015213013,0.00073,0.007935475558042526,557841,14.380979537963867,-389.9892883300781
561842,78478,7,731.58219857,100.0,5850,0.42566654086112976,0.00073,0.008249874226748943,558841,-6.37470006942749,-391.041748046875
562842,78621,7,732.4706642500001,100.0,5860,0.42122969031333923,0.00073,0.008051468059420586,559841,-3.9199295043945312,-390.3114318847656
563842,78766,7,765.6689938000001,100.0,5870,0.45580536127090454,0.00073,0.00781133770942688,560841,-0.19097405672073364,-390.9611511230469
564842,78911,7,765.69302498,100.0,5880,0.4874917268753052,0.00073,0.007655246648937464,561841,-6.231903076171875,-389.8383483886719
565842,79059,7,765.6778532400001,100.0,5890,0.4627038240432739,0.00073,0.00748968543484807,562841,-0.49864232540130615,-390.1507568359375
566842,79206,7,765.7891332599997,100.0,5900,0.4640675485134125,0.00073,0.0075567616149783134,563841,11.081952095031738,-389.57281494140625
567842,79349,7,765.7977824799999,100.0,5910,0.3543253242969513,0.00073,0.007647281978279352,564841,4.9607672691345215,-389.517333984375
568842,79495,7,766.2193166099999,100.0,5920,0.639748215675354,0.00073,0.007438629399985075,565841,4.3882012367248535,-390.4381103515625
569842,79641,7,765.65626775,100.0,5930,0.6539709568023682,0.00073,0.008222673088312149,566841,-6.30021858215332,-390.4078063964844
570842,79788,7,764.22107206,100.0,5940,0.6174126267433167,0.00073,0.008143545128405094,567841,18.973228454589844,-390.596923828125
571842,79931,7,756.00445376,100.0,5950,0.39702385663986206,0.00073,0.007861574180424213,568841,-0.9278638362884521,-390.93731689453125
572842,80076,7,756.73508794,100.0,5960,1.0189261436462402,0.00073,0.00787961483001709,569841,-3.693711757659912,-390.4053039550781
573842,80223,7,756.6456585499999,100.0,5970,0.5168341398239136,0.00073,0.00780300609767437,570841,1.8395477533340454,-390.1231689453125
574842,80369,7,756.2901539,100.0,5980,0.5461361408233643,0.00073,0.007752582430839539,571841,-3.439154624938965,-390.7576599121094
575842,80513,7,756.1945142000001,100.0,5990,0.7316964268684387,0.00073,0.007826635614037514,572841,-2.866511344909668,-390.06378173828125
576842,80656,7,731.9079297,100.0,6000,0.4662068784236908,0.00073,0.009039727970957756,573841,-1.8630344867706299,-391.7166748046875
577842,80800,7,707.8027433499998,100.0,6010,0.516569972038269,0.00073,0.008274000138044357,574841,-13.869590759277344,-391.0441589355469
578842,80945,7,705.4543459499998,100.0,6020,0.4561019539833069,0.00073,0.007892915047705173,575841,-8.735135078430176,-390.4886169433594
579842,81091,7,707.85861266,100.0,6030,0.6848827004432678,0.00073,0.00769115099683404,576841,7.362637519836426,-390.1993713378906
580842,81237,7,709.2583890399999,100.0,6040,0.41184163093566895,0.00073,0.007921019569039345,577841,-9.150716781616211,-391.5865783691406
581842,81382,7,714.8766241000001,100.0,6050,0.3621774911880493,0.00073,0.008154923096299171,578841,-4.266490936279297,-391.3385009765625
582842,81527,7,714.8679712100001,100.0,6060,0.47888118028640747,0.00073,0.007525857537984848,579841,2.5451722145080566,-390.9450988769531
583842,81670,7,715.1550453299999,100.0,6070,0.33898717164993286,0.00073,0.007661852985620499,580841,7.353253364562988,-391.344482421875
584842,81822,7,715.4504733400001,100.0,6080,0.6135892271995544,0.00073,0.008612201549112797,581841,0.20304065942764282,-392.47454833984375
585842,81969,7,715.4537989599999,100.0,6090,0.5299469232559204,0.00073,0.008946552872657776,582841,-4.486531734466553,-394.2167053222656
586842,82115,7,739.6763653299998,100.0,6100,0.6604588031768799,0.00073,0.008468039333820343,583841,1.7906584739685059,-393.42352294921875
587842,82259,7,763.73468023,100.0,6110,0.3421138525009155,0.00073,0.007818873040378094,584841,-4.939394950866699,-393.58746337890625
588842,82403,7,766.06722143,100.0,6120,0.4851815700531006,0.00073,0.008035585284233093,585841,-3.2911174297332764,-392.16162109375
589842,82548,7,766.2005553300002,100.0,6130,0.48337191343307495,0.00073,0.008078144863247871,586841,-6.945346832275391,-392.1864318847656
590842,82692,7,764.97789005,100.0,6140,0.30570054054260254,0.00073,0.009561454877257347,587841,-2.1003332138061523,-393.6578369140625
591842,82837,7,762.7222063799999,100.0,6150,0.7677778005599976,0.00073,0.009504728950560093,588841,-1.1490877866744995,-394.8870849609375
592842,82982,7,761.60594912,100.0,6160,0.6845628023147583,0.00073,0.010622633621096611,589841,-7.3175249099731445,-394.92352294921875
593842,83128,7,761.42672527,100.0,6170,0.4184766411781311,0.00073,0.009722873568534851,590841,0.40913844108581543,-397.3040466308594
594842,83271,7,761.41331943,100.0,6180,0.5342869758605957,0.00073,0.008664708584547043,591841,0.5047315359115601,-397.2755126953125
595842,83415,7,761.4585666300002,100.0,6190,0.6457527875900269,0.00073,0.008337120525538921,592841,-1.7898280620574951,-395.5071716308594
596842,83561,7,761.5300757,100.0,6200,0.4361892342567444,0.00073,0.009257201105356216,593841,2.348968744277954,-394.87921142578125
597842,83706,7,757.1774513099999,100.0,6210,0.5768729448318481,0.00073,0.010202479548752308,594841,-6.710224628448486,-395.7706298828125
598842,83851,7,749.9050440100001,100.0,6220,0.700745701789856,0.00073,0.007980765774846077,595841,3.3462326526641846,-394.9308776855469
599842,83996,7,747.3627915000001,100.0,6230,0.4735708236694336,0.00073,0.008327740244567394,596841,-12.701196670532227,-394.937255859375
600842,84142,7,748.58232701,100.0,6240,0.6773460507392883,0.00073,0.008535167202353477,597841,4.747949600219727,-394.01617431640625
601842,84288,7,755.5786693899998,100.0,6250,0.5809214115142822,0.00073,0.008980108425021172,598841,-2.2555084228515625,-394.7781677246094
602842,84434,7,756.68476857,100.0,6260,0.3924978971481323,0.00073,0.008634443394839764,599841,-10.578939437866211,-394.1371765136719
603842,84580,7,756.82088926,100.0,6270,0.6874045133590698,0.00073,0.008931327611207962,600841,12.534194946289062,-393.1022033691406
604842,84724,7,754.4381302400001,100.0,6280,0.5680407285690308,0.00073,0.008251345716416836,601841,13.733543395996094,-392.60308837890625
605842,84869,7,753.0907179800001,100.0,6290,0.4352858066558838,0.00073,0.008253623731434345,602841,-17.394174575805664,-393.12957763671875
606842,85015,7,752.8786352100001,100.0,6300,0.4194645881652832,0.00073,0.007734965533018112,603841,2.8034892082214355,-393.33489990234375
607842,85161,7,757.13487375,100.0,6310,0.35826700925827026,0.00073,0.007796140853315592,604841,2.3006515502929688,-392.35369873046875
608842,85307,7,764.3571655300001,100.0,6320,0.3697662651538849,0.00073,0.007807513233274221,605841,-6.8414812088012695,-392.80426025390625
609842,85451,7,765.9864092100001,100.0,6330,0.4443478584289551,0.00073,0.007974021136760712,606841,-11.158624649047852,-392.4648742675781
610842,85597,7,765.16116519,100.0,6340,0.48133277893066406,0.00073,0.007984081283211708,607841,7.681596755981445,-391.13201904296875
611842,85747,7,757.9555471799999,100.0,6350,0.6363493800163269,0.00073,0.008263599127531052,608841,-16.6976261138916,-392.1604309082031
612842,85897,7,748.6119390700001,100.0,6360,0.6170796155929565,0.00073,0.009024985134601593,609841,7.409127235412598,-391.3878479003906
613842,86043,7,749.0496529000001,100.0,6370,0.49152326583862305,0.00073,0.009221806190907955,610841,-9.870503425598145,-391.8138122558594
614842,86187,7,749.5676830499999,100.0,6380,0.37340736389160156,0.00073,0.008012066595256329,611841,-3.2549123764038086,-391.7998352050781
615842,86333,7,749.0865380299999,100.0,6390,0.4967682659626007,0.00073,0.007741592358797789,612841,16.86188316345215,-391.5487060546875
616842,86480,7,740.7995098599998,100.0,6400,0.5526825189590454,0.00073,0.008199818432331085,613841,-1.4201440811157227,-391.1439514160156
617842,86625,7,737.3872596599999,100.0,6410,0.3925092816352844,0.00073,0.008321793749928474,614841,-6.934902191162109,-391.7818908691406
618842,86770,7,737.4176144800002,100.0,6420,0.4155051112174988,0.00073,0.008121793158352375,615841,2.448235273361206,-390.7505798339844
619842,86913,7,737.9186777099999,100.0,6430,0.400715708732605,0.00073,0.007907154969871044,616841,-1.9113529920578003,-390.76373291015625
620842,87056,7,738.8095592899999,100.0,6440,0.6380662322044373,0.00073,0.008008792996406555,617841,6.601710319519043,-391.04608154296875
621842,87200,7,745.66572109,100.0,6450,0.5044079422950745,0.00073,0.008685005828738213,618841,-4.393104076385498,-392.45843505859375
622842,87345,7,734.29488281,100.0,6460,1.1116182804107666,0.00073,0.012492169626057148,619841,21.372657775878906,-394.2773132324219
623842,87491,7,697.0198038199998,100.0,6470,0.7799725532531738,0.00073,0.009834107011556625,620841,-19.40200424194336,-393.0694274902344
624842,87636,7,685.65158853,100.0,6480,0.9290580153465271,0.00073,0.010430374182760715,621841,-3.1673223972320557,-392.5618591308594
625842,87779,7,687.5352786099998,100.0,6490,0.695514976978302,0.00073,0.010212364606559277,622841,-4.63809061050415,-391.91424560546875
626842,87924,7,695.9163257000001,100.0,6500,0.7280769348144531,0.00073,0.008571658283472061,623841,-0.6551302671432495,-392.548095703125
627842,88070,7,699.4681429799999,100.0,6510,0.4673691391944885,0.00073,0.008410731330513954,624841,2.320782423019409,-392.2996826171875
628842,88214,7,699.82211684,100.0,6520,0.5780923366546631,0.00073,0.008530419319868088,625841,4.3382439613342285,-392.6770935058594
629842,88359,7,700.4755074900002,100.0,6530,0.852138340473175,0.00073,0.008440819568932056,626841,-3.3021998405456543,-392.3489074707031
630842,88504,7,700.36633647,100.0,6540,0.5244604349136353,0.00073,0.007850421592593193,627841,7.370090484619141,-391.7769775390625
631842,88647,7,700.3091486600001,100.0,6550,0.551032304763794,0.00073,0.007863512262701988,628841,-0.37682318687438965,-391.2082214355469
632842,88792,7,721.2582722700001,100.0,6560,0.645667552947998,0.00073,0.008595856837928295,629841,2.4125072956085205,-391.7480773925781
633842,88936,7,758.26368642,100.0,6570,0.6320067644119263,0.00073,0.008808710612356663,630841,-4.935705184936523,-392.1656799316406
634842,89080,7,771.6277337600001,100.0,6580,0.716018795967102,0.00073,0.008429992012679577,631841,9.82646369934082,-391.9526062011719
635842,89223,7,771.5684628500001,100.0,6590,0.4707227945327759,0.00073,0.008652471005916595,632841,-0.5252488851547241,-392.41644287109375
636842,89369,7,771.34208212,100.0,6600,0.31602200865745544,0.00073,0.007800164166837931,633841,0.24528849124908447,-391.7531433105469
637842,89518,7,771.13333315,100.0,6610,0.5685063600540161,0.00073,0.0075832814909517765,634841,-2.6559951305389404,-392.2720947265625
638842,89662,7,770.9428882399999,100.0,6620,0.47924813628196716,0.00073,0.00785497110337019,635841,5.063806533813477,-393.278564453125
639842,89806,7,763.3308580300001,100.0,6630,0.6445415019989014,0.00073,0.009689868427813053,636841,2.812352418899536,-394.89251708984375
640842,89954,7,760.9797415699999,100.0,6640,0.5913628339767456,0.00073,0.009399394504725933,637841,-8.669291496276855,-395.073486328125
641842,90099,7,760.86465803,100.0,6650,0.5597233772277832,0.00073,0.00855979323387146,638841,4.4888105392456055,-393.9229431152344
642842,90245,7,760.63620537,100.0,6660,0.49780523777008057,0.00073,0.008335105143487453,639841,-0.02176046371459961,-393.98199462890625
643842,90392,7,760.3294522299998,100.0,6670,0.5840611457824707,0.00073,0.008781421929597855,640841,7.466707229614258,-393.1556091308594
644842,90537,7,760.3393042600001,100.0,6680,0.6526914834976196,0.00073,0.009133276529610157,641841,4.190781116485596,-392.3622131347656
645842,90681,7,759.99160149,100.0,6690,0.6255390644073486,0.00073,0.01061775628477335,642841,-2.4079136848449707,-393.926513671875
646842,90827,7,759.55491178,100.0,6700,0.5988569259643555,0.00073,0.01113027986139059,643841,-11.116888999938965,-397.9206848144531
647842,90970,7,758.6924097899999,100.0,6710,0.5501008033752441,0.00073,0.010018178261816502,644841,-9.076861381530762,-398.27838134765625
648842,91116,7,758.5251637899997,100.0,6720,0.7327280044555664,0.00073,0.00961887277662754,645841,-7.070062637329102,-398.6441650390625
649842,91260,7,765.8953691899999,100.0,6730,0.5924065113067627,0.00073,0.00900937244296074,646841,-0.9445258378982544,-396.95660400390625
650842,91405,7,768.2930192999999,100.0,6740,0.6975714564323425,0.00073,0.00818260945379734,647841,2.7211759090423584,-395.52032470703125
651842,91554,7,769.10283123,100.0,6750,0.5107015371322632,0.00073,0.008045941591262817,648841,-6.821640968322754,-394.142333984375
652842,91700,7,769.5513712199999,100.0,6760,0.47850126028060913,0.00073,0.008612308651208878,649841,-0.24545931816101074,-393.93499755859375
653842,91848,7,769.4925560600001,100.0,6770,0.4476582705974579,0.00073,0.008886786177754402,650841,-14.673224449157715,-394.39306640625
654842,91995,7,758.0612302300002,100.0,6780,0.9682601690292358,0.00073,0.01270203571766615,651841,-5.659879207611084,-399.2729797363281
655842,92141,7,748.8278743199999,100.0,6790,0.7774367332458496,0.00073,0.01170338224619627,652841,1.4104400873184204,-399.3266906738281
656842,92287,7,733.7513198199999,100.0,6800,0.610619068145752,0.00073,0.009397261776030064,653841,-8.816471099853516,-397.498779296875
657842,92434,7,734.77388757,100.0,6810,1.4052324295043945,0.00073,0.008965933695435524,654841,7.5348358154296875,-396.72076416015625
658842,92578,7,734.84582956,100.0,6820,0.5923734903335571,0.00073,0.008672152645885944,655841,-1.263851284980774,-396.67572021484375
659842,92723,7,735.0582818700001,100.0,6830,0.8035566210746765,0.00073,0.008715776726603508,656841,10.66461181640625,-395.4993896484375
660842,92871,7,735.0837744800001,100.0,6840,0.5933176875114441,0.00073,0.00865157600492239,657841,-6.704460620880127,-396.07525634765625
661842,93016,7,714.1668904699999,100.0,6850,1.2364654541015625,0.00073,0.009318278171122074,658841,12.453094482421875,-397.38653564453125
662842,93162,7,686.3877814400001,100.0,6860,0.7443215847015381,0.00073,0.008747094310820103,659841,-2.6379787921905518,-394.7119445800781
663842,93307,7,686.59993032,100.0,6870,0.5235147476196289,0.00073,0.008317338302731514,660841,2.342665195465088,-394.3075866699219
664842,93452,7,698.0172853700001,100.0,6880,0.48955607414245605,0.00073,0.008801862597465515,661841,7.116085052490234,-393.50048828125
665842,93597,7,707.97347446,100.0,6890,0.5249242782592773,0.00073,0.008743170648813248,662841,3.0266828536987305,-393.7264709472656
666842,93744,7,721.1312588600001,100.0,6900,0.6604176759719849,0.00073,0.009234936907887459,663841,-5.8053812980651855,-394.29046630859375
667842,93888,7,720.8300138899999,100.0,6910,0.8361482620239258,0.00073,0.009259792976081371,664841,-4.161940574645996,-395.28936767578125
668842,94031,7,720.8787149900002,100.0,6920,0.4775351583957672,0.00073,0.008912498131394386,665841,7.528637886047363,-394.4192810058594
669842,94175,7,720.9207241300002,100.0,6930,0.7013354301452637,0.00073,0.008223719894886017,666841,3.747260332107544,-394.70806884765625
670842,94319,7,721.30478029,100.0,6940,0.5867947340011597,0.00073,0.008477719500660896,667841,-4.455948829650879,-393.887939453125
671842,94464,7,742.37698284,100.0,6950,0.5534154176712036,0.00073,0.00857244711369276,668841,2.0342414379119873,-393.72137451171875
672842,94608,7,770.1306340800002,100.0,6960,0.48017460107803345,0.00073,0.008625159971415997,669841,-6.935985565185547,-394.3528747558594
673842,94754,7,769.2386079500002,100.0,6970,0.37950360774993896,0.00073,0.008667618036270142,670841,0.11868971586227417,-394.1467590332031
674842,94898,7,767.8941120300001,100.0,6980,0.4415075480937958,0.00073,0.00836560595780611,671841,-9.002158164978027,-394.661865234375
675842,95043,7,767.75469308,100.0,6990,0.568824291229248,0.00073,0.008156657218933105,672841,16.769804000854492,-393.8422546386719
676842,95189,7,769.7755693400001,100.0,7000,0.49322664737701416,0.00073,0.007692552171647549,673841,4.620854377746582,-394.1351623535156
677842,95335,7,767.0949073599998,100.0,7010,0.411955863237381,0.00073,0.007735293358564377,674841,8.448678016662598,-393.17120361328125
678842,95481,7,767.0700955499998,100.0,7020,0.37026742100715637,0.00073,0.007869848050177097,675841,4.717465400695801,-393.12939453125
679842,95625,7,765.7691371,100.0,7030,0.37704139947891235,0.00073,0.007632589899003506,676841,-3.7431418895721436,-393.1043701171875
680842,95769,7,765.7929973700002,100.0,7040,0.5865649580955505,0.00073,0.007961099967360497,677841,-4.673629283905029,-392.70855712890625
681842,95913,7,765.7238901399999,100.0,7050,0.42662203311920166,0.00073,0.007748258300125599,678841,4.743769645690918,-392.8587951660156
682842,96056,7,765.6932872199999,100.0,7060,0.549720287322998,0.00073,0.00756068667396903,679841,2.4325056076049805,-393.7982482910156
