time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/ent_coef,train/critic_loss
6110,69548,543.1377950799999,503267,100.0,7,10.636406898498535,0.00073,500266,-342.79656982421875,0.020131632685661316,10.319093704223633
6120,69687,547.5916758999999,504267,100.0,7,-3.206928253173828,0.00073,501266,-346.259033203125,0.022012030705809593,9.198585510253906
6130,69812,535.6586800800001,505169,99.02,7,-2.9388275146484375,0.00073,502168,-348.22320556640625,0.021390622481703758,11.252737998962402
6140,69951,539.98701012,506169,99.02,7,-10.981281280517578,0.00073,503168,-341.2680358886719,0.021449793130159378,11.569437026977539
6150,70095,534.4871972799999,507169,99.02,7,9.458581924438477,0.00073,504168,-338.02191162109375,0.02279476262629032,19.89754295349121
6160,70239,517.27735315,508169,99.02,7,-2.6560463905334473,0.00073,505168,-347.6541748046875,0.02163110487163067,11.846311569213867
6170,70382,523.3038159299999,509169,99.02,7,-2.03826904296875,0.00073,506168,-347.3193359375,0.021097799763083458,14.754989624023438
6180,70525,540.08975687,510169,99.02,7,5.436521053314209,0.00073,507168,-346.6868591308594,0.02148183062672615,12.640277862548828
6190,70667,553.80768222,511169,99.02,7,-3.9640088081359863,0.00073,508168,-344.89300537109375,0.022182133048772812,16.078882217407227
6200,70811,566.35715973,512169,99.02,7,-1.2200100421905518,0.00073,509168,-348.62042236328125,0.02265336737036705,13.785863876342773
6210,70943,556.9153909900001,513097,98.3,7,-9.900970458984375,0.00073,510096,-347.0743713378906,0.023766757920384407,13.226709365844727
6220,71087,535.64366966,514097,98.3,7,4.852481842041016,0.00073,511096,-346.6305236816406,0.021280428394675255,17.225393295288086
6230,71232,536.0508033899999,515097,99.28,7,6.705456256866455,0.00073,512096,-345.6590881347656,0.022533100098371506,249.84263610839844
6240,71380,543.77760531,516097,99.28,7,-9.97158145904541,0.00073,513096,-347.76092529296875,0.022006521001458168,14.332387924194336
6250,71513,534.7985128199999,516999,98.3,7,3.8612380027770996,0.00073,513998,-346.0364685058594,0.022111674770712852,13.285886764526367
6260,71659,551.62357135,517999,98.3,7,-9.296710014343262,0.00073,514998,-345.5567932128906,0.022093726322054863,12.546116828918457
6270,71805,544.3469849400001,518999,98.3,7,1.2085044384002686,0.00073,515998,-345.3576354980469,0.020773475989699364,10.731476783752441
6280,71949,534.8746411,519999,98.3,7,14.00400161743164,0.00073,516998,-347.5528869628906,0.02024395577609539,15.254021644592285
6290,72095,535.55815459,520999,98.3,7,-0.6032519340515137,0.00073,517998,-341.6158447265625,0.020856576040387154,12.713546752929688
6300,72242,529.3472089100001,521999,98.3,7,-14.260735511779785,0.00073,518998,-350.90972900390625,0.021896295249462128,10.606718063354492
6310,72390,533.5764490299999,522999,99.02,7,1.2418022155761719,0.00073,519998,-345.0657653808594,0.020335407927632332,9.844125747680664
6320,72537,540.0713964800001,523999,99.02,7,1.7313432693481445,0.00073,520998,-343.31207275390625,0.020716622471809387,10.221563339233398
6330,72683,560.39977191,524999,99.02,7,3.6724588871002197,0.00073,521998,-352.24853515625,0.02099297195672989,10.65311050415039
6340,72829,563.62392142,525999,99.02,7,1.0347375869750977,0.00073,522998,-348.42266845703125,0.022484302520751953,13.202224731445312
6350,72971,559.5942822100001,526999,100.0,7,-11.602933883666992,0.00073,523998,-344.8162536621094,0.023831937462091446,10.517723083496094
6360,73113,562.38826663,527999,100.0,7,-0.44894886016845703,0.00073,524998,-345.9693603515625,0.022598695009946823,13.319207191467285
6370,73257,564.5020437899999,528999,100.0,7,-5.176124095916748,0.00073,525998,-342.7188720703125,0.022999608889222145,15.393162727355957
6380,73399,564.08553752,529999,100.0,7,-5.20828914642334,0.00073,526998,-348.8811340332031,0.02169463224709034,10.72635555267334
6390,73537,562.31947065,530999,100.0,7,0.8253750205039978,0.00073,527998,-340.7960510253906,0.02262026257812977,15.967007637023926
6400,73679,566.1486082000001,531999,100.0,7,8.069570541381836,0.00073,528998,-353.5394592285156,0.022548675537109375,13.824877738952637
6410,73820,571.0350340599999,532999,100.0,7,7.062829971313477,0.00073,529998,-351.58099365234375,0.02308291755616665,12.05611801147461
6420,73952,566.35182642,533901,99.02,7,2.5603079795837402,0.00073,530900,-347.05926513671875,0.02223093807697296,11.925209999084473
6430,74094,557.35620874,534901,99.02,7,-4.663149356842041,0.00073,531900,-351.2363586425781,0.02268071286380291,14.461227416992188
6440,74238,538.58296969,535901,99.02,7,-9.642208099365234,0.00073,532900,-350.7080383300781,0.024181976914405823,11.275612831115723
6450,74381,550.9396968899999,536901,99.02,7,-0.0030118823051452637,0.00073,533900,-356.3721923828125,0.0226964820176363,11.034135818481445
6460,74522,552.07497652,537901,99.02,7,1.9647883176803589,0.00073,534900,-346.0946044921875,0.022460974752902985,13.457403182983398
6470,74661,540.5535793299999,538901,99.02,7,4.6705427169799805,0.00073,535900,-356.50164794921875,0.023092523217201233,20.671480178833008
6480,74805,551.59320413,539901,99.02,7,-2.038309097290039,0.00073,536900,-349.18212890625,0.022834496572613716,19.242496490478516
6490,74951,549.13319311,540901,99.02,7,-9.267425537109375,0.00073,537900,-351.7727355957031,0.02199423499405384,13.071855545043945
6500,75099,538.9842462400001,541901,99.02,7,2.953726291656494,0.00073,538900,-350.23944091796875,0.02274993807077408,15.427339553833008
6510,75247,535.4223933399999,542901,99.02,7,-0.2859933376312256,0.00073,539900,-359.21173095703125,0.022483263164758682,15.608741760253906
6520,75394,543.45708165,543901,100.0,7,-2.9542670249938965,0.00073,540900,-364.0574035644531,0.02211504802107811,13.17131233215332
6530,75541,534.66982038,544901,100.0,7,1.2401671409606934,0.00073,541900,-361.04058837890625,0.022489525377750397,12.260686874389648
6540,75686,540.41407661,545901,100.0,7,-5.53065824508667,0.00073,542900,-353.6784362792969,0.0222045686095953,13.899493217468262
6550,75833,551.20694681,546901,100.0,7,-8.087498664855957,0.00073,543900,-353.4521484375,0.022922644391655922,11.327674865722656
6560,75978,548.96658807,547900,99.99,7,2.664048910140991,0.00073,544899,-362.18408203125,0.02522115781903267,12.724822998046875
6570,76124,543.89721327,548900,99.99,7,-10.047723770141602,0.00073,545899,-362.31488037109375,0.023954380303621292,13.941575050354004
6580,76268,541.1416670399999,549900,99.99,7,10.5010347366333,0.00073,546899,-361.3705139160156,0.02387901395559311,11.709834098815918
6590,76412,543.08288641,550900,99.99,7,-4.343911170959473,0.00073,547899,-367.3226318359375,0.024253394454717636,12.383384704589844
6600,76557,557.31159616,551900,99.99,7,-0.38977813720703125,0.00073,548899,-370.88922119140625,0.023406982421875,13.65942096710205
6610,76705,555.33568305,552900,99.99,7,6.097458839416504,0.00073,549899,-367.191162109375,0.0218551903963089,13.448137283325195
6620,76852,556.0708057699999,553900,99.99,7,13.666403770446777,0.00073,550899,-361.60052490234375,0.02285047620534897,10.971403121948242
6630,76997,561.1915070700001,554900,99.99,7,-2.0145366191864014,0.00073,551899,-358.2961730957031,0.022261811420321465,13.699430465698242
6640,77147,579.1725653499999,555900,99.99,7,-18.72743034362793,0.00073,552899,-353.98828125,0.022852454334497452,13.488306999206543
6650,77296,569.5695320699999,556900,99.99,7,-2.920351266860962,0.00073,553899,-359.0750427246094,0.022243518382310867,8.466022491455078
6660,77442,573.28484021,557900,100.0,7,-0.3382377624511719,0.00073,554899,-359.38421630859375,0.023265527561306953,11.71349048614502
6670,77587,594.59431871,558900,100.0,7,-6.721988677978516,0.00073,555899,-352.1983642578125,0.02216043509542942,9.05443000793457
6680,77732,597.4744160900001,559900,100.0,7,6.09419059753418,0.00073,556899,-356.7081298828125,0.021039605140686035,24.498252868652344
6690,77880,603.9611797100001,560900,100.0,7,-0.024390459060668945,0.00073,557899,-358.81414794921875,0.021542387083172798,11.749107360839844
6700,78025,603.5613829,561900,100.0,7,-3.834652900695801,0.00073,558899,-362.3089294433594,0.021368755027651787,10.502235412597656
6710,78166,608.4121246,562900,100.0,7,-3.7110509872436523,0.00073,559899,-357.067138671875,0.021043147891759872,11.336151123046875
6720,78307,606.5826970200001,563900,100.0,7,-2.5433225631713867,0.00073,560899,-349.70477294921875,0.022056395187973976,11.882308959960938
6730,78448,615.80464857,564900,100.0,7,-0.6954474449157715,0.00073,561899,-353.6044006347656,0.02208075113594532,11.82773208618164
6740,78592,612.70320017,565900,100.0,7,-4.88347053527832,0.00073,562899,-350.569091796875,0.021312788128852844,11.229168891906738
6750,78731,611.8395060299999,566900,100.0,7,-9.325936317443848,0.00073,563899,-353.0328063964844,0.0236528143286705,13.155546188354492
6760,78872,605.46302926,567900,100.0,7,-2.1243391036987305,0.00073,564899,-354.3531188964844,0.02382366731762886,11.535191535949707
6770,79012,593.48343714,568900,100.0,7,4.554007053375244,0.00073,565899,-368.5860290527344,0.026257341727614403,13.751519203186035
6780,79152,590.04517621,569900,100.0,7,-2.371354579925537,0.00073,566899,-363.7279357910156,0.02334190160036087,10.933735847473145
6790,79294,594.7365192,570900,100.0,7,-5.937983512878418,0.00073,567899,-366.8269348144531,0.022846603766083717,18.141395568847656
6800,79434,595.51199108,571900,100.0,7,-4.881714820861816,0.00073,568899,-373.9107971191406,0.023222219198942184,12.12179946899414
6810,79577,588.89456602,572900,100.0,7,11.581607818603516,0.00073,569899,-365.77044677734375,0.022634709253907204,12.939697265625
6820,79724,581.73115731,573900,100.0,7,8.723501205444336,0.00073,570899,-366.4877014160156,0.022943532094359398,12.885795593261719
6830,79869,587.15877423,574900,100.0,7,-8.821537017822266,0.00073,571899,-366.9215087890625,0.02230512723326683,11.450830459594727
6840,80006,563.7315470199999,575843,99.43,7,-0.7828410267829895,0.00073,572842,-371.975830078125,0.023084066808223724,12.733196258544922
6850,80153,559.15568422,576843,99.43,7,-0.3552168011665344,0.00073,573842,-367.6605529785156,0.022720851004123688,14.279495239257812
6860,80302,557.7810667199999,577843,99.43,7,-8.988917350769043,0.00073,574842,-365.2328186035156,0.02340560406446457,9.878385543823242
6870,80451,566.00568997,578843,99.43,7,4.544198989868164,0.00073,575842,-363.9393005371094,0.023700259625911713,11.019933700561523
6880,80596,542.85366431,579833,99.33,7,6.874573707580566,0.00073,576832,-372.64312744140625,0.02295875921845436,12.481547355651855
6890,80729,518.45961892,580735,98.35,7,-0.8279602527618408,0.00073,577734,-367.6007385253906,0.022757455706596375,12.243087768554688
6900,80876,501.60079558000007,581735,98.35,7,-9.129581451416016,0.00073,578734,-369.5172119140625,0.02378612756729126,12.736618041992188
6910,81020,500.3201868300002,582735,98.35,7,-10.511996269226074,0.00073,579734,-370.88189697265625,0.02367248572409153,13.309615135192871
6920,81166,513.90672891,583735,98.35,7,-3.932445526123047,0.00073,580734,-373.1062927246094,0.02307259477674961,12.789705276489258
6930,81314,504.83798611000003,584735,98.35,7,0.8809683918952942,0.00073,581734,-367.23480224609375,0.022466035559773445,12.818620681762695
6940,81463,520.0367222499999,585735,98.92,7,2.2242419719696045,0.00073,582734,-363.8441162109375,0.022334672510623932,12.91389274597168
6950,81601,511.57443743,586665,98.22,7,-1.886496901512146,0.00073,583664,-365.9613342285156,0.02266339398920536,13.312589645385742
6960,81751,513.9298578799999,587665,98.22,7,9.2142333984375,0.00073,584664,-369.35223388671875,0.021843845024704933,9.795339584350586
6970,81898,512.57187725,588665,98.22,7,1.7088494300842285,0.00073,585664,-362.2698059082031,0.02336917072534561,12.994524002075195
6980,82044,534.0335005599999,589665,98.32,7,-1.8905246257781982,0.00073,586664,-365.3199157714844,0.022502891719341278,10.100067138671875
6990,82189,546.47568028,590665,99.3,7,9.154197692871094,0.00073,587664,-369.9159851074219,0.023537345230579376,15.688896179199219
7000,82336,560.14939215,591665,99.3,7,-2.3653860092163086,0.00073,588664,-377.63385009765625,0.024595322087407112,13.987373352050781
7010,82482,544.25043302,592665,99.3,7,-1.8977956771850586,0.00073,589664,-385.65325927734375,0.025252655148506165,12.534521102905273
7020,82628,538.76207793,593665,99.3,7,6.290205478668213,0.00073,590664,-385.5879821777344,0.023329516872763634,12.276552200317383
7030,82772,532.83845657,594665,99.3,7,3.003154754638672,0.00073,591664,-381.8729553222656,0.023303167894482613,12.125444412231445
7040,82914,528.94241195,595665,99.3,7,0.2527735233306885,0.00073,592664,-380.03216552734375,0.02224102057516575,10.455217361450195
7050,83043,541.38426649,596567,99.02,7,0.03343486785888672,0.00073,593566,-378.73712158203125,0.021853424608707428,23.77591896057129
7060,83185,543.48893179,597567,99.02,7,5.6229352951049805,0.00073,594566,-373.67791748046875,0.02244834043085575,12.33862018585205
7070,83329,550.67849199,598567,99.02,7,4.174975395202637,0.00073,595566,-368.4847412109375,0.022960342466831207,9.83542537689209
7080,83471,562.8218046100001,599567,99.02,7,-3.6817474365234375,0.00073,596566,-374.03045654296875,0.023555748164653778,10.618698120117188
7090,83608,544.1897006,600531,98.66,7,9.428773880004883,0.00073,597530,-385.20458984375,0.02522456645965576,15.778156280517578
7100,83748,530.8007535,601531,98.66,7,-0.8041813373565674,0.00073,598530,-388.4892883300781,0.02482152171432972,12.712501525878906
7110,83888,547.3383178500001,602531,98.66,7,6.718207359313965,0.00073,599530,-390.2586669921875,0.02256498672068119,12.533321380615234
7120,84031,550.1794585399999,603531,98.66,7,0.806265115737915,0.00073,600530,-374.0575866699219,0.02138526923954487,12.082996368408203
7130,84176,568.30688165,604531,98.66,7,0.6678338050842285,0.00073,601530,-380.3708190917969,0.021357325837016106,10.203588485717773
7140,84334,577.92335351,605531,98.66,7,1.7410433292388916,0.00073,602530,-377.1268310546875,0.022594379261136055,12.379718780517578
7150,84482,571.93171231,606531,99.64,7,-6.927381992340088,0.00073,603530,-373.39886474609375,0.022570710629224777,12.102222442626953
7160,84631,575.44032347,607531,99.64,7,1.036004662513733,0.00073,604530,-382.18841552734375,0.023257814347743988,9.573864936828613
7170,84763,572.55746331,608433,98.66,7,-5.631217956542969,0.00073,605432,-376.7149963378906,0.02355634793639183,12.225324630737305
7180,84894,548.69882077,609335,97.68,7,-6.0884904861450195,0.00073,606334,-373.4794616699219,0.024782977998256683,18.944496154785156
7190,85038,563.41281812,610335,98.04,7,-2.8497326374053955,0.00073,607334,-381.03338623046875,0.022583462297916412,39.81987380981445
7200,85183,580.27808023,611335,98.04,7,-5.868954658508301,0.00073,608334,-375.4852294921875,0.022854546085000038,10.107508659362793
7210,85328,578.84064918,612335,98.04,7,-2.1568496227264404,0.00073,609334,-377.867919921875,0.023037014529109,8.707687377929688
7220,85477,579.5617597199999,613335,98.04,7,2.4692440032958984,0.00073,610334,-373.81689453125,0.022781657055020332,10.65150260925293
7230,85623,579.0069298899999,614335,98.04,7,0.48292672634124756,0.00073,611334,-376.45849609375,0.02192012406885624,12.523785591125488
7240,85771,571.4830994900001,615335,98.04,7,-1.0809359550476074,0.00073,612334,-375.53790283203125,0.022370079532265663,11.643341064453125
7250,85928,564.1840840899999,616335,98.04,7,-13.964668273925781,0.00073,613334,-372.9549560546875,0.02307586744427681,11.346637725830078
7260,86077,561.21023192,617335,98.04,7,-0.7939594984054565,0.00073,614334,-369.7412414550781,0.023149438202381134,10.980389595031738
7270,86223,562.2949023,618335,99.02,7,1.2957954406738281,0.00073,615334,-368.20489501953125,0.022549191489815712,12.92326545715332
7280,86371,580.7836219,619335,100.0,7,6.695082664489746,0.00073,616334,-376.55206298828125,0.022416427731513977,13.598715782165527
7290,86518,587.58583326,620335,100.0,7,2.60414981842041,0.00073,617334,-377.12689208984375,0.023040272295475006,9.99895191192627
7300,86665,579.91163897,621335,100.0,7,-4.669315814971924,0.00073,618334,-377.13262939453125,0.02220001630485058,13.081855773925781
7310,86814,596.18149022,622335,100.0,7,5.607882022857666,0.00073,619334,-382.9764404296875,0.02173364721238613,10.501976013183594
7320,86960,588.5115315099999,623335,100.0,7,1.2951931953430176,0.00073,620334,-376.87933349609375,0.021849308162927628,39.91654968261719
