time/time_elapsed,time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/actor_loss,train/n_updates
176980,17710,7,231.92062144,74.54,1275795,0.05764399841427803,0.00073,33.54964065551758,6.469496726989746,-389.8465881347656,1272794
177084,17720,7,311.27966940000005,74.54,1276545,0.06114613264799118,0.00073,36.801918029785156,1.8699418306350708,-396.1724853515625,1273544
177188,17730,7,371.18183231999996,74.79,1277295,0.055346257984638214,0.00073,30.095596313476562,-0.9749701619148254,-411.2124938964844,1274294
177292,17740,7,440.65943538000005,75.0,1278045,0.04434724152088165,0.00073,27.66675567626953,-5.211490631103516,-403.95556640625,1275044
177399,17750,7,457.7870321500001,75.0,1278795,0.03913551941514015,0.00073,24.476436614990234,-11.740428924560547,-399.1070556640625,1275794
177502,17760,7,476.2042611600001,75.0,1279545,0.037518635392189026,0.00073,22.22288703918457,9.082298278808594,-384.44549560546875,1276544
177607,17770,7,483.34430756,74.98,1280293,0.050812575966119766,0.00073,29.773351669311523,9.746807098388672,-389.75653076171875,1277292
177712,17780,7,470.84035341999993,74.98,1281043,0.05261224880814552,0.00073,44.7392692565918,10.104701042175293,-402.62384033203125,1278042
177817,17790,7,470.31922611000005,74.98,1281793,0.0585198849439621,0.00073,28.820362091064453,8.222679138183594,-408.6136169433594,1278792
177917,17800,7,416.04180113,74.77,1282522,0.07617306709289551,0.00073,37.50377655029297,-3.0680975914001465,-435.6444091796875,1279521
178011,17810,7,369.01597972999997,74.11,1283206,0.06534358859062195,0.00073,38.16947555541992,-4.834373474121094,-444.3089599609375,1280205
178117,17820,7,373.36151731000007,74.11,1283956,0.05752263590693474,0.00073,27.08834457397461,-7.718328475952148,-446.8687744140625,1280955
178223,17830,7,371.98950265,74.11,1284706,0.06690459698438644,0.00073,57.13969039916992,3.278665065765381,-434.0942687988281,1281705
178327,17840,7,364.37945768000003,74.11,1285456,0.07499577850103378,0.00073,36.18366241455078,-0.5003548860549927,-447.2572326660156,1282455
178432,17850,7,358.25932811,74.11,1286206,0.07882077991962433,0.00073,36.72234344482422,-1.24922513961792,-468.51983642578125,1283205
178538,17860,7,356.77549980000003,74.11,1286956,0.05950210988521576,0.00073,42.1359748840332,-7.056555271148682,-455.37774658203125,1283955
178643,17870,7,392.04310075999996,74.13,1287706,0.050981733947992325,0.00073,29.266643524169922,-1.9678446054458618,-440.8237609863281,1284705
178743,17880,7,405.21565353000005,73.94,1288437,0.04427707940340042,0.00073,32.42011260986328,8.262899398803711,-429.274169921875,1285436
178849,17890,7,397.0529632,73.85,1289178,0.046676646918058395,0.00073,31.420087814331055,4.389789581298828,-417.8574523925781,1286177
178951,17900,7,392.19350183999995,73.85,1289907,0.06917304545640945,0.00073,59.141624450683594,0.5049421787261963,-414.20172119140625,1286906
179056,17910,7,404.6565092,74.51,1290657,0.0748826265335083,0.00073,64.79621887207031,8.391804695129395,-430.6127624511719,1287656
179162,17920,7,400.88763829000004,74.51,1291407,0.08958491683006287,0.00073,38.667076110839844,-2.1309022903442383,-463.9123840332031,1288406
179266,17930,7,400.74983782,74.51,1292157,0.08346144109964371,0.00073,68.28096008300781,2.2773847579956055,-487.84136962890625,1289156
179370,17940,7,407.49332754000005,74.51,1292907,0.06724464893341064,0.00073,31.52817726135254,-6.977209091186523,-476.6342468261719,1289906
179475,17950,7,412.76690153999994,74.51,1293657,0.05874280259013176,0.00073,33.56857681274414,2.041072130203247,-448.6861572265625,1290656
179582,17960,7,411.4253394000001,74.51,1294407,0.05208096280694008,0.00073,42.04107666015625,-5.499718189239502,-441.0458068847656,1291406
179687,17970,7,407.44884336999996,74.51,1295157,0.05289612337946892,0.00073,30.651174545288086,1.8010727167129517,-434.3808898925781,1292156
179793,17980,7,415.3819892799999,74.7,1295907,0.04310871660709381,0.00073,42.52851867675781,2.1654248237609863,-418.92156982421875,1292906
179896,17990,7,424.70936947999996,74.79,1296657,0.04625491052865982,0.00073,54.59999465942383,-1.9680804014205933,-412.1287536621094,1293656
179994,18000,7,441.36538772,74.53,1297360,0.055950287729501724,0.00073,42.11650848388672,0.480912446975708,-415.8377990722656,1294359
180077,18010,7,381.17764556999987,72.96,1297953,0.06143823638558388,0.00073,34.112754821777344,4.731053829193115,-395.8643493652344,1294952
180182,18020,7,369.89760627,72.93,1298700,0.049056485295295715,0.00073,36.57889175415039,-2.9272384643554688,-404.8336181640625,1295699
180285,18030,7,368.6786574199999,72.93,1299450,0.04163733124732971,0.00073,22.30986785888672,-10.162639617919922,-401.05816650390625,1296449
180391,18040,7,368.72396598,72.93,1300200,0.0409545861184597,0.00073,20.370655059814453,-18.902973175048828,-404.112548828125,1297199
180496,18050,7,367.73496853000006,72.93,1300950,0.0410783477127552,0.00073,19.29307746887207,-8.97983169555664,-387.5519714355469,1297949
180602,18060,7,369.89181297000005,72.93,1301700,0.038129907101392746,0.00073,26.39457893371582,3.379324436187744,-383.36090087890625,1298699
180707,18070,7,373.68892991,72.93,1302450,0.051282837986946106,0.00073,25.318471908569336,13.572213172912598,-388.3220520019531,1299449
180808,18080,7,354.53223692999995,72.69,1303176,0.06384556740522385,0.00073,29.646472930908203,0.9359458684921265,-403.156982421875,1300175
180914,18090,7,346.5953447499999,72.69,1303926,0.06200164556503296,0.00073,27.890108108520508,1.9500762224197388,-432.8407287597656,1300925
181019,18100,7,386.67453995999995,73.16,1304676,0.057170093059539795,0.00073,27.07040023803711,-0.21656766533851624,-432.26605224609375,1301675
181124,18110,7,482.89856397999995,74.73,1305426,0.050097644329071045,0.00073,31.670509338378906,2.3623251914978027,-428.2317810058594,1302425
181221,18120,7,493.08722555,74.31,1306131,0.04642069339752197,0.00073,29.236431121826172,-6.448117256164551,-412.0438232421875,1303130
181328,18130,7,406.69739895999993,74.31,1306881,0.04376895725727081,0.00073,21.24850082397461,-0.8474746942520142,-406.1374816894531,1303880
181431,18140,7,345.53583530000003,74.07,1307607,0.04106341674923897,0.00073,23.569774627685547,-10.167101860046387,-388.8316955566406,1304606
181538,18150,7,346.01708582,74.07,1308357,0.03934246674180031,0.00073,24.989059448242188,-3.558250665664673,-384.7565002441406,1305356
181643,18160,7,340.86964665,74.07,1309107,0.03865937516093254,0.00073,24.781429290771484,3.831634521484375,-391.6841125488281,1306106
181749,18170,7,333.67416992000005,73.99,1309849,0.03779352083802223,0.00073,27.125137329101562,2.756035804748535,-383.2337646484375,1306848
181851,18180,7,340.62302373,73.81,1310557,0.04046391323208809,0.00073,30.68973731994629,5.54086971282959,-378.16943359375,1307556
181938,18190,7,301.67364685,72.54,1311180,0.044803962111473083,0.00073,29.5750732421875,-2.630131483078003,-387.5935363769531,1308179
182021,18200,7,201.54195536,70.95,1311771,0.04681406542658806,0.00073,50.444915771484375,-1.853027105331421,-399.0934753417969,1308770
182129,18210,7,113.20394757999999,70.95,1312521,0.04383815824985504,0.00073,55.30628204345703,8.836450576782227,-388.3783264160156,1309520
182228,18220,7,36.72978526,70.73,1313204,0.07092958688735962,0.00073,49.36845397949219,6.7849555015563965,-399.69561767578125,1310203
182321,18230,7,94.19375,69.87,1313868,0.08330335468053818,0.00073,54.87010955810547,-5.465426445007324,-424.08453369140625,1310867
182426,18240,7,150.31605906999997,70.11,1314618,0.06091853603720665,0.00073,77.75311279296875,-0.8532629013061523,-424.95703125,1311617
182532,18250,7,152.03668506,70.11,1315368,0.050812479108572006,0.00073,31.835458755493164,1.2293062210083008,-417.9543762207031,1312367
182637,18260,7,158.20460479000002,70.11,1316118,0.044923726469278336,0.00073,19.89984130859375,-1.2872083187103271,-413.75555419921875,1313117
182741,18270,7,165.68480474,70.19,1316868,0.04295605048537254,0.00073,39.9695930480957,-5.891064643859863,-400.009765625,1313867
182843,18280,7,175.22932014999998,70.49,1317606,0.03818588703870773,0.00073,28.34791374206543,1.446882724761963,-382.0323791503906,1314605
182942,18290,7,209.62784239,71.46,1318326,0.040326304733753204,0.00073,17.31214141845703,-6.69780969619751,-396.1177978515625,1315325
183042,18300,7,301.84495537,72.76,1319047,0.03894810751080513,0.00073,28.278587341308594,17.310712814331055,-374.9230041503906,1316046
183146,18310,7,390.55304709999996,72.76,1319797,0.03531337529420853,0.00073,12.475015640258789,-12.620347023010254,-383.732666015625,1316796
183249,18320,7,476.5903867600001,73.43,1320547,0.03692227602005005,0.00073,50.07419204711914,3.6135079860687256,-372.98358154296875,1317546
183356,18330,7,505.14071380999997,74.29,1321297,0.03885949030518532,0.00073,32.13880157470703,7.96159553527832,-364.0489807128906,1318296
183460,18340,7,500.2221108,74.18,1322036,0.039649009704589844,0.00073,16.259624481201172,1.881784439086914,-372.2936706542969,1319035
183562,18350,7,486.22097823999997,74.02,1322770,0.04101515933871269,0.00073,27.6096248626709,0.27034687995910645,-369.346435546875,1319769
183667,18360,7,481.42210366000006,74.02,1323520,0.04447045177221298,0.00073,27.555524826049805,4.736326217651367,-374.78070068359375,1320519
183773,18370,7,480.95837398999987,74.02,1324270,0.04140133038163185,0.00073,44.51148986816406,-0.5013198852539062,-368.40155029296875,1321269
183878,18380,7,485.16200184,74.14,1325020,0.0409800186753273,0.00073,23.750560760498047,3.882550001144409,-366.39453125,1322019
183977,18390,7,476.61427526999995,74.03,1325729,0.044857051223516464,0.00073,30.241178512573242,4.199380874633789,-378.8016357421875,1322728
184075,18400,7,457.2518434400001,73.78,1326425,0.049122460186481476,0.00073,28.160831451416016,0.6749875545501709,-381.01458740234375,1323424
184168,18410,7,413.37251656999996,72.95,1327092,0.04637950658798218,0.00073,39.89437484741211,10.377298355102539,-371.5752258300781,1324091
184272,18420,7,404.75464403000007,72.95,1327842,0.04513988271355629,0.00073,23.962909698486328,-1.8018910884857178,-387.4926452636719,1324841
184376,18430,7,396.48073121999994,72.78,1328575,0.05268143489956856,0.00073,30.722013473510742,3.295454263687134,-385.1239929199219,1325574
184481,18440,7,397.71624047999995,72.89,1329325,0.0547320730984211,0.00073,33.683101654052734,-4.7768235206604,-394.9416809082031,1326324
184586,18450,7,403.70779672,73.02,1330072,0.04881810396909714,0.00073,33.34131622314453,-1.9671483039855957,-392.6520080566406,1327071
184690,18460,7,406.3188958000001,73.02,1330822,0.04645613208413124,0.00073,26.206615447998047,7.948855400085449,-392.8214111328125,1327821
184795,18470,7,405.6981434200001,73.02,1331572,0.04391337186098099,0.00073,16.34235382080078,-9.14866828918457,-388.3382568359375,1328571
184902,18480,7,405.3160264999999,73.02,1332322,0.04637720808386803,0.00073,21.254192352294922,-7.524660110473633,-384.9101867675781,1329321
185009,18490,7,406.17999153999983,73.41,1333070,0.049116555601358414,0.00073,33.25722122192383,10.6400728225708,-384.7320251464844,1330069
185113,18500,7,414.56457106,73.92,1333817,0.0522335059940815,0.00073,25.46851348876953,-3.4315357208251953,-383.7370300292969,1330816
185219,18510,7,447.28854573000007,74.75,1334567,0.0468621626496315,0.00073,22.902252197265625,-7.317534923553467,-377.6275634765625,1331566
185324,18520,7,454.13466951999993,74.75,1335317,0.04792185127735138,0.00073,25.222036361694336,-3.571129560470581,-370.44329833984375,1332316
185429,18530,7,424.80288999000004,74.85,1336060,0.05250420793890953,0.00073,27.061107635498047,0.8886299133300781,-386.54864501953125,1333059
185535,18540,7,349.27106506,74.85,1336810,0.05209530517458916,0.00073,25.51175308227539,1.6686980724334717,-378.99407958984375,1333809
185639,18550,7,275.61440062,74.88,1337560,0.05669906735420227,0.00073,56.56932830810547,-3.765134334564209,-384.3179626464844,1334559
185741,18560,7,256.62382145,74.75,1338297,0.04752582311630249,0.00073,41.05223846435547,-0.8426392078399658,-383.10772705078125,1335296
185846,18570,7,257.73082557,74.75,1339047,0.042916588485240936,0.00073,26.536800384521484,-2.735441207885742,-384.9479064941406,1336046
185952,18580,7,260.05978553,74.75,1339797,0.04006468132138252,0.00073,27.029586791992188,-1.1842925548553467,-375.400390625,1336796
186057,18590,7,278.12591133999996,74.77,1340547,0.044027481228113174,0.00073,32.60137939453125,6.206023216247559,-375.1158142089844,1337546
186162,18600,7,278.73270131000004,74.8,1341297,0.04881766438484192,0.00073,34.684356689453125,-1.6321263313293457,-377.36651611328125,1338296
186268,18610,7,288.79168285,74.8,1342047,0.04397346451878548,0.00073,38.80539321899414,7.338936805725098,-380.9933776855469,1339046
186371,18620,7,290.07011322000005,74.8,1342797,0.047028619796037674,0.00073,23.156286239624023,-9.265963554382324,-378.27667236328125,1339796
186476,18630,7,330.72726028000005,74.87,1343547,0.04298921674489975,0.00073,22.552295684814453,-0.3991159200668335,-376.38330078125,1340546
186581,18640,7,409.227403,74.87,1344297,0.04101485386490822,0.00073,22.687129974365234,9.309165954589844,-368.7635192871094,1341296
186685,18650,7,487.07093497999995,74.87,1345047,0.04401843249797821,0.00073,18.546592712402344,1.6038239002227783,-378.40087890625,1342046
186789,18660,7,506.46135690999995,75.0,1345797,0.04842696338891983,0.00073,25.7349796295166,-4.776144504547119,-366.4775695800781,1342796
186894,18670,7,504.17920620000007,75.0,1346547,0.042519424110651016,0.00073,34.99681854248047,-5.128539085388184,-383.26123046875,1343546
186998,18680,7,500.24795622,75.0,1347297,0.041863128542900085,0.00073,23.12151336669922,-3.902657985687256,-369.8262939453125,1344296
187105,18690,7,501.19842243,75.0,1348047,0.0399494469165802,0.00073,34.16425323486328,0.2309684157371521,-360.767578125,1345046
187208,18700,7,497.88819216999997,74.73,1348770,0.044926717877388,0.00073,28.70557403564453,11.592995643615723,-365.0646667480469,1345769
187307,18710,7,433.90075509,74.41,1349488,0.05095556005835533,0.00073,28.206045150756836,0.5152442455291748,-370.74896240234375,1346487
187412,18720,7,384.32855896,74.41,1350238,0.05687519907951355,0.00073,28.067123413085938,-9.376486778259277,-373.11566162109375,1347237
187516,18730,7,347.19872196000006,74.39,1350986,0.06032118946313858,0.00073,32.650550842285156,-0.8156639337539673,-373.9010009765625,1347985
187621,18740,7,344.66753554,74.39,1351736,0.053499553352594376,0.00073,24.88896942138672,3.2142539024353027,-384.1915283203125,1348735
187726,18750,7,348.91666047000007,74.39,1352486,0.04655473679304123,0.00073,36.51533126831055,-1.721260905265808,-383.0965270996094,1349485
187830,18760,7,350.33943628000003,74.39,1353236,0.04299251735210419,0.00073,22.543941497802734,6.012185573577881,-375.17803955078125,1350235
187935,18770,7,353.28152386,74.39,1353986,0.04138626903295517,0.00073,15.703267097473145,-7.745088577270508,-379.3097229003906,1350985
188039,18780,7,356.72414834999995,74.39,1354736,0.04084741324186325,0.00073,16.43072509765625,-5.219347953796387,-363.2764587402344,1351735
188144,18790,7,357.74202684000005,74.39,1355486,0.03993977978825569,0.00073,20.195091247558594,3.549769639968872,-368.9775695800781,1352485
188251,18800,7,384.28096737,74.66,1356236,0.042893458157777786,0.00073,17.534141540527344,-7.7740864753723145,-375.3948059082031,1353235
188357,18810,7,448.66355642,74.98,1356986,0.04114003852009773,0.00073,20.876813888549805,-2.920790910720825,-366.2990417480469,1353985
188462,18820,7,494.95413781,74.98,1357736,0.04150933772325516,0.00073,21.90193748474121,-0.6003729104995728,-374.72161865234375,1354735
188566,18830,7,528.46515816,75.0,1358486,0.049063220620155334,0.00073,21.223960876464844,10.253207206726074,-372.1656494140625,1355485
188679,18840,7,535.47542642,75.0,1359236,0.04739977419376373,0.00073,17.77226448059082,-10.649486541748047,-389.4280090332031,1356235
188785,18850,7,534.4291146899999,75.0,1359986,0.04231246933341026,0.00073,35.23370361328125,0.5320360660552979,-389.90802001953125,1356985
188888,18860,7,534.29746695,75.0,1360736,0.03904736042022705,0.00073,27.336956024169922,0.1847296953201294,-390.5674743652344,1357735
188993,18870,7,531.1110437299999,75.0,1361486,0.03898494318127632,0.00073,23.889448165893555,8.148731231689453,-378.6675720214844,1358485
189098,18880,7,527.6868351300001,75.0,1362236,0.041895147413015366,0.00073,19.096622467041016,13.440128326416016,-386.45245361328125,1359235
189184,18890,7,481.26486194999995,73.68,1362854,0.05988233909010887,0.00073,21.155128479003906,2.9866585731506348,-408.8685607910156,1359853
189280,18900,7,463.36904318,73.01,1363537,0.06630676984786987,0.00073,28.039024353027344,-0.866779088973999,-428.4979248046875,1360536
