time/fps,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,train/actor_loss
7,-129.58055217999998,19730,49.69,972449,135254,-4.983089447021484,0.00073,0.021996842697262764,969448,14.00286865234375,77.44466400146484
7,-128.84770319,19740,49.82,972943,135324,1.8488919734954834,0.00073,0.021735206246376038,969942,11.82870101928711,82.18482208251953
7,-126.98841082000001,19750,49.89,973443,135395,6.542851448059082,0.00073,0.022272000089287758,970442,13.169927597045898,78.82614135742188
7,-127.88096192000003,19760,49.77,973931,135466,1.5706441402435303,0.00073,0.022087337449193,970930,13.940876007080078,78.01490783691406
7,-129.39183711,19770,49.77,974431,135535,7.56962776184082,0.00073,0.021872898563742638,971430,11.976062774658203,78.43801879882812
7,-128.07721925,19780,49.77,974931,135608,1.0082038640975952,0.00073,0.021429428830742836,971930,16.380168914794922,76.87809753417969
7,-126.99495558999999,19790,49.77,975431,135677,4.572787761688232,0.00073,0.021846214309334755,972430,15.362027168273926,75.22985076904297
7,-125.53982830999999,19800,49.77,975931,135747,0.19026422500610352,0.00073,0.02208031341433525,972930,12.387025833129883,81.11035919189453
7,-120.98176758999998,19810,49.82,976431,135818,0.8624236583709717,0.00073,0.02223910763859749,973430,14.554885864257812,76.57417297363281
7,-123.22552008999999,19820,49.82,976931,135888,1.6024285554885864,0.00073,0.022274315357208252,973930,14.434540748596191,78.39995574951172
7,-126.06401039000002,19830,49.82,977431,135959,4.172996997833252,0.00073,0.022851571440696716,974430,12.429216384887695,77.49652862548828
7,-121.73740042999998,19840,49.88,977931,136029,-5.573687553405762,0.00073,0.022361190989613533,974930,14.218456268310547,80.55239868164062
7,-120.20921995000002,19850,49.88,978431,136100,-5.95172119140625,0.00073,0.02229590341448784,975430,15.30177116394043,82.52484130859375
7,-119.58202886999999,19860,50.0,978931,136169,-2.3078689575195312,0.00073,0.022600283846259117,975930,13.426309585571289,78.29683685302734
7,-118.63185932999997,19870,50.0,979431,136241,-3.137272834777832,0.00073,0.021732984110713005,976430,12.42352294921875,78.37940216064453
7,-117.98078858000001,19880,50.0,979931,136312,0.13609471917152405,0.00073,0.022300006821751595,976930,15.902124404907227,82.39421844482422
7,-117.24722429000002,19890,50.0,980431,136382,7.235097885131836,0.00073,0.021926788613200188,977430,16.946523666381836,73.24083709716797
7,-119.30725946000001,19900,49.94,980925,136451,3.194680690765381,0.00073,0.022337814792990685,977924,14.546337127685547,78.60054016113281
7,-120.91213493000001,19910,49.94,981425,136521,-8.302899360656738,0.00073,0.023311207070946693,978424,12.792708396911621,74.07843017578125
7,-121.27177545999999,19920,49.94,981925,136593,-5.594430446624756,0.00073,0.02308925800025463,978924,16.59002685546875,82.24359130859375
7,-123.46212397000001,19930,49.74,982405,136661,2.389434576034546,0.00073,0.022057199850678444,979404,19.84767723083496,82.58965301513672
7,-121.91610076,19940,49.74,982905,136731,-2.1574840545654297,0.00073,0.022767432034015656,979904,11.829947471618652,86.66205596923828
7,-125.65640783999999,19950,49.74,983405,136802,-1.577688455581665,0.00073,0.022974496707320213,980404,13.114543914794922,83.52965545654297
7,-126.32265857000002,19960,49.74,983905,136871,3.446727752685547,0.00073,0.02235576882958412,980904,16.53363800048828,80.04052734375
7,-128.43955615,19970,49.67,984398,136941,-4.365238666534424,0.00073,0.022214122116565704,981397,12.221460342407227,76.072265625
7,-128.18222498,19980,49.67,984898,137012,1.3070037364959717,0.00073,0.021873321384191513,981897,13.407914161682129,78.01614379882812
7,-130.12208508999998,19990,49.67,985398,137084,-1.856360673904419,0.00073,0.02254074066877365,982397,16.522815704345703,83.65904235839844
7,-127.69899230000001,20000,49.73,985898,137153,-4.504068374633789,0.00073,0.02278575301170349,982897,15.18257999420166,78.97312927246094
7,-127.62628254,20010,49.73,986398,137224,-12.466913223266602,0.00073,0.022201763466000557,983397,11.938676834106445,82.35427856445312
7,-126.37890463000002,20020,49.73,986898,137297,-0.03819841146469116,0.00073,0.021750343963503838,983897,13.638422012329102,87.36051177978516
7,-121.74181576,20030,49.93,987398,137367,-1.8897461891174316,0.00073,0.022338181734085083,984397,16.206653594970703,77.79849243164062
7,-124.54993605,20040,49.93,987898,137439,-7.012407302856445,0.00073,0.023067452013492584,984897,28.441184997558594,86.80023193359375
7,-124.08108467999999,20050,49.93,988398,137509,3.4049463272094727,0.00073,0.023326881229877472,985397,17.586774826049805,79.52723693847656
7,-125.47570235,20060,49.93,988898,137579,0.4515507221221924,0.00073,0.025057978928089142,985897,19.674148559570312,79.36614227294922
7,-123.01921352,20070,50.0,989398,137649,-2.784045696258545,0.00073,0.026760045439004898,986397,37.75801467895508,79.60794830322266
7,-126.21739668999999,20080,50.0,989898,137722,-8.071460723876953,0.00073,0.02608538791537285,986897,18.743589401245117,74.37163543701172
7,-124.24047580999999,20090,50.0,990398,137792,-3.051492214202881,0.00073,0.025151224806904793,987397,21.468002319335938,76.39723205566406
7,-124.3814674,20100,50.0,990898,137859,-3.217343807220459,0.00073,0.023522937670350075,987897,17.231786727905273,74.3016357421875
7,-123.26322212000001,20110,50.0,991398,137926,-3.4300384521484375,0.00073,0.02322564646601677,988397,18.774642944335938,76.68380737304688
7,-125.91481501,20120,49.97,991895,137993,-2.614290714263916,0.00073,0.022783156484365463,988894,17.674922943115234,67.07921600341797
7,-128.45488664,20130,49.97,992395,138061,4.311822891235352,0.00073,0.022629793733358383,989394,15.828105926513672,84.07144165039062
7,-127.57953318,20140,49.97,992895,138128,-4.813637733459473,0.00073,0.02211042493581772,989894,13.375255584716797,74.95465850830078
7,-125.06997247999999,20150,49.97,993395,138195,5.37729024887085,0.00073,0.022875342518091202,990394,14.645163536071777,74.4380111694336
7,-123.43262364999997,20160,49.97,993895,138263,-3.0951242446899414,0.00073,0.022707702592015266,990894,15.086991310119629,73.18968200683594
7,-123.86120783,20170,49.96,994394,138330,5.9902262687683105,0.00073,0.022808201611042023,991393,18.671485900878906,77.85545349121094
7,-121.93558497000004,20180,49.96,994894,138398,-2.2586193084716797,0.00073,0.02364608645439148,991893,16.81859016418457,78.01665496826172
7,-123.23010367,20190,49.96,995394,138465,-3.077834129333496,0.00073,0.02331574819982052,992393,16.289825439453125,82.72889709472656
7,-124.27353642,20200,49.96,995894,138534,4.97568941116333,0.00073,0.023370863869786263,992893,17.502605438232422,77.51720428466797
7,-123.25352081,20210,49.96,996394,138603,-4.654843330383301,0.00073,0.02327767387032509,993393,17.100730895996094,73.1891860961914
7,-118.37144832000001,20220,49.99,996894,138671,9.763158798217773,0.00073,0.0229941476136446,993893,16.001127243041992,77.96289825439453
7,-116.17166492,20230,49.99,997394,138739,2.6898226737976074,0.00073,0.023558206856250763,994393,16.29888153076172,84.58682250976562
7,-117.61822889999999,20240,49.99,997894,138806,-10.945040702819824,0.00073,0.02424691803753376,994893,23.630699157714844,80.63427734375
7,-117.12412553000001,20250,49.99,998394,138875,3.0392212867736816,0.00073,0.024035563692450523,995393,16.039079666137695,79.33944702148438
7,-117.04232524000001,20260,49.99,998894,138942,5.012363433837891,0.00073,0.024612966924905777,995893,16.230518341064453,78.30538177490234
7,-117.67741696999998,20270,50.0,999394,139010,0.17352235317230225,0.00073,0.02426307648420334,996393,15.31793212890625,74.4853515625
7,-117.54889581000002,20280,50.0,999894,139077,-0.9455955028533936,0.00073,0.024105900898575783,996893,15.577644348144531,73.75858306884766
7,-115.60203653999999,20290,50.0,1000394,139144,-7.918646812438965,0.00073,0.024150529876351357,997393,15.454488754272461,72.54612731933594
7,-116.55736143999998,20300,50.0,1000894,139211,-0.6120072603225708,0.00073,0.0247025266289711,997893,15.41050910949707,73.44231414794922
7,-118.84374620999999,20310,50.0,1001394,139280,3.452911853790283,0.00073,0.02452930063009262,998393,17.63702964782715,69.63028717041016
7,-119.51109142999998,20320,50.0,1001894,139347,-2.948561906814575,0.00073,0.02346755377948284,998893,15.64942455291748,79.04006958007812
7,-121.11456162,20330,49.96,1002390,139414,0.8164113163948059,0.00073,0.02374124526977539,999389,17.122047424316406,73.79386901855469
7,-120.32303803999999,20340,49.96,1002890,139483,3.7414393424987793,0.00073,0.023736389353871346,999889,15.82931137084961,70.64237976074219
7,-122.12759386000002,20350,49.96,1003390,139550,0.11440998315811157,0.00073,0.023256560787558556,1000389,18.530139923095703,78.83524322509766
7,-125.00503227999998,20360,49.96,1003890,139618,-3.0336170196533203,0.00073,0.02316676452755928,1000889,15.079626083374023,72.43799591064453
7,-126.24652391999999,20370,49.87,1004381,139682,-0.8415514230728149,0.00073,0.023354822769761086,1001380,14.290156364440918,72.35440063476562
7,-128.35355532,20380,49.73,1004867,139748,3.8226680755615234,0.00073,0.022564394399523735,1001866,27.84033203125,73.52290344238281
7,-132.53874672999999,20390,49.73,1005367,139814,-3.607633113861084,0.00073,0.023390859365463257,1002366,18.74237823486328,72.13671875
7,-131.49048574,20400,49.73,1005867,139882,-7.307623863220215,0.00073,0.02399059385061264,1002866,15.737493515014648,74.60487365722656
7,-131.36297882,20410,49.72,1006366,139950,-2.394602060317993,0.00073,0.02410649135708809,1003365,16.389101028442383,73.15864562988281
7,-133.92806102,20420,49.63,1006857,140016,-6.377242565155029,0.00073,0.02392832189798355,1003856,18.317529678344727,72.74137878417969
7,-132.21298695,20430,49.67,1007357,140083,8.629724502563477,0.00073,0.023386744782328606,1004356,16.063676834106445,77.226318359375
7,-131.56915231999997,20440,49.67,1007857,140149,-4.98185920715332,0.00073,0.023996800184249878,1004856,19.218990325927734,78.1119613647461
7,-131.85936952999998,20450,49.59,1008349,140216,-0.4413285255432129,0.00073,0.024053920060396194,1005348,16.952320098876953,80.59175109863281
7,-131.65345667000003,20460,49.59,1008849,140283,3.0775198936462402,0.00073,0.024385569617152214,1005848,17.145965576171875,80.02102661132812
7,-131.10080442999998,20470,49.68,1009349,140351,5.54941463470459,0.00073,0.0237918458878994,1006348,19.644176483154297,76.890869140625
7,-129.0714939,20480,49.82,1009849,140420,-1.1220639944076538,0.00073,0.024256939068436623,1006848,14.94703483581543,69.05511474609375
7,-128.12661972,20490,49.82,1010349,140488,-2.7301924228668213,0.00073,0.024453554302453995,1007348,14.746233940124512,65.84307098388672
7,-128.73309475999997,20500,49.7,1010837,140554,-6.365313529968262,0.00073,0.024256251752376556,1007836,14.07255744934082,67.00515747070312
7,-127.6712904,20510,49.71,1011337,140622,3.2509305477142334,0.00073,0.024172885343432426,1008336,15.601849555969238,78.6930923461914
7,-125.83239783000003,20520,49.8,1011837,140690,-4.367920398712158,0.00073,0.0242901761084795,1008836,17.06169891357422,74.55602264404297
7,-124.86152040000003,20530,49.8,1012337,140758,0.33966565132141113,0.00073,0.02392253838479519,1009336,17.40089988708496,80.22351837158203
7,-124.60130909,20540,49.8,1012837,140828,-11.072811126708984,0.00073,0.022812116891145706,1009836,15.85033893585205,77.59297943115234
7,-122.36808640999999,20550,49.88,1013337,140896,2.9218034744262695,0.00073,0.023848239332437515,1010336,15.402265548706055,84.94269561767578
7,-119.4423514,20560,49.88,1013837,140965,-2.666057586669922,0.00073,0.023620370775461197,1010836,15.132667541503906,67.3074722290039
7,-117.50841768999999,20570,49.88,1014337,141032,5.0033159255981445,0.00073,0.023403940722346306,1011336,19.014169692993164,82.10417175292969
7,-117.60790353,20580,49.88,1014837,141100,3.0373048782348633,0.00073,0.022508438676595688,1011836,17.27478790283203,70.05792999267578
7,-114.17157197,20590,49.88,1015337,141168,-13.969189643859863,0.00073,0.02265325002372265,1012336,14.631677627563477,77.03682708740234
7,-112.87863391,20600,50.0,1015837,141237,-2.38568115234375,0.00073,0.021235832944512367,1012836,13.623815536499023,78.87669372558594
7,-113.76161832,20610,49.87,1016324,141303,10.735007286071777,0.00073,0.021575680002570152,1013323,13.258572578430176,72.62251281738281
7,-112.45986326,20620,49.87,1016824,141370,-8.154946327209473,0.00073,0.021147822961211205,1013823,12.735733985900879,70.46258544921875
7,-114.53633616999997,20630,49.87,1017324,141438,-6.249748229980469,0.00073,0.021112613379955292,1014323,12.822345733642578,75.5615463256836
7,-114.96397742,20640,49.87,1017824,141506,3.427826404571533,0.00073,0.02064955234527588,1014823,14.41712474822998,81.90959930419922
7,-117.07909565999998,20650,49.87,1018324,141574,-0.8529260158538818,0.00073,0.020790724083781242,1015323,16.18671417236328,77.44000244140625
7,-119.53690695000002,20660,49.87,1018824,141640,-1.6732096672058105,0.00073,0.020561642944812775,1015823,12.091157913208008,79.04422760009766
7,-121.53257228999999,20670,49.86,1019323,141709,-1.6602296829223633,0.00073,0.020031346008181572,1016322,13.775657653808594,74.18586730957031
7,-121.76373937999999,20680,49.86,1019823,141776,-8.041594505310059,0.00073,0.020992135629057884,1016822,11.714308738708496,72.6907958984375
7,-123.70308562999998,20690,49.86,1020323,141843,9.080399513244629,0.00073,0.020796285942196846,1017322,13.818188667297363,79.48246002197266
7,-126.01115922000001,20700,49.86,1020823,141911,-1.758521556854248,0.00073,0.02150343917310238,1017822,11.423788070678711,79.5391845703125
7,-125.71121391000001,20710,49.99,1021323,141979,3.601449489593506,0.00073,0.021013682708144188,1018322,11.517134666442871,80.0565414428711
7,-126.76550187000001,20720,49.99,1021823,142049,6.0269060134887695,0.00073,0.021735813468694687,1018822,12.840764999389648,75.48502349853516
7,-127.28411489,20730,49.89,1022313,142119,2.2915563583374023,0.00073,0.021264052018523216,1019312,12.564176559448242,81.36280822753906
7,-129.56004876,20740,49.89,1022813,142190,0.6857287287712097,0.00073,0.020757554098963737,1019812,14.163736343383789,79.47172546386719
7,-131.24777561,20750,49.89,1023313,142260,-4.544605255126953,0.00073,0.020704470574855804,1020312,14.0000581741333,85.60249328613281
7,-128.84941769,20760,49.89,1023813,142331,3.491690158843994,0.00073,0.020661529153585434,1020812,12.605316162109375,77.92524719238281
7,-126.78459879,20770,49.9,1024313,142402,2.7329225540161133,0.00073,0.020914442837238312,1021312,12.788475036621094,79.39605712890625
7,-126.28073192000002,20780,49.9,1024813,142473,2.2659668922424316,0.00073,0.020703695714473724,1021812,11.821823120117188,84.77250671386719
7,-127.44612911,20790,49.9,1025313,142543,-1.488572597503662,0.00073,0.020961487665772438,1022312,13.514583587646484,82.60877227783203
7,-125.78866200000002,20800,49.9,1025813,142614,-1.408097505569458,0.00073,0.020757781341671944,1022812,12.698326110839844,81.65605163574219
7,-126.28634488,20810,49.83,1026306,142681,-10.160616874694824,0.00073,0.020899798721075058,1023305,13.46333122253418,84.09623718261719
7,-128.01803457999998,20820,49.83,1026806,142751,-2.1802961826324463,0.00073,0.021077094599604607,1023805,14.034381866455078,85.89157104492188
7,-128.06258933,20830,49.93,1027306,142820,-2.6187150478363037,0.00073,0.02140466868877411,1024305,13.783126831054688,82.17341613769531
7,-128.66929493000004,20840,49.93,1027806,142891,9.038039207458496,0.00073,0.021480873227119446,1024805,14.535120010375977,84.82441711425781
7,-126.88720691999998,20850,49.93,1028306,142961,-10.229249000549316,0.00073,0.02203618362545967,1025305,14.036489486694336,81.3862075805664
7,-127.08542338000001,20860,49.93,1028806,143033,-3.642848491668701,0.00073,0.02075457014143467,1025805,11.93031120300293,79.59683990478516
7,-125.92500150999999,20870,49.93,1029306,143105,-4.32752799987793,0.00073,0.021378545090556145,1026305,14.517448425292969,84.96562194824219
7,-124.60101378999998,20880,49.93,1029806,143176,4.930222511291504,0.00073,0.021590756252408028,1026805,14.727392196655273,80.24720001220703
7,-124.15172721,20890,49.93,1030306,143246,1.8455170392990112,0.00073,0.020934028550982475,1027305,13.040878295898438,77.49917602539062
