time/time_elapsed,time/fps,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/n_updates
92480,7,651285,38750,16.14,-2.4242723799999997,0.00073,1.66081964969635,0.002605138346552849,-15.304656028747559,0.0002604515466373414,648284
92503,7,651445,38760,16.13,-2.42891292,0.00073,1.7376198768615723,0.002900321502238512,-6.394324779510498,0.00025703574647195637,648444
92527,7,651605,38770,16.09,-2.42209663,0.00073,1.6959147453308105,0.002650400623679161,14.270408630371094,0.0002588314237073064,648604
92550,7,651766,38780,16.08,-2.4344696400000005,0.00073,1.6845018863677979,0.0027478495612740517,3.5620522499084473,0.00025345772155560553,648765
92574,7,651927,38790,16.07,-2.42939424,0.00073,1.7137317657470703,0.0030641532503068447,5.9637627601623535,0.00024903565645217896,648926
92597,7,652088,38800,16.05,-2.40810301,0.00073,1.6924667358398438,0.00197585835121572,-16.165307998657227,0.0002539748093113303,649087
92621,7,652247,38810,16.01,-2.3898106599999998,0.00073,1.6519701480865479,0.0022497011814266443,-12.882464408874512,0.00025065828231163323,649246
92645,7,652411,38820,16.05,-2.41428541,0.00073,1.666540503501892,0.00438153650611639,3.0789737701416016,0.00025296342209912837,649410
92669,7,652576,38830,16.1,-2.4536101,0.00073,1.6798666715621948,0.0030045537278056145,0.05523824691772461,0.00024862465215846896,649575
92693,7,652739,38840,16.12,-2.46547445,0.00073,1.641713261604309,0.002613232471048832,-33.02824401855469,0.0002442088443785906,649738
92717,7,652902,38850,16.17,-2.47793015,0.00073,1.751670002937317,0.0025825975462794304,17.206119537353516,0.0002369534777244553,649901
92740,7,653064,38860,16.19,-2.4762372399999997,0.00073,1.705235242843628,0.003389360848814249,-10.44062328338623,0.0002458879607729614,650063
92764,7,653227,38870,16.22,-2.48121109,0.00073,1.7293354272842407,0.0036882427521049976,3.669198513031006,0.00023962980776559561,650226
92787,7,653387,38880,16.21,-2.4735798,0.00073,1.7049134969711304,0.002480629365891218,-5.5686774253845215,0.00023906190472189337,650386
92810,7,653546,38890,16.19,-2.46349994,0.00073,1.7463284730911255,0.0028625507839024067,13.10935115814209,0.00024133012630045414,650545
92834,7,653708,38900,16.2,-2.47930545,0.00073,1.7311394214630127,0.003063515992835164,3.3173513412475586,0.00024639617186039686,650707
92858,7,653868,38910,16.21,-2.4746911299999996,0.00073,1.704099178314209,0.002060340018942952,13.420265197753906,0.0002510997001081705,650867
92883,7,654029,38920,16.18,-2.45993056,0.00073,1.697440266609192,0.002165878191590309,3.340721845626831,0.000246748881181702,651028
92907,7,654191,38930,16.15,-2.4334796099999996,0.00073,1.6842199563980103,0.001963012618944049,-14.55687427520752,0.00024962652241811156,651190
92930,7,654352,38940,16.13,-2.4186815299999997,0.00073,1.7417813539505005,0.0021204547956585884,-7.808597564697266,0.0002526157768443227,651351
92954,7,654514,38950,16.12,-2.41920971,0.00073,1.6706066131591797,0.002042346866801381,-25.99505615234375,0.00024773471523076296,651513
92978,7,654678,38960,16.14,-2.4399260600000003,0.00073,1.690169095993042,0.0028014113195240498,14.991730690002441,0.0002522443246562034,651677
93001,7,654839,38970,16.12,-2.42903222,0.00073,1.6896470785140991,0.0023684187326580286,-8.218448638916016,0.0002495025401003659,651838
93025,7,655003,38980,16.16,-2.45676253,0.00073,1.7054548263549805,0.004598289728164673,15.719027519226074,0.00023943175619933754,652002
93049,7,655163,38990,16.17,-2.47321945,0.00073,1.6581075191497803,0.0015310472808778286,-27.010215759277344,0.0002411076711723581,652162
93072,7,655324,39000,16.16,-2.45416317,0.00073,1.7325462102890015,0.0022154226899147034,14.736064910888672,0.0002442933910060674,652323
93096,7,655484,39010,16.16,-2.45407485,0.00073,1.74513578414917,0.002798772417008877,5.648099899291992,0.00024007975298445672,652483
93119,7,655646,39020,16.17,-2.45764215,0.00073,1.7185579538345337,0.004723394755274057,4.647922515869141,0.00023464493278879672,652645
93143,7,655807,39030,16.16,-2.45282305,0.00073,1.6151366233825684,0.002754609566181898,1.6890954971313477,0.0002402462559984997,652806
93166,7,655968,39040,16.16,-2.45207709,0.00073,1.671481966972351,0.003533849725499749,-4.849224090576172,0.00024762205430306494,652967
93189,7,656128,39050,16.14,-2.44008747,0.00073,1.7089958190917969,0.0034537508618086576,22.681520462036133,0.00025457763695158064,653127
93213,7,656290,39060,16.12,-2.4318555300000004,0.00073,1.6889398097991943,0.002527722157537937,11.827247619628906,0.0002582194865681231,653289
93237,7,656450,39070,16.11,-2.42119269,0.00073,1.666322946548462,0.003393390215933323,9.691156387329102,0.0002554246748331934,653449
93261,7,656611,39080,16.08,-2.3936421599999997,0.00073,1.723809003829956,0.0021297454368323088,5.015720844268799,0.0002474551438353956,653610
93285,7,656772,39090,16.09,-2.39691912,0.00073,1.6774742603302002,0.0018203957006335258,-3.8464698791503906,0.0002474225766491145,653771
93308,7,656932,39100,16.08,-2.3890643600000003,0.00073,1.6906745433807373,0.0036319224163889885,10.306988716125488,0.00024318926443811506,653931
93331,7,657090,39110,16.06,-2.40221077,0.00073,1.6964683532714844,0.0023860468063503504,4.437331676483154,0.0002456479414831847,654089
93355,7,657252,39120,16.06,-2.39987587,0.00073,1.6875444650650024,0.0033797891810536385,19.86087417602539,0.00024856560048647225,654251
93379,7,657413,39130,16.06,-2.41228542,0.00073,1.7575223445892334,0.002483771415427327,-8.261106491088867,0.0002478847745805979,654412
93402,7,657575,39140,16.07,-2.42076136,0.00073,1.6529841423034668,0.003593334462493658,-33.3614616394043,0.00024101870076265186,654574
93426,7,657737,39150,16.09,-2.44986932,0.00073,1.6638264656066895,0.002126463456079364,-12.45981216430664,0.0002431799948681146,654736
93449,7,657899,39160,16.09,-2.45179656,0.00073,1.7031095027923584,0.0036870844196528196,-14.644893646240234,0.00024616927839815617,654898
93473,7,658062,39170,16.12,-2.4743108400000002,0.00073,1.694157361984253,0.004172547720372677,31.014406204223633,0.000253804842941463,655061
93497,7,658228,39180,16.17,-2.4944226800000004,0.00073,1.6788520812988281,0.0025757960975170135,5.494332313537598,0.00025519775226712227,655227
93522,7,658396,39190,16.24,-2.5154278,0.00073,1.734964370727539,0.003627331927418709,20.92671775817871,0.0002521262504160404,655395
93546,7,658563,39200,16.31,-2.56010736,0.00073,1.662052035331726,0.0025061173364520073,3.1639137268066406,0.00024762959219515324,655562
93570,7,658724,39210,16.34,-2.5579348,0.00073,1.7124791145324707,0.0023611977230757475,16.892698287963867,0.0002441885881125927,655723
93594,7,658887,39220,16.35,-2.56079135,0.00073,1.6267741918563843,0.00218352978117764,-12.277153015136719,0.0002339040656806901,655886
93617,7,659045,39230,16.32,-2.5489821,0.00073,1.6998026371002197,0.0031193261966109276,10.157768249511719,0.00023833777231629938,656044
93640,7,659206,39240,16.31,-2.54928869,0.00073,1.6662662029266357,0.0027212812565267086,1.2553725242614746,0.00023993989452719688,656205
93664,7,659365,39250,16.28,-2.53936473,0.00073,1.6793913841247559,0.00410755118355155,3.349562644958496,0.00023922952823340893,656364
93687,7,659524,39260,16.25,-2.5618604899999995,0.00073,1.6954126358032227,0.002907651010900736,19.86090660095215,0.00024008935724850744,656523
93710,7,659681,39270,16.19,-2.54343582,0.00073,1.6805310249328613,0.0024964152835309505,-1.9063663482666016,0.00024087278870865703,656680
93734,7,659841,39280,16.13,-2.52956088,0.00073,1.6930673122406006,0.003532093483954668,18.00046730041504,0.00023868669813964516,656840
93757,7,659998,39290,16.02,-2.52164441,0.00073,1.6879726648330688,0.0018550407839938998,-9.690196990966797,0.00023727052030153573,656997
93780,7,660152,39300,15.89,-2.48717304,0.00073,1.7149869203567505,0.00239333463832736,-5.059401035308838,0.00023879529908299446,657151
93804,7,660313,39310,15.89,-2.4942706599999998,0.00073,1.6937521696090698,0.0028752004727721214,-8.648487091064453,0.00024188889074139297,657312
93828,7,660474,39320,15.87,-2.4953212000000002,0.00073,1.7352546453475952,0.002438765484839678,36.820438385009766,0.00024433768703602254,657473
93851,7,660633,39330,15.88,-2.5044128699999995,0.00073,1.6390577554702759,0.0021562534384429455,-35.08789825439453,0.00024535247939638793,657632
93875,7,660796,39340,15.9,-2.51304152,0.00073,1.6914141178131104,0.002706216648221016,6.9620256423950195,0.00023711555695626885,657795
93899,7,660957,39350,15.92,-2.5010320200000002,0.00073,1.6581671237945557,0.00228089839220047,-10.72381591796875,0.000245254224864766,657956
93923,7,661118,39360,15.94,-2.47538948,0.00073,1.6699384450912476,0.003062992822378874,3.8577189445495605,0.00024395441869273782,658117
93946,7,661276,39370,15.95,-2.47998175,0.00073,1.6640206575393677,0.0023901555687189102,-1.0425300598144531,0.0002465785655658692,658275
93970,7,661438,39380,15.97,-2.4841814799999997,0.00073,1.7134325504302979,0.00241133407689631,-14.853565216064453,0.000248896045377478,658437
93994,7,661600,39390,16.02,-2.47291277,0.00073,1.6895537376403809,0.003809613874182105,22.897480010986328,0.00024384603602811694,658599
94017,7,661760,39400,16.08,-2.46919907,0.00073,1.6915006637573242,0.0023225306067615747,-4.7117462158203125,0.00023691529349889606,658759
94040,7,661919,39410,16.06,-2.46057464,0.00073,1.671160101890564,0.0017953249625861645,-2.501579761505127,0.00023974386567715555,658918
94064,7,662077,39420,16.03,-2.4573391,0.00073,1.7435170412063599,0.004187451209872961,10.213265419006348,0.00024151915567927063,659076
94088,7,662237,39430,16.04,-2.44777831,0.00073,1.6983633041381836,0.0042610750533640385,2.8888278007507324,0.0002446760190650821,659236
94111,7,662399,39440,16.03,-2.43961885,0.00073,1.6761691570281982,0.0025706090964376926,0.6916103363037109,0.00023988452448975295,659398
94135,7,662559,39450,16.02,-2.4338528200000002,0.00073,1.728028655052185,0.002646505832672119,-5.393197536468506,0.00024020661658141762,659558
94158,7,662719,39460,16.01,-2.42016619,0.00073,1.6662698984146118,0.002795348409563303,-3.7418160438537598,0.00023734882415737957,659718
94181,7,662880,39470,16.04,-2.4364514699999997,0.00073,1.7506778240203857,0.002712865360081196,6.453165531158447,0.00023547210730612278,659879
94205,7,663038,39480,16.0,-2.42958261,0.00073,1.6606898307800293,0.005205338820815086,10.446239471435547,0.00023527457960881293,660037
94225,7,663176,39490,15.76,-2.49160807,0.00073,1.635748267173767,0.0024760919623076916,38.23093032836914,0.00025572397862561047,660175
94244,7,663297,39500,15.37,-2.6433809800000008,0.00073,1.6905852556228638,0.002052855910733342,-6.6841278076171875,0.0002756775647867471,660296
94259,7,663405,39510,14.86,-2.73982191,0.00073,1.6896822452545166,0.0022176094353199005,18.956321716308594,0.0002745522651821375,660404
94274,7,663506,39520,14.29,-2.7808058800000004,0.00073,1.66312575340271,0.002034780802205205,-31.08974838256836,0.00027432484785094857,660505
94292,7,663634,39530,13.97,-2.9003898800000014,0.00073,1.6718491315841675,0.00432056188583374,-27.9548282623291,0.0002662031620275229,660633
94316,7,663795,39540,13.96,-2.896285490000001,0.00073,1.6638109683990479,0.003828751854598522,-17.137126922607422,0.000254659476922825,660794
94340,7,663952,39550,13.93,-2.89706012,0.00073,1.675801396369934,0.004582813009619713,-13.451163291931152,0.00024525070330128074,660951
94362,7,664111,39560,13.92,-2.904356440000001,0.00073,1.6926820278167725,0.00410382030531764,-3.1282334327697754,0.0002443038974888623,661110
94386,7,664273,39570,13.93,-2.90511097,0.00073,1.6512051820755005,0.002575256396085024,-0.7869210243225098,0.00024312062305398285,661272
94410,7,664435,39580,13.97,-2.9094644900000004,0.00073,1.7073949575424194,0.003008216852322221,10.248844146728516,0.00024701235815882683,661434
94434,7,664595,39590,14.19,-2.82823923,0.00073,1.7129977941513062,0.004334116820245981,5.501026153564453,0.00024901118013076484,661594
94459,7,664759,39600,14.62,-2.70714406,0.00073,1.692894458770752,0.003257413860410452,2.8618524074554443,0.0002522159484215081,661758
94482,7,664921,39610,15.16,-2.6175802499999996,0.00073,1.6835137605667114,0.003013286041095853,4.4858503341674805,0.00024414644576609135,661920
94507,7,665086,39620,15.8,-2.58415326,0.00073,1.7272038459777832,0.0034419181756675243,11.605060577392578,0.00024218040925916284,662085
94530,7,665248,39630,16.14,-2.46280976,0.00073,1.6584795713424683,0.002926172222942114,-6.626159191131592,0.00024309953732881695,662247
94555,7,665412,39640,16.17,-2.46837956,0.00073,1.6568706035614014,0.0038648946210741997,2.140270233154297,0.00023812739527784288,662411
94578,7,665574,39650,16.22,-2.47840307,0.00073,1.7571022510528564,0.002674723509699106,-8.648463249206543,0.00024073086387943476,662573
94602,7,665738,39660,16.27,-2.4870669899999998,0.00073,1.6995947360992432,0.0022400333546102047,10.39901351928711,0.00023173900262918323,662737
94626,7,665902,39670,16.29,-2.4865948500000004,0.00073,1.7022197246551514,0.0027124814223498106,7.6943488121032715,0.00024099457368720323,662901
94649,7,666062,39680,16.27,-2.47062047,0.00073,1.6904559135437012,0.002451787469908595,-2.0462265014648438,0.00024834737996570766,663061
94673,7,666221,39690,16.26,-2.47274823,0.00073,1.6909016370773315,0.002539942041039467,-5.3118133544921875,0.00024650662089698017,663220
94696,7,666381,39700,16.22,-2.447706,0.00073,1.680638074874878,0.0025762300938367844,13.011728286743164,0.00023970637994352728,663380
94720,7,666543,39710,16.22,-2.4571726799999998,0.00073,1.695636510848999,0.0032292434480041265,-15.808833122253418,0.00023563654394820333,663542
94744,7,666703,39720,16.17,-2.4400429100000003,0.00073,1.7261215448379517,0.003264825325459242,5.3063764572143555,0.00023779674666002393,663702
94768,7,666866,39730,16.18,-2.45769581,0.00073,1.647723913192749,0.002439283300191164,-7.656520843505859,0.00023601415159646422,663865
94792,7,667027,39740,16.15,-2.45197997,0.00073,1.695617437362671,0.002698287134990096,6.147704601287842,0.0002485160657670349,664026
94817,7,667198,39750,16.24,-2.5344676499999994,0.00073,1.6517678499221802,0.0029448536224663258,30.780521392822266,0.00028689781902357936,664197
94846,7,667398,39760,16.6,-2.7915376999999997,0.00073,1.60972261428833,0.0029446976259350777,-20.255563735961914,0.0003184664819855243,664397
94879,7,667620,39770,17.18,-3.15667884,0.00073,1.677847981452942,0.0038328012451529503,9.179157257080078,0.0003532814444042742,664619
94909,7,667833,39780,17.71,-3.3915989400000006,0.00073,1.7593306303024292,0.003916020505130291,-5.552073001861572,0.00031043749186210334,664832
94935,7,668013,39790,17.92,-3.5251045700000003,0.00073,1.7847959995269775,0.0037748520262539387,12.354545593261719,0.0002685198560357094,665012
94958,7,668175,39800,17.94,-3.5483218699999997,0.00073,1.702441692352295,0.002501203678548336,9.677926063537598,0.0002553121594246477,665174
94982,7,668344,39810,18.01,-3.56735743,0.00073,1.6714248657226562,0.005871442146599293,-8.494461059570312,0.00025501844356767833,665343
95006,7,668507,39820,18.04,-3.5915579499999994,0.00073,1.6490792036056519,0.002817849162966013,-6.984167098999023,0.00025245227152481675,665506
95028,7,668663,39830,17.97,-3.5850699099999996,0.00073,1.7081199884414673,0.0036428035236895084,-1.1050310134887695,0.00024313709582202137,665662
95051,7,668821,39840,17.94,-3.59858023,0.00073,1.6347037553787231,0.0023636554833501577,-9.305079460144043,0.00023909291485324502,665820
95074,7,668981,39850,17.83,-3.5297006399999997,0.00073,1.696355938911438,0.0028694365173578262,-5.201112747192383,0.00024118885630741715,665980
95096,7,669140,39860,17.42,-3.26363258,0.00073,1.6729600429534912,0.0030059688724577427,12.996126174926758,0.00024326605489477515,666139
95119,7,669303,39870,16.83,-2.9076928499999997,0.00073,1.6611297130584717,0.0023146476596593857,-8.860761642456055,0.00024240824859589338,666302
95142,7,669465,39880,16.32,-2.6880405300000003,0.00073,1.728447437286377,0.004319176077842712,14.780365943908691,0.00024184620997402817,666464
95165,7,669624,39890,16.11,-2.5643975799999996,0.00073,1.6843724250793457,0.0036155327688902617,-8.443432807922363,0.0002378003700869158,666623
95188,7,669784,39900,16.09,-2.53327304,0.00073,1.673136591911316,0.00166947185061872,-19.228954315185547,0.00024383650452364236,666783
95211,7,669944,39910,16.0,-2.4878017900000002,0.00073,1.7164418697357178,0.004835755564272404,-1.21159029006958,0.0002418764343019575,666943
95234,7,670105,39920,15.98,-2.46235279,0.00073,1.7030324935913086,0.004624843597412109,1.1057710647583008,0.00023881967354100198,667104
95257,7,670266,39930,16.03,-2.45793845,0.00073,1.6789671182632446,0.0033633168786764145,12.588648796081543,0.00023653377138543874,667265
95281,7,670428,39940,16.07,-2.4393535,0.00073,1.66623055934906,0.0022854935377836227,-10.412858963012695,0.0002458464587107301,667427
95304,7,670589,39950,16.08,-2.41919428,0.00073,1.6802656650543213,0.0032320721074938774,42.449378967285156,0.00023841302026994526,667588
95327,7,670749,39960,16.09,-2.4130064800000004,0.00073,1.686974287033081,0.004391894675791264,-17.510658264160156,0.00023678586876485497,667748
