time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/episodes,train/n_updates,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef
72369,-123.71964056000003,49.93,7,516672,10530,513671,-1.1473159790039062,8.140094757080078,0.00073,94.5074691772461,0.015165572986006737
72444,-118.90506971,50.0,7,517172,10540,514171,-3.734541416168213,7.31666898727417,0.00073,97.45594024658203,0.015541656874120235
72520,-120.46956753,50.0,7,517672,10550,514671,-6.957500457763672,7.145147800445557,0.00073,96.0090103149414,0.015242435038089752
72593,-119.53318359999999,50.0,7,518172,10560,515171,-7.953124046325684,6.6070451736450195,0.00073,91.91273498535156,0.01508009247481823
72664,-124.15953848000001,49.97,7,518669,10570,515668,-2.8802499771118164,7.15663480758667,0.00073,92.08779907226562,0.014598462730646133
72736,-124.67179628,49.97,7,519169,10580,516168,-0.17003023624420166,8.419290542602539,0.00073,94.25135803222656,0.015445725060999393
72808,-126.84036655000001,49.94,7,519666,10590,516665,3.087076187133789,6.559013366699219,0.00073,93.37925720214844,0.015649942681193352
72880,-130.05629569,49.91,7,520163,10600,517162,-11.008247375488281,6.223745346069336,0.00073,98.11817932128906,0.014960333704948425
72951,-129.44700955,49.91,7,520663,10610,517662,-4.257847785949707,7.262428283691406,0.00073,102.62022399902344,0.014839977025985718
73021,-125.95786044,49.91,7,521163,10620,518162,0.03426694869995117,6.825179100036621,0.00073,98.10626220703125,0.014471580274403095
73091,-125.0907434,49.91,7,521663,10630,518662,4.493457794189453,6.823253154754639,0.00073,96.09931182861328,0.015281063504517078
73161,-123.25677531999997,49.91,7,522163,10640,519162,-0.6722291707992554,7.658738136291504,0.00073,102.10575103759766,0.015068174339830875
73231,-122.86539944999998,49.91,7,522663,10650,519662,-3.9727072715759277,7.4194207191467285,0.00073,102.63641357421875,0.014848832041025162
73303,-123.8319226,49.91,7,523163,10660,520162,3.510432004928589,7.599103927612305,0.00073,94.74677276611328,0.01544093806296587
73374,-118.89369817000002,49.94,7,523663,10670,520662,0.17704057693481445,7.578671932220459,0.00073,94.38333129882812,0.014903600327670574
73443,-119.69854554000001,49.92,7,524161,10680,521160,-3.2542340755462646,7.371221542358398,0.00073,99.77864074707031,0.014866295270621777
73514,-118.74372699999999,49.95,7,524661,10690,521660,-8.673428535461426,6.221187114715576,0.00073,93.51461029052734,0.015115627087652683
73584,-116.79473518,49.98,7,525161,10700,522160,-3.352903366088867,8.170293807983398,0.00073,96.22117614746094,0.015108940191566944
73654,-115.87040234,49.98,7,525661,10710,522660,0.8555028438568115,6.621869087219238,0.00073,100.51889038085938,0.015582418069243431
73724,-115.08492829000001,49.98,7,526161,10720,523160,-4.230968952178955,7.4746198654174805,0.00073,95.06219482421875,0.015224624425172806
73794,-114.37912267999998,49.98,7,526661,10730,523660,-0.7650542259216309,7.430105209350586,0.00073,94.96430206298828,0.01514660194516182
73862,-117.27369503,49.89,7,527152,10740,524151,-12.367650985717773,7.71223258972168,0.00073,98.6158676147461,0.015965718775987625
73932,-117.78767203000001,49.89,7,527652,10750,524651,1.4789327383041382,6.730353355407715,0.00073,90.4948959350586,0.015969518572092056
74003,-118.52611020000002,49.89,7,528152,10760,525151,-1.368294596672058,6.828377723693848,0.00073,98.22431945800781,0.015704326331615448
74076,-119.36822185,49.89,7,528652,10770,525651,-0.22561180591583252,7.802365303039551,0.00073,96.92908477783203,0.015796899795532227
74145,-116.97478452000001,49.91,7,529152,10780,526151,-3.6758522987365723,8.315910339355469,0.00073,96.12444305419922,0.015864914283156395
74214,-118.39488113000002,49.85,7,529646,10790,526645,3.1625816822052,7.372432708740234,0.00073,88.81611633300781,0.01604476198554039
74284,-120.26561529,49.85,7,530146,10800,527145,-3.449561595916748,7.931819915771484,0.00073,91.79153442382812,0.015873320400714874
74354,-124.32568938000003,49.85,7,530646,10810,527645,-7.901073455810547,7.995539665222168,0.00073,94.79026794433594,0.015678325667977333
74424,-125.31660230000001,49.85,7,531146,10820,528145,-6.18739128112793,7.801756858825684,0.00073,89.7690658569336,0.01595652475953102
74495,-125.33390388,49.85,7,531646,10830,528645,-2.384718418121338,9.05609130859375,0.00073,90.73870086669922,0.015847183763980865
74564,-124.90140396000001,49.94,7,532146,10840,529145,-1.8696281909942627,7.49359130859375,0.00073,88.83250427246094,0.01566813886165619
74633,-123.67799839000001,49.94,7,532646,10850,529645,4.8042378425598145,6.918787002563477,0.00073,94.403076171875,0.015565567649900913
74703,-123.49669151999998,49.94,7,533146,10860,530145,5.001749038696289,8.425414085388184,0.00073,91.52764129638672,0.01554572582244873
74772,-125.23284491999999,49.94,7,533646,10870,530645,-9.59670639038086,8.85831356048584,0.00073,93.74346923828125,0.016256000846624374
74842,-127.24931588999998,49.94,7,534146,10880,531145,-5.524296760559082,7.076595783233643,0.00073,90.69961547851562,0.015986202284693718
74912,-124.37296491,50.0,7,534646,10890,531645,-0.21926403045654297,7.625548839569092,0.00073,93.0224380493164,0.016327999532222748
74982,-122.90139313000002,50.0,7,535146,10900,532145,5.11836051940918,8.791559219360352,0.00073,94.46827697753906,0.015941770747303963
75052,-120.16510035000003,50.0,7,535646,10910,532645,-4.335930824279785,7.4563703536987305,0.00073,94.80314636230469,0.016127271577715874
75122,-120.71053406000001,50.0,7,536146,10920,533145,-5.174349784851074,6.941037178039551,0.00073,91.25373077392578,0.015857834368944168
75192,-120.23852702999999,50.0,7,536646,10930,533645,-5.622291564941406,9.404642105102539,0.00073,86.8497085571289,0.01630341447889805
75261,-122.94630068999999,49.95,7,537141,10940,534140,1.8494712114334106,7.706782341003418,0.00073,87.30378723144531,0.015926862135529518
75330,-122.42134591999998,49.95,7,537641,10950,534640,-5.904775142669678,7.952147960662842,0.00073,90.5073471069336,0.01684505306184292
75399,-123.28386282,49.95,7,538141,10960,535140,8.276933670043945,7.633898735046387,0.00073,91.10577392578125,0.016296427696943283
75468,-123.05177708,49.95,7,538641,10970,535640,-3.2236807346343994,8.0647611618042,0.00073,85.85590362548828,0.017299694940447807
75538,-121.38681771,49.95,7,539141,10980,536140,-7.200870513916016,8.4906644821167,0.00073,90.16262817382812,0.016619645059108734
75606,-125.85943031999999,49.91,7,539637,10990,536636,-2.1373291015625,9.060722351074219,0.00073,87.99493408203125,0.01684330217540264
75676,-125.30117402,49.91,7,540137,11000,537136,-0.8570519685745239,7.1819610595703125,0.00073,90.97271728515625,0.016810644418001175
75746,-124.35371332000001,49.91,7,540637,11010,537636,-2.5670876502990723,7.832427024841309,0.00073,88.72179412841797,0.01669168658554554
75816,-127.08551022999998,49.91,7,541137,11020,538136,-1.969331979751587,8.043371200561523,0.00073,93.02153778076172,0.016751566901803017
75886,-125.69925766,49.91,7,541637,11030,538636,-4.037309646606445,7.020566940307617,0.00073,92.73949432373047,0.017077621072530746
75955,-124.96994733,49.84,7,542125,11040,539124,-10.526491165161133,9.644856452941895,0.00073,91.76689147949219,0.016551345586776733
76025,-125.27362736,49.84,7,542625,11050,539624,10.49484920501709,8.928199768066406,0.00073,92.90772247314453,0.01709599420428276
76095,-127.05809932999996,49.81,7,543122,11060,540121,-3.453286647796631,10.178401947021484,0.00073,91.41046142578125,0.017978409305214882
76165,-125.41964745,49.81,7,543622,11070,540621,6.647554397583008,9.809017181396484,0.00073,86.86675262451172,0.01720963418483734
76235,-125.23919068000001,49.73,7,544114,11080,541113,-4.957712650299072,8.352397918701172,0.00073,80.22712707519531,0.017523368820548058
76305,-122.80556570000003,49.77,7,544614,11090,541613,-1.7246840000152588,9.552104949951172,0.00073,91.62854766845703,0.017536191269755363
76375,-124.87780862000001,49.77,7,545114,11100,542113,0.7984755039215088,8.038125991821289,0.00073,86.67274475097656,0.017375413328409195
76445,-126.13937173000001,49.77,7,545614,11110,542613,0.2146291732788086,8.730459213256836,0.00073,89.07787322998047,0.017000678926706314
76516,-124.99866603000001,49.77,7,546114,11120,543113,-0.5260939598083496,8.460434913635254,0.00073,83.52340698242188,0.01698581874370575
76586,-127.02269017999998,49.77,7,546614,11130,543613,6.5233635902404785,8.95949935913086,0.00073,84.88336944580078,0.017767826095223427
76655,-126.27690871999998,49.89,7,547114,11140,544113,-6.7335076332092285,9.208833694458008,0.00073,94.84387969970703,0.017964260652661324
76726,-128.20457708,49.89,7,547614,11150,544613,-1.8274567127227783,10.427238464355469,0.00073,88.05720520019531,0.018159938976168633
76796,-128.08903921,49.92,7,548114,11160,545113,11.520790100097656,12.446846008300781,0.00073,79.9134292602539,0.019013293087482452
76866,-127.97919664,49.92,7,548614,11170,545613,-2.3305773735046387,10.323877334594727,0.00073,85.26280212402344,0.018762024119496346
76935,-128.40806974999998,50.0,7,549114,11180,546113,5.193427085876465,11.457916259765625,0.00073,81.26881408691406,0.018499167636036873
77006,-127.97828424000001,50.0,7,549614,11190,546613,-2.776820421218872,9.970792770385742,0.00073,74.20709228515625,0.018487509340047836
77075,-127.79545921,49.94,7,550108,11200,547107,10.462902069091797,9.845270156860352,0.00073,81.8444595336914,0.01774286851286888
77144,-127.58690229999998,49.94,7,550608,11210,547607,1.2676987648010254,9.438631057739258,0.00073,91.09590148925781,0.01733539253473282
77213,-128.80617900999997,49.91,7,551105,11220,548104,-2.8682985305786133,11.415687561035156,0.00073,87.41145324707031,0.018030622974038124
77282,-130.11058811,49.83,7,551597,11230,548596,-6.690336227416992,9.502655982971191,0.00073,87.18346405029297,0.01735222153365612
77350,-127.25300761000003,49.83,7,552097,11240,549096,7.737646102905273,13.786489486694336,0.00073,87.49891662597656,0.01783830299973488
77421,-126.41875438999998,49.83,7,552597,11250,549596,11.790380477905273,10.112833023071289,0.00073,80.60859680175781,0.017591256648302078
77491,-125.09183299000001,49.81,7,553095,11260,550094,-6.250219345092773,10.489779472351074,0.00073,88.735595703125,0.017360316589474678
77561,-125.4009665,49.81,7,553595,11270,550594,-7.407421588897705,10.95358943939209,0.00073,89.45838165283203,0.01716785877943039
77631,-125.6370024,49.81,7,554095,11280,551094,-0.5013524293899536,8.115559577941895,0.00073,82.14012145996094,0.017302466556429863
77701,-125.62899034000002,49.81,7,554595,11290,551594,8.760210990905762,9.697172164916992,0.00073,87.06636810302734,0.01718563213944435
77772,-127.48958303999999,49.87,7,555095,11300,552094,-5.006834506988525,8.401338577270508,0.00073,85.59921264648438,0.017487317323684692
77842,-128.54095528,49.87,7,555595,11310,552594,3.4308111667633057,11.258716583251953,0.00073,93.02474212646484,0.01775309070944786
77912,-124.28490783000001,49.9,7,556095,11320,553094,-4.612342357635498,8.56887435913086,0.00073,82.76409149169922,0.017617186531424522
77982,-121.59311168000002,49.98,7,556595,11330,553594,1.9730829000473022,8.789690017700195,0.00073,92.54239654541016,0.018414409831166267
78052,-124.61899097,49.98,7,557095,11340,554094,-4.597952365875244,11.315560340881348,0.00073,90.2865219116211,0.017174571752548218
78121,-125.10751649999999,49.98,7,557595,11350,554594,-4.4770002365112305,9.205376625061035,0.00073,86.62117004394531,0.017639899626374245
78191,-122.83265209999999,50.0,7,558095,11360,555094,1.9196827411651611,8.673470497131348,0.00073,85.3249282836914,0.017338352277874947
78261,-125.75547337,50.0,7,558595,11370,555594,-6.197532653808594,9.486650466918945,0.00073,92.60406494140625,0.017262902110815048
78332,-126.96569450999999,50.0,7,559095,11380,556094,-0.15879738330841064,10.605846405029297,0.00073,94.64720916748047,0.017948061227798462
78402,-130.58367153999998,50.0,7,559595,11390,556594,2.192664861679077,10.712757110595703,0.00073,88.5675048828125,0.01776273548603058
78472,-127.99492853999999,50.0,7,560095,11400,557094,5.671380043029785,11.692874908447266,0.00073,93.79203796386719,0.018920639529824257
78543,-125.39510915000001,50.0,7,560595,11410,557594,-4.781277656555176,9.42324447631836,0.00073,95.59658813476562,0.01881248690187931
78613,-128.66373923,49.99,7,561094,11420,558093,1.3758041858673096,9.636205673217773,0.00073,90.13723754882812,0.01845957711338997
78682,-129.86219305999998,49.99,7,561594,11430,558593,3.362196445465088,10.061175346374512,0.00073,82.50335693359375,0.018120866268873215
78753,-131.06996235999998,49.99,7,562094,11440,559093,-1.751868486404419,10.831079483032227,0.00073,88.52165985107422,0.01828113943338394
78821,-130.49770617999997,49.99,7,562594,11450,559593,-2.582990884780884,8.944296836853027,0.00073,91.5107421875,0.018204761669039726
78891,-132.91450522,49.99,7,563094,11460,560093,0.28817933797836304,9.404569625854492,0.00073,79.00909423828125,0.0183439701795578
78960,-132.35213836,49.9,7,563585,11470,560584,-0.9412705898284912,9.860498428344727,0.00073,91.27783203125,0.01808330975472927
79029,-134.73357452,49.84,7,564079,11480,561078,1.2145484685897827,9.433311462402344,0.00073,85.53948211669922,0.017890000715851784
79099,-132.84640395999998,49.84,7,564579,11490,561578,6.366297245025635,11.465448379516602,0.00073,92.0780029296875,0.01775408163666725
79169,-132.78591977000002,49.84,7,565079,11500,562078,0.0837705135345459,9.72612190246582,0.00073,87.33761596679688,0.01780453324317932
79239,-135.85940225000002,49.84,7,565579,11510,562578,3.1831512451171875,10.220383644104004,0.00073,89.27529907226562,0.01744011789560318
79309,-134.10259810000002,49.85,7,566079,11520,563078,-9.974093437194824,10.13357925415039,0.00073,88.83506774902344,0.01755026914179325
79378,-135.21964190999998,49.83,7,566577,11530,563576,-5.782902240753174,10.120308876037598,0.00073,92.39962005615234,0.017545122653245926
79449,-131.84525576,49.83,7,567077,11540,564076,-10.056591033935547,10.848993301391602,0.00073,91.95980072021484,0.017252573743462563
79516,-133.37370123,49.68,7,567562,11550,564561,-1.0433894395828247,8.087492942810059,0.00073,86.04309844970703,0.01708943396806717
79586,-136.07594330999999,49.68,7,568062,11560,565061,2.374891757965088,10.2517728805542,0.00073,91.03375244140625,0.017030926421284676
79655,-134.59423721999997,49.75,7,568560,11570,565559,-3.625281810760498,7.954622268676758,0.00073,87.62689208984375,0.0173542071133852
79725,-129.07410846000002,49.81,7,569060,11580,566059,-5.748051166534424,8.731086730957031,0.00073,86.40080261230469,0.01837920770049095
79795,-128.24055948,49.81,7,569560,11590,566559,-4.338276386260986,8.883793830871582,0.00073,85.4183349609375,0.017285173758864403
79865,-126.27961638999999,49.81,7,570060,11600,567059,0.32037806510925293,8.060372352600098,0.00073,86.33273315429688,0.01759921945631504
79933,-128.76784361,49.72,7,570551,11610,567550,10.872732162475586,10.646515846252441,0.00073,94.89642333984375,0.017232010141015053
80003,-127.58774832,49.72,7,571051,11620,568050,-3.2243995666503906,9.597699165344238,0.00073,92.64016723632812,0.017252154648303986
80074,-125.55843233,49.74,7,571551,11630,568550,0.9502925872802734,9.012323379516602,0.00073,82.44166564941406,0.017225684598088264
80141,-126.62075394999998,49.64,7,572041,11640,569040,-6.585700511932373,9.21017074584961,0.00073,83.80248260498047,0.016988126561045647
80211,-124.11301970999999,49.79,7,572541,11650,569540,7.131715297698975,8.696939468383789,0.00073,83.97463989257812,0.01718907430768013
80280,-120.72186748999998,49.79,7,573041,11660,570040,-6.930561542510986,8.880334854125977,0.00073,88.29918670654297,0.016990654170513153
80351,-118.25647187,49.81,7,573541,11670,570540,-0.6348533630371094,8.395881652832031,0.00073,93.58040618896484,0.01719585433602333
80421,-119.49393708000001,49.81,7,574041,11680,571040,3.790299892425537,9.899645805358887,0.00073,81.49391174316406,0.017236357554793358
80491,-120.75112824000001,49.8,7,574540,11690,571539,-1.2535674571990967,9.345468521118164,0.00073,85.61038208007812,0.01694420538842678
80561,-120.90663895,49.8,7,575040,11700,572039,3.411468505859375,7.516261100769043,0.00073,85.53022003173828,0.01626582443714142
80630,-116.62766359000001,49.89,7,575540,11710,572539,-6.434329032897949,7.42195987701416,0.00073,90.54485321044922,0.01687219925224781
80700,-115.5247065,49.89,7,576040,11720,573039,-3.6948347091674805,8.086984634399414,0.00073,86.44881439208984,0.016172220930457115
80769,-118.74819833,49.85,7,576536,11730,573535,-2.547504425048828,8.793673515319824,0.00073,96.12616729736328,0.016742264851927757
80840,-118.68317179,49.95,7,577036,11740,574035,-4.652196407318115,8.538597106933594,0.00073,93.6762924194336,0.015953686088323593
