time/episodes,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/critic_loss,train/n_updates
5930,267879,7,1152.84648876,36819,48.97,0.34934523701667786,0.00073,-1730.548828125,0.826379656791687,489.31915283203125,264878
5940,268379,7,1161.97486915,36889,48.97,0.35432302951812744,0.00073,-1706.7244873046875,-1.6593397855758667,439.6624755859375,265378
5950,268879,7,1187.65470434,36957,49.1,0.3531256914138794,0.00073,-1697.41650390625,-1.2458409070968628,1247.265869140625,265878
5960,269379,7,1214.08686643,37026,49.4,0.3527180254459381,0.00073,-1743.2193603515625,0.6895413994789124,532.6072998046875,266378
5970,269879,7,1216.84566343,37097,49.4,0.36310842633247375,0.00073,-1739.83642578125,1.337630033493042,1248.3731689453125,266878
5980,270379,7,1218.9873843,37167,49.4,0.34268951416015625,0.00073,-1678.751953125,-1.5519495010375977,2722.02197265625,267378
5990,270879,7,1366.9465893400002,37236,49.4,0.3443956673145294,0.00073,-1697.298095703125,-0.5236415863037109,450.0809020996094,267878
6000,271379,7,1554.3251381900002,37305,49.4,0.34588584303855896,0.00073,-1666.7655029296875,-0.614933431148529,507.274658203125,268378
6010,271879,7,1742.3213054099997,37375,49.4,0.32785624265670776,0.00073,-1742.027587890625,2.431893825531006,3007.490234375,268878
6020,272379,7,1856.8676683900003,37444,49.7,0.33860018849372864,0.00073,-1676.0426025390625,-0.48316749930381775,441.42816162109375,269378
6030,272879,7,1873.53878756,37513,50.0,0.3350352346897125,0.00073,-1636.47216796875,0.008471071720123291,596.64794921875,269878
6040,273379,7,1871.0094866299999,37583,50.0,0.3313468098640442,0.00073,-1597.603515625,-3.700563907623291,451.3201599121094,270378
6050,273879,7,1865.95296265,37652,50.0,0.33835259079933167,0.00073,-1695.8612060546875,-1.0564005374908447,412.2431640625,270878
6060,274379,7,1868.4611428800001,37722,50.0,0.3354722857475281,0.00073,-1589.282958984375,-0.7235143184661865,404.067626953125,271378
6070,274879,7,1867.8004447799997,37791,50.0,0.33176347613334656,0.00073,-1685.189208984375,2.8910512924194336,2666.56103515625,271878
6080,275379,7,1871.17383252,37861,50.0,0.33309662342071533,0.00073,-1673.965087890625,1.693985939025879,726.0157470703125,272378
6090,275879,7,1874.9524821,37931,50.0,0.3290734589099884,0.00073,-1588.62255859375,-0.7315841913223267,346.76287841796875,272878
6100,276379,7,1875.5878981500002,38001,50.0,0.3423554301261902,0.00073,-1664.95703125,3.1043314933776855,1027.517578125,273378
6110,276879,7,1876.8745997900003,38072,50.0,0.34220966696739197,0.00073,-1627.5521240234375,-2.397519111633301,431.3758850097656,273878
6120,277379,7,1873.0436259800001,38141,50.0,0.3364163935184479,0.00073,-1659.08203125,1.6205133199691772,2008.07080078125,274378
6130,277879,7,1872.75373982,38211,50.0,0.33695343136787415,0.00073,-1593.577880859375,-0.09075969457626343,452.55450439453125,274878
6140,278379,7,1873.3536421499996,38281,50.0,0.3431010842323303,0.00073,-1657.4931640625,-1.1983847618103027,314.02520751953125,275378
6150,278852,7,1854.8423064199999,38347,49.73,0.34536048769950867,0.00073,-1681.911865234375,1.410834789276123,481.0672607421875,275851
6160,279352,7,1851.8992531299998,38415,49.73,0.3375347852706909,0.00073,-1664.926025390625,0.7195740342140198,2491.609619140625,276351
6170,279852,7,1851.18637855,38484,49.73,0.3500860929489136,0.00073,-1711.22509765625,2.284349203109741,773.83203125,276851
6180,280352,7,1849.74149426,38554,49.73,0.35535624623298645,0.00073,-1749.58056640625,0.370307594537735,287.880126953125,277351
6190,280852,7,1847.20849723,38624,49.73,0.34376490116119385,0.00073,-1695.288330078125,2.0852763652801514,513.013916015625,277851
6200,281352,7,1845.7001321,38696,49.73,0.33993688225746155,0.00073,-1655.9527587890625,1.4563422203063965,2892.5078125,278351
6210,281852,7,1844.0030967700002,38765,49.73,0.33827853202819824,0.00073,-1738.1817626953125,0.49374920129776,766.1389770507812,278851
6220,282352,7,1843.83934835,38834,49.73,0.340070903301239,0.00073,-1648.1539306640625,2.207531452178955,390.359619140625,279351
6230,282852,7,1843.17851707,38902,49.73,0.34452056884765625,0.00073,-1765.462890625,0.31142157316207886,358.0699768066406,279851
6240,283352,7,1841.6736941700003,38972,49.73,0.3341440260410309,0.00073,-1687.0968017578125,-0.7144640684127808,264.7049865722656,280351
6250,283852,7,1862.1970295100002,39042,50.0,0.3320843279361725,0.00073,-1767.295654296875,2.3478684425354004,988.1822509765625,280851
6260,284352,7,1868.72965956,39112,50.0,0.32463568449020386,0.00073,-1775.7080078125,2.549104928970337,705.1580810546875,281351
6270,284852,7,1877.5141658999999,39183,50.0,0.3312920928001404,0.00073,-1715.76806640625,1.610065221786499,280.917236328125,281851
6280,285352,7,1881.7714883699998,39254,50.0,0.33496537804603577,0.00073,-1736.535888671875,0.9683277606964111,677.4558715820312,282351
6290,285852,7,1884.0020843500001,39323,50.0,0.32632020115852356,0.00073,-1718.8817138671875,-0.25268733501434326,278.1268005371094,282851
6300,286352,7,1890.7822477999998,39391,50.0,0.32525378465652466,0.00073,-1738.42138671875,1.3338725566864014,463.0071105957031,283351
6310,286792,7,1855.6938523400001,39452,49.4,0.3261023163795471,0.00073,-1749.4134521484375,1.640336513519287,1327.712158203125,283791
6320,287262,7,1845.22782823,39518,49.1,0.3235645294189453,0.00073,-1729.7784423828125,0.523054301738739,930.6813354492188,284261
6330,287762,7,1850.5423409500002,39590,49.1,0.31894421577453613,0.00073,-1759.6153564453125,-0.8347533941268921,294.88531494140625,284761
6340,288262,7,1852.5016056100003,39660,49.1,0.3389096260070801,0.00073,-1780.3134765625,2.6551802158355713,612.37060546875,285261
6350,288762,7,1854.1227315399997,39730,49.1,0.32629263401031494,0.00073,-1675.4171142578125,-0.259867787361145,538.1939086914062,285761
6360,289231,7,1835.57778089,39795,48.79,0.3252192735671997,0.00073,-1698.2025146484375,2.4867911338806152,607.103759765625,286230
6370,289640,7,1779.5334223399998,39852,47.88,0.33823007345199585,0.00073,-1651.5928955078125,1.261692762374878,514.5814208984375,286639
6380,290140,7,1780.3271577599999,39920,47.88,0.3438871502876282,0.00073,-1685.652099609375,1.081987977027893,995.9251098632812,287139
6390,290640,7,1780.5476332799997,39990,47.88,0.3336702883243561,0.00073,-1705.5225830078125,-0.46602100133895874,647.0088500976562,287639
6400,291140,7,1778.51512199,40059,47.88,0.33455362915992737,0.00073,-1667.2515869140625,0.2648692727088928,313.4888000488281,288139
6410,291640,7,1816.4556677399999,40128,48.48,0.3350822627544403,0.00073,-1657.64697265625,-0.17107892036437988,307.6470947265625,288639
6420,292140,7,1833.22813285,40197,48.78,0.3526037931442261,0.00073,-1681.822021484375,-1.362085223197937,353.41204833984375,289139
6430,292640,7,1832.1884677299997,40266,48.78,0.3335365355014801,0.00073,-1735.755859375,1.9406771659851074,799.5302124023438,289639
6440,293140,7,1832.7666751299998,40335,48.78,0.3377123773097992,0.00073,-1765.869140625,1.4796805381774902,373.9638977050781,290139
6450,293640,7,1831.6839255500004,40406,48.78,0.33587709069252014,0.00073,-1695.737548828125,-1.627184510231018,1600.4549560546875,290639
6460,294140,7,1849.77646084,40475,49.09,0.3365912139415741,0.00073,-1729.9798583984375,1.3452069759368896,607.4234008789062,291139
6470,294640,7,1906.4400167900003,40544,50.0,0.3463188111782074,0.00073,-1703.66552734375,-0.8368330001831055,2157.5068359375,291639
6480,295140,7,1906.26534893,40613,50.0,0.3414597511291504,0.00073,-1727.350341796875,0.010346978902816772,268.74945068359375,292139
6490,295640,7,1907.9713429999997,40683,50.0,0.33262747526168823,0.00073,-1775.515380859375,1.5163099765777588,571.80810546875,292639
6500,296140,7,1910.6144492800001,40752,50.0,0.3320353925228119,0.00073,-1682.4686279296875,-2.0849766731262207,337.0745544433594,293139
6510,296609,7,1894.585086,40817,49.69,0.3398582339286804,0.00073,-1728.945068359375,0.1146780252456665,1618.040283203125,293608
6520,297109,7,1893.8244283100003,40887,49.69,0.33395737409591675,0.00073,-1736.4510498046875,0.5053076148033142,606.91259765625,294108
6530,297578,7,1876.9803510299998,40952,49.38,0.34521445631980896,0.00073,-1773.8328857421875,2.208789348602295,438.52899169921875,294577
6540,298078,7,1877.7039350200002,41021,49.38,0.34908369183540344,0.00073,-1746.20947265625,-0.04656335711479187,344.0394287109375,295077
6550,298578,7,1880.14175483,41090,49.38,0.333301305770874,0.00073,-1732.3896484375,-0.251821368932724,434.379150390625,295577
6560,299078,7,1880.11984159,41160,49.38,0.3399288058280945,0.00073,-1792.5931396484375,1.6519368886947632,317.78179931640625,296077
6570,299578,7,1873.8204121299998,41229,49.38,0.34463033080101013,0.00073,-1730.5361328125,-2.1623122692108154,271.1929931640625,296577
6580,300078,7,1872.8039628499996,41298,49.38,0.3349703550338745,0.00073,-1758.0517578125,0.5600850582122803,424.11822509765625,297077
6590,300578,7,1871.38677162,41368,49.38,0.337477445602417,0.00073,-1733.3604736328125,-2.9675841331481934,344.39990234375,297577
6600,301078,7,1870.3327145899996,41437,49.38,0.33713215589523315,0.00073,-1752.764404296875,1.5294350385665894,2117.24267578125,298077
6610,301578,7,1884.5739414999998,41507,49.69,0.34447598457336426,0.00073,-1786.9130859375,-0.7198028564453125,252.20455932617188,298577
6620,302078,7,1883.6021418199996,41577,49.69,0.33725443482398987,0.00073,-1758.751953125,0.39208292961120605,297.89971923828125,299077
6630,302549,7,1882.4108313499999,41643,49.71,0.33260083198547363,0.00073,-1842.9332275390625,-0.9343539476394653,346.162109375,299548
6640,303049,7,1882.4575713599997,41713,49.71,0.34317198395729065,0.00073,-1811.451904296875,1.0913053750991821,665.509521484375,300048
6650,303519,7,1862.82008199,41778,49.41,0.33823102712631226,0.00073,-1782.4390869140625,0.18405725061893463,366.65521240234375,300518
6660,304019,7,1861.63089899,41847,49.41,0.3274291157722473,0.00073,-1802.2359619140625,0.3146994411945343,1019.0010375976562,301018
6670,304490,7,1847.2926295600003,41912,49.12,0.340415358543396,0.00073,-1767.79248046875,-1.8074265718460083,424.51446533203125,301489
6680,304990,7,1849.8185741500001,41982,49.12,0.3357733190059662,0.00073,-1792.7158203125,-1.014751672744751,621.3263549804688,301989
6690,305490,7,1851.8408881900002,42052,49.12,0.3284081816673279,0.00073,-1852.727783203125,-0.6887056827545166,292.42333984375,302489
6700,305960,7,1831.77175707,42120,48.82,0.3316405415534973,0.00073,-1731.669189453125,-0.6243042945861816,1063.8197021484375,302959
6710,306460,7,1834.46290162,42191,48.82,0.3344271183013916,0.00073,-1754.3792724609375,-1.0076907873153687,665.9991455078125,303459
6720,306960,7,1836.72853567,42261,48.82,0.33677053451538086,0.00073,-1751.632568359375,1.909609079360962,2011.6881103515625,303959
6730,307460,7,1854.2985626299999,42331,49.11,0.3370690941810608,0.00073,-1776.44580078125,-0.42900338768959045,852.9767456054688,304459
6740,307960,7,1853.20887487,42402,49.11,0.3397676348686218,0.00073,-1800.849365234375,0.7704892158508301,492.654296875,304959
6750,308428,7,1848.3699115300003,42467,49.09,0.3309061527252197,0.00073,-1765.2384033203125,-1.772087812423706,599.8990478515625,305427
6760,308928,7,1847.0054317,42537,49.09,0.32830339670181274,0.00073,-1839.4830322265625,-1.951716661453247,233.17092895507812,305927
6770,309428,7,1863.8601146,42607,49.38,0.32975152134895325,0.00073,-1783.02197265625,-2.8289337158203125,297.0874938964844,306427
6780,309928,7,1863.13679315,42677,49.38,0.3225475251674652,0.00073,-1770.29150390625,-0.13892996311187744,945.1870727539062,306927
6790,310397,7,1843.1973316100002,42743,49.07,0.3489185869693756,0.00073,-1824.2008056640625,2.1535305976867676,403.6585388183594,307396
6800,310897,7,1861.7132233999996,42813,49.37,0.3393081724643707,0.00073,-1869.2540283203125,0.15366828441619873,227.51800537109375,307896
6810,311397,7,1859.6774908699997,42884,49.37,0.32589852809906006,0.00073,-1832.984375,-0.4167259931564331,261.1623840332031,308396
6820,311897,7,1855.2013380100002,42953,49.37,0.34066393971443176,0.00073,-1778.958740234375,0.47043871879577637,408.9892578125,308896
6830,312397,7,1853.10203554,43024,49.37,0.3293214738368988,0.00073,-1789.650390625,0.11241976171731949,250.8831024169922,309396
6840,312897,7,1852.22813667,43093,49.37,0.33711761236190796,0.00073,-1844.68212890625,0.5784695744514465,841.9805297851562,309896
6850,313397,7,1872.5209055499997,43163,49.69,0.3282112181186676,0.00073,-1823.5882568359375,1.1901049613952637,630.904541015625,310396
6860,313866,7,1856.42724842,43228,49.38,0.32735103368759155,0.00073,-1842.527587890625,0.2025355100631714,251.04888916015625,310865
6870,314336,7,1838.4277040199997,43294,49.08,0.33633846044540405,0.00073,-1883.836181640625,1.753953456878662,292.41009521484375,311335
6880,314836,7,1834.87702945,43364,49.08,0.33086198568344116,0.00073,-1792.0093994140625,-0.7231572866439819,571.6611328125,311835
6890,315336,7,1855.04982998,43434,49.39,0.3322572112083435,0.00073,-1767.720458984375,1.301559329032898,954.1268920898438,312335
6900,315836,7,1855.3641167800001,43506,49.39,0.3250196874141693,0.00073,-1829.2381591796875,1.8169833421707153,371.53118896484375,312835
6910,316336,7,1856.40046574,43576,49.39,0.3319779634475708,0.00073,-1820.615478515625,1.2438585758209229,615.2843627929688,313335
6920,316836,7,1860.70508816,43646,49.39,0.32459890842437744,0.00073,-1876.996826171875,-0.44884753227233887,292.1290283203125,313835
6930,317336,7,1863.1837100899997,43716,49.39,0.33136001229286194,0.00073,-1870.1436767578125,-0.5525968670845032,812.6781005859375,314335
6940,317806,7,1847.37826075,43786,49.09,0.32148197293281555,0.00073,-1897.4945068359375,-0.20255249738693237,318.77154541015625,314805
6950,318306,7,1848.2453346500004,43858,49.09,0.33840739727020264,0.00073,-1869.510498046875,-0.32971203327178955,452.68157958984375,315305
6960,318806,7,1863.9252609099997,43928,49.4,0.33791205286979675,0.00073,-1860.625732421875,1.4513354301452637,1399.5726318359375,315805
6970,319306,7,1883.2328085399997,43998,49.7,0.3367447555065155,0.00073,-1894.259521484375,-2.256420135498047,242.47235107421875,316305
6980,319806,7,1885.8357854,44069,49.7,0.337552547454834,0.00073,-1898.970703125,-0.3646318316459656,206.75466918945312,316805
6990,320306,7,1886.82220607,44139,49.7,0.3452116549015045,0.00073,-1888.7098388671875,-0.618826150894165,296.28582763671875,317305
7000,320806,7,1890.3645295899998,44209,49.7,0.34919601678848267,0.00073,-1859.61376953125,-1.9468168020248413,447.3866271972656,317805
7010,321278,7,1875.4644442100002,44275,49.42,0.3308407664299011,0.00073,-1887.614013671875,0.5127037167549133,270.8423767089844,318277
7020,321778,7,1876.1462757600002,44345,49.42,0.3357325494289398,0.00073,-1895.4678955078125,0.03984159231185913,936.5478515625,318777
7030,322278,7,1878.9256364200003,44416,49.42,0.34351807832717896,0.00073,-1880.06103515625,1.473686933517456,272.282958984375,319277
7040,322778,7,1900.4561992400004,44486,49.72,0.33929434418678284,0.00073,-1903.650634765625,-0.16296929121017456,298.7445068359375,319777
7050,323278,7,1903.7733209900002,44555,49.72,0.3323020040988922,0.00073,-1920.4287109375,-0.2972636818885803,186.9049072265625,320277
7060,323778,7,1906.94265836,44625,49.72,0.3362032175064087,0.00073,-1869.9766845703125,0.6225072145462036,291.0158386230469,320777
7070,324278,7,1910.0039603200003,44694,49.72,0.3346005082130432,0.00073,-1869.36572265625,0.44599074125289917,303.88983154296875,321277
7080,324750,7,1896.1626860800004,44760,49.44,0.3356684446334839,0.00073,-1969.212890625,0.17894944548606873,437.28265380859375,321749
7090,325250,7,1894.5550951699997,44830,49.44,0.34669044613838196,0.00073,-1971.3978271484375,-0.5793455243110657,229.24652099609375,322249
7100,325750,7,1893.77056289,44899,49.44,0.3409516513347626,0.00073,-1912.79443359375,2.0736396312713623,303.3365173339844,322749
7110,326220,7,1893.9310508800002,44965,49.42,0.334661066532135,0.00073,-1875.9979248046875,-1.8282771110534668,374.254150390625,323219
7120,326689,7,1876.09628347,45030,49.11,0.3392859995365143,0.00073,-1868.7945556640625,-0.058017194271087646,288.09552001953125,323688
7130,327189,7,1874.5801326,45100,49.11,0.32715851068496704,0.00073,-1804.51953125,-0.2242281436920166,2269.994384765625,324188
7140,327598,7,1814.23815439,45158,48.2,0.33185499906539917,0.00073,-1878.775146484375,-0.648884654045105,251.01254272460938,324597
7150,328098,7,1812.1150770200004,45228,48.2,0.33592426776885986,0.00073,-1889.054931640625,-1.3982205390930176,239.91476440429688,325097
7160,328567,7,1794.8289800999999,45294,47.89,0.33921149373054504,0.00073,-1855.739013671875,0.04470169544219971,528.703125,325566
7170,329067,7,1794.1413263799998,45364,47.89,0.34268271923065186,0.00073,-1959.5992431640625,-0.055255234241485596,197.76840209960938,326066
7180,329567,7,1809.15597045,45436,48.17,0.3347902297973633,0.00073,-1922.015380859375,-0.14496710896492004,1461.1871337890625,326566
7190,330067,7,1810.46590569,45506,48.17,0.32336845993995667,0.00073,-1976.3697509765625,0.7792583703994751,507.20166015625,327066
7200,330538,7,1791.9562686999998,45572,47.88,0.332381010055542,0.00073,-1935.6077880859375,0.7641899585723877,327.32952880859375,327537
7210,331038,7,1809.48669982,45642,48.18,0.3335423171520233,0.00073,-1966.7037353515625,0.1940394639968872,1101.28369140625,328037
7220,331538,7,1826.3017023,45712,48.49,0.3320685029029846,0.00073,-1939.962890625,1.0467009544372559,277.1994323730469,328537
