time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,train/ent_coef_loss,train/actor_loss
605000,92799,6050,100.0,6,770.92029756,0.11436110734939575,0.004959883168339729,0.00073,601999,1.0555448532104492,-397.344970703125
606000,92958,6060,100.0,6,770.87962883,0.6386321783065796,0.005625077523291111,0.00073,602999,2.469973564147949,-397.22900390625
607000,93116,6070,100.0,6,770.9194077900002,0.16432151198387146,0.005680964328348637,0.00073,603999,-1.1038365364074707,-397.320068359375
608000,93270,6080,100.0,6,770.9965772899999,0.08512573689222336,0.004159307572990656,0.00073,604999,-0.22597932815551758,-397.3063659667969
609000,93425,6090,100.0,6,770.99467047,0.14157603681087494,0.005444125272333622,0.00073,605999,0.2138303816318512,-397.8753967285156
610000,93579,6100,100.0,6,770.9945457999999,0.037611223757267,0.006284081842750311,0.00073,606999,-2.940774917602539,-398.1407165527344
611000,93734,6110,100.0,6,770.9931676799999,0.07525631785392761,0.005325564183294773,0.00073,607999,-4.159192085266113,-397.6146240234375
612000,93888,6120,100.0,6,771.0747794099999,0.21820159256458282,0.0043565938249230385,0.00073,608999,-1.3564972877502441,-397.21490478515625
613000,94039,6130,100.0,6,771.11401344,0.03102109767496586,0.006978122517466545,0.00073,609999,-3.902700185775757,-397.7275390625
614000,94190,6140,100.0,6,771.11456314,0.13373056054115295,0.004635675344616175,0.00073,610999,-1.4226100444793701,-397.3470764160156
615000,94339,6150,100.0,6,771.1588914399998,0.19693049788475037,0.005417000036686659,0.00073,611999,4.1967878341674805,-396.4587097167969
616000,94490,6160,100.0,6,771.1175301200002,0.029105354100465775,0.006196591071784496,0.00073,612999,-0.6200465559959412,-397.3047790527344
617000,94645,6170,100.0,6,771.03775353,0.21536403894424438,0.005035376641899347,0.00073,613999,0.5051863193511963,-397.4148864746094
618000,94802,6180,100.0,6,771.07895336,0.0828309878706932,0.005058778915554285,0.00073,614999,2.7219443321228027,-397.17529296875
619000,94962,6190,100.0,6,771.1206320399999,0.09281063824892044,0.005629201885312796,0.00073,615999,-0.5088380575180054,-397.3853759765625
620000,95120,6200,100.0,6,771.0785846300001,0.18576720356941223,0.005395109299570322,0.00073,616999,1.254084825515747,-397.5025634765625
621000,95279,6210,100.0,6,771.0770384199999,0.0515604093670845,0.005879921372979879,0.00073,617999,-3.5189566612243652,-397.7561340332031
622000,95441,6220,100.0,6,770.9532644400001,0.11973980069160461,0.0063157170079648495,0.00073,618999,-0.7046916484832764,-397.08636474609375
623000,95600,6230,100.0,6,770.8306000400001,0.08227378129959106,0.005672102328389883,0.00073,619999,1.419626235961914,-397.3533935546875
624000,95760,6240,100.0,6,770.7462797399999,0.10401827096939087,0.006004547234624624,0.00073,620999,0.20739758014678955,-397.8481750488281
625000,95922,6250,100.0,6,770.7059650699999,0.07164795696735382,0.006006551906466484,0.00073,621999,-1.818540334701538,-397.71624755859375
626000,96085,6260,100.0,6,770.74854617,0.2320564091205597,0.0059812492690980434,0.00073,622999,1.5906472206115723,-396.9713439941406
627000,96255,6270,100.0,6,770.7861060700001,0.09511871635913849,0.005271908827126026,0.00073,623999,0.46293193101882935,-397.8766784667969
628000,96419,6280,100.0,6,770.6645730399999,0.06161825731396675,0.005871997680515051,0.00073,624999,1.6462178230285645,-397.2681884765625
629000,96586,6290,100.0,6,770.5042952599999,0.09720972925424576,0.0049439468421041965,0.00073,625999,3.378178596496582,-397.1622009277344
630000,96752,6300,100.0,6,770.4234991199999,0.08737987279891968,0.0054497793316841125,0.00073,626999,2.458590507507324,-397.4459228515625
631000,96911,6310,100.0,6,770.4656837799998,0.05214598774909973,0.006387453526258469,0.00073,627999,1.5309031009674072,-397.33489990234375
632000,97069,6320,100.0,6,770.5879482600001,0.09254031628370285,0.005804159678518772,0.00073,628999,0.7739667296409607,-397.30712890625
633000,97227,6330,100.0,6,770.6684047099999,0.03949737548828125,0.005989389028400183,0.00073,629999,-1.02975594997406,-397.5966491699219
634000,97388,6340,100.0,6,770.7506158799999,0.1713193655014038,0.005722695961594582,0.00073,630999,-0.1406709849834442,-397.5714111328125
635000,97546,6350,100.0,6,770.7884450599998,0.0660783126950264,0.005718015134334564,0.00073,631999,-0.9317578077316284,-397.6802978515625
636000,97708,6360,100.0,6,770.8667862799999,0.16446863114833832,0.005033276509493589,0.00073,632999,0.8451743125915527,-396.6268310546875
637000,97912,6370,100.0,6,770.91014712,0.1893777996301651,0.006059871520847082,0.00073,633999,0.7657448649406433,-397.04632568359375
638000,98073,6380,100.0,6,771.0324652500001,0.12736377120018005,0.0052742622792720795,0.00073,634999,1.3807709217071533,-397.369873046875
639000,98234,6390,100.0,6,771.1117783000002,0.19170436263084412,0.005997153464704752,0.00073,635999,1.0917198657989502,-397.2016906738281
640000,98393,6400,100.0,6,771.2350676000002,0.14034120738506317,0.006207643076777458,0.00073,636999,-0.23550498485565186,-396.90087890625
641000,98552,6410,100.0,6,771.2356619699999,0.18548640608787537,0.0054412418976426125,0.00073,637999,2.4635424613952637,-397.0927429199219
642000,98712,6420,100.0,6,771.1971231,0.02552584744989872,0.005631884094327688,0.00073,638999,-0.9447073340415955,-397.5604553222656
643000,98863,6430,100.0,6,771.1582320499999,0.048272229731082916,0.004643513821065426,0.00073,639999,0.1741621494293213,-397.5283508300781
644000,99019,6440,100.0,6,771.1587567699999,0.1432732343673706,0.004628221038728952,0.00073,640999,-2.6707396507263184,-397.5640869140625
645000,99171,6450,100.0,6,771.0415060500001,0.06232810392975807,0.00567397428676486,0.00073,641999,-0.7539466023445129,-397.73150634765625
646000,99322,6460,100.0,6,771.0426839700001,0.05540163815021515,0.005131327547132969,0.00073,642999,-2.1347172260284424,-397.7844543457031
647000,99475,6470,100.0,6,771.0425787300001,0.06628283113241196,0.004914088174700737,0.00073,643999,1.8455060720443726,-397.4046630859375
648000,99627,6480,100.0,6,771.0457855199998,0.1350351870059967,0.005077563691884279,0.00073,644999,2.1713876724243164,-397.8633728027344
649000,99777,6490,100.0,6,771.12611968,0.1778644174337387,0.004827944561839104,0.00073,645999,2.568251609802246,-397.5189208984375
650000,99929,6500,100.0,6,771.08489426,0.07302967458963394,0.005297776777297258,0.00073,646999,1.1844288110733032,-396.73272705078125
651000,100081,6510,100.0,6,771.08262844,0.0630011111497879,0.004817340988665819,0.00073,647999,2.3078694343566895,-397.434814453125
652000,100240,6520,100.0,6,771.08126988,0.06448793411254883,0.004645292181521654,0.00073,648999,0.8680844306945801,-397.70562744140625
653000,100400,6530,100.0,6,771.1216971500002,0.11743494123220444,0.004560266621410847,0.00073,649999,0.44179147481918335,-397.50567626953125
654000,100559,6540,100.0,6,771.16367435,0.02295093610882759,0.004682346247136593,0.00073,650999,-2.4892547130584717,-397.92724609375
655000,100713,6550,100.0,6,771.24231187,0.17821070551872253,0.004667466506361961,0.00073,651999,3.6925389766693115,-397.7972412109375
656000,100873,6560,100.0,6,771.2041656100002,0.03741297870874405,0.0058935945853590965,0.00073,652999,2.0392403602600098,-397.6391906738281
657000,101032,6570,100.0,6,771.1629827199998,0.03211267292499542,0.004321647807955742,0.00073,653999,-0.5817434191703796,-397.6765441894531
658000,101190,6580,100.0,6,771.1618776399998,0.06382454931735992,0.00422715675085783,0.00073,654999,0.13635122776031494,-398.18511962890625
659000,101347,6590,100.0,6,771.1642991800003,0.03657227009534836,0.005511096678674221,0.00073,655999,-2.7275686264038086,-398.5010986328125
660000,101505,6600,100.0,6,771.12431478,0.04412073642015457,0.004418158438056707,0.00073,656999,1.3446124792099,-397.9043273925781
661000,101663,6610,100.0,6,771.0868271200001,0.05590077117085457,0.0043583703227341175,0.00073,657999,-0.4374590516090393,-397.9686584472656
662000,101821,6620,100.0,6,771.1264280900001,0.06668131053447723,0.0042081838473677635,0.00073,658999,-1.2395509481430054,-397.9979248046875
663000,101979,6630,100.0,6,770.8823794100001,0.10082283616065979,0.003993622958660126,0.00073,659999,-1.8971397876739502,-397.8726501464844
664000,102136,6640,100.0,6,770.84043962,0.10774088650941849,0.004914182238280773,0.00073,660999,-1.2641572952270508,-397.746337890625
665000,102292,6650,100.0,6,770.87920472,0.16554145514965057,0.004947533831000328,0.00073,661999,2.646425485610962,-397.6385192871094
666000,102448,6660,100.0,6,770.9197413699999,0.017967138439416885,0.003915712237358093,0.00073,662999,-0.5622187852859497,-398.08099365234375
667000,102606,6670,100.0,6,770.95981465,0.05759410560131073,0.004404386971145868,0.00073,663999,-1.1798337697982788,-397.8501281738281
668000,102764,6680,100.0,6,770.83927572,0.0835174024105072,0.004204810131341219,0.00073,664999,-3.9016647338867188,-398.39300537109375
669000,102921,6690,100.0,6,770.7974688999998,0.028065122663974762,0.003953984472900629,0.00073,665999,-2.2787673473358154,-398.07403564453125
670000,103080,6700,100.0,6,770.87755747,0.057980336248874664,0.003640971379354596,0.00073,666999,-0.7677254676818848,-398.08612060546875
671000,103238,6710,100.0,6,770.9962067399999,0.044506095349788666,0.003991832956671715,0.00073,667999,-3.239481210708618,-398.36541748046875
672000,103397,6720,100.0,6,771.03549463,0.03592855483293533,0.004934283904731274,0.00073,668999,1.0864007472991943,-397.9002990722656
673000,103562,6730,100.0,6,771.2775769799998,0.0695246160030365,0.0037838779389858246,0.00073,669999,-0.45799437165260315,-398.0455322265625
674000,103718,6740,100.0,6,771.27893151,0.04782669618725777,0.004271260462701321,0.00073,670999,-2.8969671726226807,-398.0791931152344
675000,103872,6750,100.0,6,771.2818985199999,0.05823278799653053,0.0048219007439911366,0.00073,671999,-3.6198105812072754,-398.091064453125
676000,104024,6760,100.0,6,771.28061788,0.0698651522397995,0.0040751113556325436,0.00073,672999,-0.19438683986663818,-397.86981201171875
677000,104177,6770,100.0,6,771.1618295000001,0.09565138816833496,0.0034814216196537018,0.00073,673999,0.07882237434387207,-397.73681640625
678000,104330,6780,100.0,6,771.2833930300002,0.01950576901435852,0.00430446257814765,0.00073,674999,-0.2757168710231781,-398.0845947265625
679000,104481,6790,100.0,6,771.3242482100001,0.03850020468235016,0.0041577075608074665,0.00073,675999,-1.6428554058074951,-397.88226318359375
680000,104632,6800,100.0,6,771.3224447199999,0.040340572595596313,0.004104190971702337,0.00073,676999,1.7634849548339844,-398.02777099609375
681000,104784,6810,100.0,6,771.16003039,0.022704260423779488,0.003966184798628092,0.00073,677999,-0.7284533381462097,-398.05108642578125
682000,104934,6820,100.0,6,771.1215990300001,0.06815536320209503,0.0039781080558896065,0.00073,678999,-0.780632495880127,-398.1914367675781
683000,105085,6830,100.0,6,771.12475408,0.1377146989107132,0.004758060444146395,0.00073,679999,-1.2354981899261475,-397.9140319824219
684000,105239,6840,100.0,6,771.1640039300001,0.05139143764972687,0.005132203921675682,0.00073,680999,1.357264518737793,-398.00396728515625
685000,105393,6850,100.0,6,771.1222962999999,0.12048827856779099,0.003647305304184556,0.00073,681999,-3.8762478828430176,-398.4044189453125
686000,105549,6860,100.0,6,771.1216574299999,0.046721894294023514,0.004053421318531036,0.00073,682999,-4.029557228088379,-398.3306579589844
687000,105707,6870,100.0,6,771.24105944,0.02624400332570076,0.003693534294143319,0.00073,683999,-1.0962926149368286,-398.28692626953125
688000,105868,6880,100.0,6,771.24009147,0.06178950145840645,0.0038879422936588526,0.00073,684999,-2.586428165435791,-397.67645263671875
689000,106026,6890,100.0,6,771.2404886699999,0.049177177250385284,0.004912481177598238,0.00073,685999,1.1239902973175049,-397.86163330078125
690000,106184,6900,100.0,6,771.2025104700001,0.04998330771923065,0.004419321194291115,0.00073,686999,0.24489623308181763,-398.1345520019531
691000,106344,6910,100.0,6,771.2868857400001,0.018962204456329346,0.004050088580697775,0.00073,687999,-2.572704553604126,-398.0869445800781
692000,106501,6920,100.0,6,771.2489205100002,0.09103508293628693,0.004743475932627916,0.00073,688999,2.5306763648986816,-397.4805908203125
693000,106662,6930,100.0,6,771.2083628100002,0.0419989749789238,0.003464353270828724,0.00073,689999,-2.6810145378112793,-398.1376037597656
694000,106820,6940,100.0,6,771.2105349000001,0.01431847270578146,0.004080614075064659,0.00073,690999,-0.18330800533294678,-398.2586364746094
695000,106979,6950,100.0,6,770.8887299100002,0.08885491639375687,0.003123578615486622,0.00073,691999,0.7667649984359741,-397.5997314453125
696000,107138,6960,100.0,6,770.8894309599999,0.027228698134422302,0.003254033625125885,0.00073,692999,-0.45049285888671875,-398.2005615234375
697000,107294,6970,100.0,6,770.8923373899999,0.04157985374331474,0.0031701228581368923,0.00073,693999,-3.4051380157470703,-398.89971923828125
698000,107453,6980,100.0,6,770.89390953,0.038809943944215775,0.0031449398957192898,0.00073,694999,2.6021132469177246,-398.1932678222656
699000,107611,6990,100.0,6,770.8951981199998,0.018413588404655457,0.0028739580884575844,0.00073,695999,-0.1875889003276825,-398.30902099609375
700000,107769,7000,100.0,6,770.9788134800001,0.044301584362983704,0.0031939675100147724,0.00073,696999,-1.6886522769927979,-398.395263671875
701000,107927,7010,100.0,6,770.94049327,0.08673520386219025,0.003373251063749194,0.00073,697999,3.38155460357666,-398.4039001464844
702000,108085,7020,100.0,6,770.94011505,0.11777272820472717,0.003950245678424835,0.00073,698999,-1.4513888359069824,-398.3092346191406
703000,108246,7030,100.0,6,770.90170291,0.01716209575533867,0.0034144625533372164,0.00073,699999,3.7952916622161865,-398.37188720703125
704000,108404,7040,100.0,6,770.9033120700001,0.10184769332408905,0.003254373325034976,0.00073,700999,3.9228200912475586,-398.17236328125
705000,108563,7050,100.0,6,771.2260384000001,0.035462431609630585,0.0027999458834528923,0.00073,701999,-2.378643274307251,-398.4793701171875
706000,108722,7060,100.0,6,771.22524277,0.03365572169423103,0.003245441010221839,0.00073,702999,-0.45590871572494507,-398.3108825683594
707000,108881,7070,100.0,6,771.1436233199998,0.06391135603189468,0.0034076881129294634,0.00073,703999,0.5930184125900269,-398.08966064453125
708000,109037,7080,100.0,6,770.9810644800001,0.016771981492638588,0.0033444156870245934,0.00073,704999,0.5535147190093994,-398.1837158203125
709000,109189,7090,100.0,6,770.90011954,0.05012250691652298,0.003010087413713336,0.00073,705999,-1.5853928327560425,-398.3461608886719
710000,109343,7100,100.0,6,770.4961514200003,0.012166697531938553,0.002879000036045909,0.00073,706999,-5.169517517089844,-398.6926574707031
711000,109495,7110,100.0,6,770.413732,0.03352753445506096,0.0035800463519990444,0.00073,707999,-2.534633159637451,-398.1343078613281
712000,109647,7120,100.0,6,770.0898487999999,0.035926081240177155,0.0035020005889236927,0.00073,708999,-0.11458398401737213,-398.5431823730469
713000,109802,7130,100.0,6,770.0500423500001,0.016262592747807503,0.0033167724031955004,0.00073,709999,-0.0400661826133728,-398.3535461425781
714000,109952,7140,100.0,6,769.9287533199999,0.13018617033958435,0.004133523441851139,0.00073,710999,3.986999988555908,-397.58197021484375
715000,110103,7150,100.0,6,769.8888402399998,0.019106093794107437,0.0029717169236391783,0.00073,711999,-0.5881474018096924,-398.3421630859375
716000,110257,7160,100.0,6,769.8501692000001,0.02766387164592743,0.0024116849526762962,0.00073,712999,6.601190090179443,-397.7530822753906
717000,110410,7170,100.0,6,769.93272548,0.07245724648237228,0.0030803692061454058,0.00073,713999,0.35520803928375244,-397.91925048828125
718000,110567,7180,100.0,6,770.09520916,0.07530947029590607,0.00314916274510324,0.00073,714999,-2.0714573860168457,-398.1204833984375
719000,110727,7190,100.0,6,770.1772520899999,0.07944890111684799,0.003307479666545987,0.00073,715999,0.42085909843444824,-398.0091857910156
720000,110888,7200,100.0,6,770.53872169,0.10590910911560059,0.0029601044952869415,0.00073,716999,-1.0495727062225342,-398.3587646484375
721000,111047,7210,100.0,6,770.57905027,0.015047647058963776,0.003953335806727409,0.00073,717999,4.004847526550293,-397.7550964355469
722000,111206,7220,100.0,6,770.7829002900002,0.035603076219558716,0.003522261278703809,0.00073,718999,2.0214011669158936,-397.861572265625
723000,111363,7230,100.0,6,770.85851169,0.0599641427397728,0.0036536692641675472,0.00073,719999,-0.41004160046577454,-398.08807373046875
724000,111518,7240,100.0,6,770.8997272000001,0.009736856445670128,0.0031115019228309393,0.00073,720999,0.012278079986572266,-398.3772277832031
725000,111673,7250,100.0,6,770.94116,0.0314774326980114,0.00383152742870152,0.00073,721999,4.38701868057251,-398.20654296875
