time,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion
2.62,0.0006086644790911466,0.0013565197672962114,0.0028859338573822687,0.05067933053148902,-0.03593659281348354,-2.0058994632545893e-06,-3.493954598934786e-06,-0.0019421916644927488,0.014591394689881326,-0.0013248061371223217,0.18126759997639336,0.44281645780936774,0.020568856690905565,0.3967413112167456,0.11600952138571542,0.019590763368908342,0.03975454161704672,0.00027037990204107606,0.00010990544958652237,0.007757802438990664,-0.01549532258302223,0.00013116860407517216,0.00010019252276244473
2.622,0.000609229670865501,0.0013595564342950164,0.0028846150941251587,0.050680043501443124,-0.03593404361106987,-1.1482539568348083e-06,-3.2056524099616476e-06,-0.0018861204705060428,0.014581775769705712,-0.0012867800383404922,0.18111143119873407,0.45552097668337477,0.020329793323277116,0.40846831010103574,0.11932995437784875,0.019602413636809698,0.039772746491784555,0.0002724029505712288,0.00011096169985937152,0.00776434648719414,-0.01550236024440051,0.00012986117683372358,0.00010111679987154504
2.624,0.0006096552610396524,0.0013621268468462589,0.0028828496949763823,0.050680776263092454,-0.03593159300913346,-3.01505907847496e-07,-2.914813237123888e-06,-0.0018314338640611284,0.014572739622364857,-0.0012498731647640668,0.18095952377576735,0.4682972100100367,0.020090948024690327,0.4202654162529318,0.12266021379233817,0.019613911104897148,0.03979093775734009,0.0002743170834700977,0.00011196084050465213,0.007770758681601432,-0.01550938621904404,0.0001284599881063312,0.00010199547707537128
2.626,0.0006099499608879095,0.0013642457425706946,0.0028806449204755117,0.05068152338294455,-0.03592923423741727,5.330451207081457e-07,-2.622685113716399e-06,-0.0017781147102296413,0.014564265914823446,-0.0012140526374594559,0.18081175139793715,0.48114183762088464,0.019852556162742615,0.4321293926920103,0.12599941250726818,0.01962527046198749,0.03980910974173189,0.0002761341014495892,0.00011290886273094683,0.007777051397843638,-0.015516406526761407,0.00012697491240682153,0.00010283311666613729
2.628,0.0006101220834704003,0.001365928214555889,0.0028780087891883814,0.05068227990532881,-0.035926961965523155,1.3541586607990139e-06,-2.330423468636462e-06,-0.001726144731214375,0.014556335091140678,-0.0011792864145318415,0.18066799174108086,0.4940516734300594,0.019614850249841814,0.4440571071841569,0.1293467137380531,0.01963650388836036,0.03982725785294747,0.0002778639420446003,0.00011381086015565303,0.007783234811083638,-0.015523425907433051,0.00012541419199499828,0.0001036335674012701
2.63,0.0006101795585160172,0.0013671896583595034,0.0028749501789848736,0.050683041326058595,-0.03592477206207749,2.1606574502510965e-06,-2.0390950004465915e-06,-0.0016755046587041708,0.014548928352714418,-0.0011455432971132842,0.18052812636658813,0.507023662729929,0.019378059962557044,0.4560455303165144,0.13270132942108742,0.019647621390281977,0.0398453784305575,0.0002795149084602384,0.00011467113285728531,0.00778931719930485,-0.015530448013748789,0.00012378464594774982,0.00010440004985609555
2.632,0.0006101299470177579,0.0013680457180051462,0.002871478884310021,0.05068380356652907,-0.0359226613826622,2.95143163323342e-06,-1.7496812789880786e-06,-0.0016261743731794563,0.014542027638323286,-0.001112792930458652,0.18039204061805098,0.5200548794095666,0.0191424121681914,0.46809173349157057,0.13606251861498683,0.019658631104001602,0.039863468614253356,0.00028109388011056234,0.0001154932842126342,0.007795305217816425,-0.015537475580651038,0.00012209186149403405,0.000105135235677222
2.634,0.0006099804555135237,0.0013685122318641552,0.0028676056375003065,0.050684562948398536,-0.035920627584254156,3.725442745114816e-06,-1.4630821570523303e-06,-0.0015781330309096544,0.01453561560383257,-0.0010810058008270253,0.18025962351552846,0.533142523108537,0.018908130958685525,0.4801928868501409,0.13942958592275964,0.019669539570224093,0.0398815262277652,0.00028260650492200294,0.0001162803102650227,0.007801204146125423,-0.01554451057369053,0.00012034036789989913,0.00010584132055511109
2.636,0.0006097379500324251,0.001368605179180187,0.0028633421011144294,0.050685316168962026,-0.03591866896392125,4.481727264559236e-06,-1.180119055077147e-06,-0.0015313591794293472,0.014529675601495,-0.0010501532287728618,0.18013076764838734,0.5462839163183071,0.018675437691888463,0.4923462571331039,0.14280187993808224,0.0196803519803742,0.039899549676694054,0.0002840573737943022,0.00011703468156675802,0.007807018108572821,-0.015551554318385006,0.00011853379344735193,0.00010652009089261471
2.638,0.0006094089696925711,0.0013683406278694617,0.0028587008372848327,0.05068606027729594,-0.03591678431957147,5.219399586314655e-06,-9.015381656397229e-07,-0.001485830862299001,0.014524191658828598,-0.0010202073594162097,0.1800053690675363,0.5594765014432994,0.01844455104017031,0.5045492054917008,0.14617879171865508,0.019691072396186456,0.03991753785887825,0.0002854501778510722,0.0001177584175915506,0.007812750270295793,-0.015558607612540475,0.0001166750062396451,0.00010717298426884938
2.64,0.000608999739941273,0.0013677346841174175,0.0028536952592419017,0.05068679265122895,-0.035914972830630616,5.9376543242357215e-06,-6.280136112033171e-07,-0.0014415257139544502,0.014519148457092908,-0.0009911411502062783,0.17988332717774638,0.5727178378331887,0.018215687046299566,0.516799185256031,0.14955975328939924,0.0197017039442965,0.039935490086008746,0.0002867878492853694,0.00011845315392870226,0.0078184030101793,-0.015565670823356114,0.00011476623969814372,0.00010780114389071811
2.642,0.0006085161850502954,0.0013668034433176647,0.002848339566948831,0.05068751097547843,-0.03591323395524941,6.635767792301385e-06,-3.601505491743741e-07,-0.001398421107791813,0.014514531253106441,-0.0009629289526977954,0.1797645448461491,0.5860055987989014,0.017989059186566667,0.5290937396716501,0.1529442361782289,0.019712248988993,0.03995340601509729,0.0002880726873027936,0.0001191202027504259,0.007823978073802368,-0.015572743971437736,0.00011280920427625063,0.00010840546743649842
2.644,0.000607963935414942,0.0013655629325897097,0.002842648641884772,0.05068821322433272,-0.035911567326392446,7.313097508248629e-06,-9.848791622974375e-08,-0.0013564950923988179,0.014510325085017308,-0.0009355547792564289,0.17964893121698733,0.5993375686388086,0.017764878442026955,0.5414304996198902,0.15633174998910682,0.019722709300992507,0.039971285586269105,0.00028930647688527126,0.00011976060919425263,0.007829476722916943,-0.015579826808424591,0.00011080519304689701,0.00010898665230278393
2.646,0.0006073483412853685,0.0013640290725705296,0.0028366379772555234,0.05068889763788417,-0.035909972690054505,7.969083990748727e-06,1.5649819045336947e-07,-0.001315726339927764,0.01450651490900654,-0.0009090122160684804,0.17953640050371852,0.6127116396416779,0.01754335337385548,0.5538071813157031,0.15972184100842898,0.019733086178546272,0.039989128971709115,0.0002904905839441533,0.00012037519854104184,0.007834899841122055,-0.01558691887601393,0.00010875516463513458,0.00010954523362031775
2.648,0.0006066744877575908,0.0013622176457111772,0.002830323615778979,0.050689562699159196,-0.03590844986022089,8.603251258025093e-06,4.0439109187568524e-07,-0.001276093768172599,0.01450308599762249,-0.0008833012786941823,0.17942687004558935,0.6261258090961814,0.017324690205460035,0.5662215839946168,0.1631140908489179,0.019743380546167418,0.04000693653289016,0.0002916260351039906,0.00012096461635783565,0.007840248019241405,-0.015594019553666566,0.0001066598120382471,0.00011008161643871043
2.65,0.0006059472082585607,0.0013601442644502891,0.002823722079586451,0.05069020711458411,-0.03590699867821654,9.21520545839268e-06,6.448302774603892e-07,-0.0012375762575349994,0.01450002421096092,-0.0008584258067090824,0.17932025918801142,0.6395781763256086,0.017109092912067934,0.5786715876003993,0.16650811513401237,0.01975359304355133,0.04002470878382014,0.0002927135877061035,0.00012152936355044926,0.007845521632050698,-0.015601128099495183,0.00010451962286484913,0.00011059610359101342
2.652,0.0006051710968381904,0.00135782434013821,0.0028168502951801903,0.05069082979663242,-0.035905618977302205,9.804632549057233e-06,8.775082580472177e-07,-0.0012001524535339271,0.01449731616822371,-0.0008343913393782875,0.17921648869118945,0.6530669397538694,0.016896763317150735,0.5911551504813298,0.169903562224045,0.01976372410414109,0.04004244635947866,0.000293753791001631,0.00012206982695996745,0.007850720905830152,-0.015608243685103485,0.0001023349317969361,0.0001110889198465451
2.654,0.0006043505195059913,0.0013552730534093338,0.002809725515937427,0.05069142984793892,-0.03590431055287587,1.0371295482863349e-05,1.1021674956274707e-06,-0.0011638006434599192,0.014494949342409691,-0.0008112034192188725,0.17911548047078935,0.6665903940086164,0.016687901195151667,0.6036703071019396,0.17330011198531003,0.019773774023325245,0.040060149988745915,0.0002947470392838581,0.00012258630597051042,0.007855845976712853,-0.015615365425056864,0.00010010596590590232,0.00011156023278010042
2.656,0.0006034896247948626,0.0013525053265345446,0.002802365244230498,0.05069200654644936,-0.035903073138290095,1.0915031117654453e-05,1.3185973993990766e-06,-0.0011284986951732336,0.014492912096787377,-0.0007888662744002989,0.1790171575410161,0.6801469270669253,0.016482704380082952,0.6162151657763065,0.17669747460292315,0.019783743016608863,0.04007782047123711,0.00029569361760298235,0.00012307903549862954,0.007860896940127185,-0.015622492401592532,9.783288337557692e-05,0.00011201017068285452
2.658,0.0006025923536933904,0.001349535798137737,0.002794787154847281,0.05069255933135558,-0.03590190638605966,1.1435746938395046e-05,1.5266313829326706e-06,-0.0010942240463300743,0.014491193678319109,-0.0007673818343495864,0.178921444074889,0.6937350174485115,0.016281368879651807,0.6287879064283697,0.18009538943818224,0.019793631268327387,0.04009545865754518,0.0002965937406586785,0.0001235482056803069,0.007865873891843,-0.015629623685116716,9.551580615512586e-05,0.00011243883778377089
2.66,0.0006016624490568392,0.001346378800533078,0.0027870090210518005,0.05069308778967972,-0.0359008098540809,1.1933417624974549e-05,1.7261439792775452e-06,-0.0010609537331090443,0.014489784180289447,-0.0007467490358330964,0.17882826552608846,0.7073532314609663,0.01608408899465134,0.6413867783842073,0.18349362393096186,0.019803438971611725,0.040113065432466934,0.0002974475854451015,0.00012399397854167982,0.007870776961260078,-0.01563675835098485,9.315484705473745e-05,0.00011284632702022414
2.662,0.0006007034645830587,0.0013430483398330587,0.0027790486443228313,0.05069359164344132,-0.035899782996392585,1.2408081477391856e-05,1.917048012383032e-06,-0.0010286644485611107,0.014488674483962771,-0.0007269633793666257,0.178737548776449,0.721000220500979,0.015891057443416165,0.6540100982007658,0.18689197254752177,0.01981316636038846,0.04013064170084624,0.00029825531821190706,0.00012441650192282827,0.007875606337647419,-0.015643895493015217,9.075013179271374e-05,0.00011323273058044268
2.664,0.000599718773420855,0.0013395580788901616,0.0027709237885468756,0.05069407073738202,-0.0358988251579613,1.2859836706687659e-05,2.0992918249667754e-06,-0.0009973326218750249,0.014487856187079573,-0.000708016698233928,0.17864922228629176,0.7346747184150028,0.01570246549119398,0.6666562475351206,0.19029025577397415,0.019822813734229366,0.040148188375715044,0.00029901711629445833,0.000124815920913218,0.007880362290069979,-0.01565103423414559,8.83018164965979e-05,0.00011359814843085702
2.666,0.0005987115764213054,0.0013359213229573038,0.0027626521184047894,0.05069452502730061,-0.035897935572600646,1.3288837522573978e-05,2.2728565666920683e-06,-0.0009669345621230929,0.014487321523783129,-0.0006898971079614298,0.17856321625184232,0.7483755389227555,0.015518503084295112,0.6793236710581592,0.19368831915560855,0.019832381477287518,0.04016570636828423,0.0002997331855280394,0.00012519238710303527,0.007885045182116815,-0.015658173734840294,8.581010131841901e-05,0.00011394269507674776
2.668,0.0005976849039799424,0.0013321509924540949,0.0027542510251240162,0.05069495457690652,-0.035897113311802044,1.3695278301128499e-05,2.4377538055515775e-06,-0.0009374540270453721,0.014487063058638608,-0.0006725895524842999,0.1784794653931498,0.7621015731685228,0.015339358984458594,0.6920108744417587,0.1970860323919707,0.019841870133199036,0.04018319655538275,0.00030040379904938566,0.0001255460737344624,0.007889655536614075,-0.015665313233413837,8.327526487130569e-05,0.00011426651088430335
2.67,0.0005966416229796449,0.0013282596112498305,0.0027457375552598943,0.050695359544173646,-0.03589635729009032,1.4079394197340875e-05,2.5940224242112247e-06,-0.0009088849417665664,0.014487073566433998,-0.0006560761418911073,0.1783979090820683,0.7758517872792827,0.015165220913137904,0.704716422380413,0.2004832884699619,0.019851280412218227,0.04020065977334908,0.00030102931105717104,0.00012587718382898593,0.007894194040101802,-0.015672452049553868,8.069767440172976e-05,0.00011456976798695854
2.672,0.0005955844489821333,0.0013242593116003698,0.0027371284504960447,0.05069574016226868,-0.03589566631837334,1.4441470413657637e-05,2.74172571441293e-06,-0.0008812278026997507,0.014487346116703098,-0.0006403361675972615,0.17831848916607318,0.78962521993673,0.014996275704229406,0.7174389366421736,0.2038800028335313,0.019860613140075006,0.04021809683485007,0.0003016101434325326,0.00012618594896104967,0.007898661495372973,-0.01567958955599247,7.807777039535872e-05,0.00011485266882069093
2.674,0.0005945159567232698,0.001320161838406591,0.002728440169007143,0.050696096727397805,-0.03589503913811249,1.4781841933419895e-05,2.880949262987526e-06,-0.0008544867761844631,0.014487874119690112,-0.000625346215821094,0.17824114876532213,0.8034209800399434,0.014832709459131623,0.7301770941758144,0.2072761126004293,0.019869869227139708,0.040235508537563004,0.00030214677443628684,0.00012647262664711016,0.007903058792099347,-0.01568672516195191,7.54160540433486e-05,0.00011511544343638753
2.676,0.0005934385892897013,0.0013159785530654283,0.002719688892912396,0.05069642959038528,-0.03589447444259253,1.510088877949254e-05,3.0117990026511605e-06,-0.0008286673963015944,0.014488651341487834,-0.0006110803715703164,0.17816583168404923,0.8172382444523636,0.014674707705200171,0.7429296252787563,0.21067157582580107,0.01987904965073662,0.0402528956674349,0.00030263973016518217,0.00012673749752160375,0.0079073868892856,-0.01569385830461072,7.271307781155023e-05,0.00011535834659030095
2.678,0.0005923546662633824,0.0013117204372076346,0.002710890525626719,0.050696739150168965,-0.03589397088974219,1.5399029552688445e-05,3.1343992293285116e-06,-0.0008037747790171754,0.014489671896000662,-0.0005975104977861697,0.1780924821989539,0.8310762558288147,0.014522455558265082,0.7556953118288149,0.21406637081225888,0.01988815544570634,0.040270258998482016,0.0003030895786094638,0.00012698086284124784,0.007911646805232275,-0.01570098844582312,6.996943873597926e-05,0.00011558165508439643
2.68,0.0005912663910550549,0.0013073980965951795,0.0027020606822732514,0.05069702584821717,-0.03589352710964683,1.5676714683360923e-05,3.2488905658171563e-06,-0.0007798122798379777,0.014490930220654693,-0.0005846065710098458,0.17802104506873764,0.8449343205195596,0.014376137889658035,0.7684729855820084,0.21746049546601892,0.01989718769986242,0.040287599290539086,0.00030349692579653925,0.0001272030424938148,0.00791583961202649,-0.01570811507207576,6.718577383407805e-05,0.00011578566552069627
2.682,0.000590175857599583,0.0013030217654090368,0.002693214675756302,0.050697290163353455,-0.035893141708948785,1.5934420085511048e-05,3.3554279123485427e-06,-0.0007567805302347212,0.014492421041757119,-0.0005723370543814593,0.17795146566346848,0.8588118065491056,0.014235939498082982,0.7812615265382239,0.22085396669869192,0.019906147552057895,0.04030491728595876,0.0003038624134066238,0.00012740437349138527,0.007919966432514716,-0.015715237696235916,6.436275698876397e-05,0.0001159706924672485
