time/fps,time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/actor_loss,train/n_updates,train/ent_coef_loss,train/learning_rate,train/critic_loss
6,14860,451.45545485,1368540,98.32,198188,0.03941803053021431,-462.8529968261719,1365539,5.490131378173828,0.00073,25.324363708496094
6,14870,441.49761149000005,1369540,98.32,198333,0.037736788392066956,-465.4661560058594,1366539,1.9600095748901367,0.00073,688.0892333984375
6,14880,445.31970398000004,1370442,98.02,198465,0.039344314485788345,-466.1315002441406,1367441,0.12060785293579102,0.00073,27.422306060791016
6,14890,429.47407546999995,1371442,98.02,198611,0.03920891880989075,-468.2393798828125,1368441,1.1588536500930786,0.00073,34.905128479003906
6,14900,433.91740712000006,1372438,97.98,198757,0.039063461124897,-458.9493103027344,1369437,-7.889492988586426,0.00073,29.893081665039062
6,14910,442.46718100000004,1373356,97.16,198892,0.040709495544433594,-459.5335998535156,1370355,4.550955772399902,0.00073,29.271739959716797
6,14920,439.12257783999996,1374356,97.16,199038,0.03904931619763374,-459.66748046875,1371355,-4.489457607269287,0.00073,33.204200744628906
6,14930,452.10987454,1375356,97.16,199184,0.04056178778409958,-467.7948303222656,1372355,1.0353754758834839,0.00073,35.26787567138672
6,14940,472.31412014999995,1376356,98.14,199330,0.03967684134840965,-470.6958923339844,1373355,-2.850780963897705,0.00073,31.770679473876953
6,14950,473.3636648299999,1377356,98.14,199479,0.0433320552110672,-473.96966552734375,1374355,2.257122039794922,0.00073,37.533729553222656
6,14960,470.15500219,1378356,98.16,199629,0.04544190689921379,-482.98321533203125,1375355,4.549997329711914,0.00073,44.308433532714844
6,14970,430.81292030000003,1379300,97.6,199769,0.04874081164598465,-493.1768798828125,1376299,-1.8783332109451294,0.00073,55.05549621582031
6,14980,406.28974015,1380300,98.58,199915,0.045890115201473236,-515.02685546875,1377299,2.2529146671295166,0.00073,39.663230895996094
6,14990,380.12505379000004,1381260,98.18,200054,0.04434492439031601,-513.0200805664062,1378259,1.390446424484253,0.00073,37.20097351074219
6,15000,370.13249405000005,1382236,97.98,200197,0.04180866852402687,-508.7586364746094,1379235,-4.431585788726807,0.00073,31.967416763305664
6,15010,372.05065867999997,1383236,98.8,200344,0.04068118333816528,-496.24481201171875,1380235,0.1234470009803772,0.00073,38.25120544433594
6,15020,362.64179762,1384236,98.8,200490,0.039653029292821884,-481.7901611328125,1381235,3.8729543685913086,0.00073,31.648639678955078
6,15030,364.59854398000004,1385236,98.8,200636,0.03907055780291557,-481.2426452636719,1382235,1.295539140701294,0.00073,27.86947250366211
6,15040,357.9097275200001,1386219,98.63,200784,0.03889318183064461,-464.6456604003906,1383218,-2.4100918769836426,0.00073,36.232704162597656
6,15050,347.32682058999984,1387219,98.63,200931,0.03790760412812233,-471.16021728515625,1384218,3.214881658554077,0.00073,52.87841796875
6,15060,349.51118823,1388219,98.63,201078,0.03804513067007065,-464.99151611328125,1385218,-0.7937203049659729,0.00073,24.163070678710938
6,15070,393.16157316,1389219,99.19,201224,0.0374348945915699,-465.3490295410156,1386218,-9.573018074035645,0.00073,31.283384323120117
6,15080,425.84303902,1390219,99.19,201369,0.036803752183914185,-448.8927307128906,1387218,-2.161011219024658,0.00073,23.385169982910156
6,15090,462.69035892000005,1391219,99.59,201515,0.03515082970261574,-446.4351501464844,1388218,1.7205793857574463,0.00073,23.770191192626953
6,15100,501.39277518,1392219,99.83,201663,0.034521885216236115,-459.06842041015625,1389218,12.501456260681152,0.00073,37.814247131347656
6,15110,484.01124989000004,1393146,99.1,201796,0.0405334047973156,-459.3422546386719,1390145,8.487066268920898,0.00073,54.121124267578125
6,15120,485.86705302,1394146,99.1,201940,0.03738383576273918,-470.3072509765625,1391145,-9.21717643737793,0.00073,33.873741149902344
6,15130,489.41582315999995,1395146,99.1,202084,0.03504214808344841,-464.5960693359375,1392145,8.951783180236816,0.00073,26.80881118774414
6,15140,492.0062186900001,1396146,99.27,202228,0.037239350378513336,-464.7034606933594,1393145,-3.846914291381836,0.00073,33.059852600097656
6,15150,507.33779448999996,1397146,99.27,202377,0.04348889738321304,-465.7923583984375,1394145,0.732958972454071,0.00073,44.029850006103516
6,15160,495.09508968,1398146,99.27,202524,0.04311883822083473,-481.12786865234375,1395145,-3.565549373626709,0.00073,44.841529846191406
6,15170,485.76862514,1399146,99.27,202670,0.041525620967149734,-486.8431396484375,1396145,5.90948486328125,0.00073,46.578948974609375
6,15180,474.06256353,1400146,99.27,202815,0.03910157084465027,-477.5030212402344,1397145,-5.1610541343688965,0.00073,186.70387268066406
6,15190,467.01341524,1401146,99.27,202963,0.037625666707754135,-460.2872619628906,1398145,1.1033941507339478,0.00073,30.265127182006836
6,15200,443.10178828999994,1402146,99.27,203110,0.037539608776569366,-457.5814514160156,1399145,-7.358133792877197,0.00073,27.856887817382812
6,15210,480.85106375,1403146,100.0,203259,0.03617028519511223,-453.6240539550781,1400145,-2.9578030109405518,0.00073,25.548263549804688
6,15220,481.52233312000004,1404083,99.37,203396,0.03598487749695778,-453.53680419921875,1401082,1.921255111694336,0.00073,25.665180206298828
6,15230,479.01300892,1405083,99.37,203541,0.035310983657836914,-450.7488098144531,1402082,4.96397590637207,0.00073,26.726268768310547
6,15240,481.06827974,1406062,99.16,203683,0.03448333591222763,-447.83905029296875,1403061,0.34962689876556396,0.00073,23.333032608032227
6,15250,486.72143401,1407062,99.16,203828,0.03435990959405899,-453.6583557128906,1404061,1.799154281616211,0.00073,39.87792205810547
6,15260,494.17092995,1408062,99.16,203972,0.03469857946038246,-443.0697326660156,1405061,-5.556464195251465,0.00073,26.63204574584961
6,15270,503.08780618000003,1409062,99.16,204115,0.03564109653234482,-435.4987487792969,1406061,-2.9530179500579834,0.00073,21.962657928466797
6,15280,499.17064149,1410062,99.16,204258,0.03693784400820732,-450.37469482421875,1407061,4.161469459533691,0.00073,28.676837921142578
6,15290,494.10009635999995,1411062,99.16,204404,0.03961145132780075,-458.3294677734375,1408061,6.268255233764648,0.00073,32.17795944213867
6,15300,494.21646432999995,1412062,99.16,204547,0.03816850855946541,-456.6685485839844,1409061,1.1452802419662476,0.00073,38.41973114013672
6,15310,473.12942262,1413062,99.16,204690,0.036614034324884415,-448.84124755859375,1410061,3.7061522006988525,0.00073,26.656898498535156
6,15320,477.9656545,1414062,99.79,204834,0.035677220672369,-451.6776123046875,1411061,1.5019457340240479,0.00073,21.332847595214844
6,15330,481.13397133,1415062,99.79,204978,0.03590628132224083,-446.9104309082031,1412061,-1.138709545135498,0.00073,23.71973419189453
6,15340,478.83078971,1416062,100.0,205120,0.034957125782966614,-440.2843933105469,1413061,-1.2364085912704468,0.00073,24.996028900146484
6,15350,473.34563130000004,1417018,99.56,205260,0.03480327129364014,-445.5325927734375,1414017,15.34635066986084,0.00073,23.613048553466797
6,15360,483.1528705300001,1418018,99.56,205403,0.03344264253973961,-448.0986633300781,1415017,-5.9929962158203125,0.00073,22.8818416595459
6,15370,491.98758415,1419018,99.56,205547,0.034120626747608185,-431.6231994628906,1416017,1.6121560335159302,0.00073,26.033206939697266
6,15380,507.34565706,1420018,99.56,205691,0.03363923355937004,-445.7029113769531,1417017,1.4164683818817139,0.00073,28.01999282836914
6,15390,511.94552969999995,1421018,99.56,205835,0.03530450165271759,-441.1034851074219,1418017,-0.8266966342926025,0.00073,25.915557861328125
6,15400,518.0891266699999,1422018,99.56,205979,0.034738972783088684,-443.1091613769531,1419017,7.777249813079834,0.00073,27.044952392578125
6,15410,535.06722356,1423018,99.56,206122,0.0337744802236557,-437.7684326171875,1420017,-3.8028464317321777,0.00073,22.883543014526367
6,15420,546.3967594899999,1424018,99.56,206266,0.03436470031738281,-445.3520202636719,1421017,-7.2132673263549805,0.00073,22.278501510620117
6,15430,546.0812915399999,1425018,99.56,206410,0.034726113080978394,-432.1705322265625,1422017,-3.2764687538146973,0.00073,25.819000244140625
6,15440,545.0742968799999,1426018,99.56,206554,0.03652474284172058,-446.7535705566406,1423017,4.87956428527832,0.00073,22.654743194580078
6,15450,536.83140708,1426987,99.69,206693,0.03440045937895775,-441.7406005859375,1423986,4.937783718109131,0.00073,24.63628578186035
6,15460,542.4907790199999,1427987,99.69,206837,0.03354761749505997,-446.19061279296875,1424986,-0.4142116904258728,0.00073,20.542224884033203
6,15470,527.58501378,1428987,99.69,206984,0.03465348854660988,-448.8787841796875,1425986,6.6419997215271,0.00073,26.26546859741211
6,15480,528.3183979099999,1429987,99.69,207128,0.036598410457372665,-438.094482421875,1426986,-6.82688570022583,0.00073,20.911136627197266
6,15490,535.1039750900001,1430987,99.69,207271,0.03603893518447876,-450.9629821777344,1427986,3.5630149841308594,0.00073,27.971355438232422
6,15500,519.0188432299999,1431910,98.92,207401,0.03891017287969589,-459.06915283203125,1428909,3.179720878601074,0.00073,38.290069580078125
6,15510,476.30940695999993,1432796,97.78,207527,0.04094316065311432,-472.0731506347656,1429795,-5.331197261810303,0.00073,41.9166374206543
6,15520,436.87746322,1433745,97.27,207663,0.048279840499162674,-498.5806579589844,1430744,-1.481078028678894,0.00073,45.00843048095703
6,15530,414.2026019199999,1434745,97.27,207806,0.05080949887633324,-548.0833740234375,1431744,-4.842257499694824,0.00073,68.12393188476562
6,15540,401.0008416500001,1435745,97.27,207949,0.04569651931524277,-553.1748657226562,1432744,-0.9783295392990112,0.00073,51.18889617919922
6,15550,395.0025943199999,1436745,97.58,208091,0.04001641273498535,-523.9472045898438,1433744,1.101684808731079,0.00073,43.94160079956055
6,15560,394.92206150999993,1437745,97.58,208233,0.037015415728092194,-525.5153198242188,1434744,-2.96256685256958,0.00073,28.552146911621094
6,15570,393.28926739,1438676,96.89,208366,0.035461630672216415,-500.1444396972656,1435675,-1.757233738899231,0.00073,23.584707260131836
6,15580,385.9465228199999,1439578,95.91,208494,0.034457892179489136,-476.6830139160156,1436577,1.9491139650344849,0.00073,66.99855041503906
6,15590,387.77145048000006,1440578,95.91,208637,0.03299737349152565,-458.1876220703125,1437577,1.2170964479446411,0.00073,31.924041748046875
6,15600,406.83808817,1441578,96.68,208779,0.03114091232419014,-442.9068908691406,1438577,9.1051607131958,0.00073,23.75799560546875
6,15610,451.24195526000005,1442548,97.52,208918,0.032452091574668884,-444.6060791015625,1439547,-6.346420764923096,0.00073,20.17766571044922
6,15620,481.11076819000004,1443548,98.03,209060,0.030343173071742058,-437.45733642578125,1440547,-7.8041887283325195,0.00073,21.502559661865234
6,15630,503.80609482999995,1444548,98.03,209203,0.03092314302921295,-428.2841491699219,1441547,-4.531822681427002,0.00073,19.131990432739258
6,15640,528.32811596,1445548,98.03,209346,0.031078379601240158,-427.35052490234375,1442547,3.2086915969848633,0.00073,23.47662353515625
6,15650,545.1023617300001,1446548,98.03,209491,0.030860450118780136,-435.42449951171875,1443547,-7.700233459472656,0.00073,23.970909118652344
6,15660,552.4711096400001,1447548,98.03,209636,0.030910884961485863,-429.70355224609375,1444547,-0.515497088432312,0.00073,19.843820571899414
6,15670,566.13771301,1448548,98.72,209780,0.03279445692896843,-426.0672607421875,1445547,0.6730328798294067,0.00073,18.242902755737305
6,15680,569.82522685,1449548,99.7,209924,0.032131608575582504,-420.4851989746094,1446547,-5.677191734313965,0.00073,17.400867462158203
6,15690,566.9245088299999,1450548,99.7,210068,0.03587804362177849,-433.1517028808594,1447547,5.665008544921875,0.00073,19.920894622802734
6,15700,541.18264217,1451548,99.7,210211,0.03450898826122284,-432.7803955078125,1448547,-7.636294841766357,0.00073,24.11646842956543
6,15710,519.3408396199999,1452509,99.61,210348,0.03417639806866646,-436.6473388671875,1449508,3.1360225677490234,0.00073,24.92616844177246
6,15720,506.98782500999994,1453509,99.61,210489,0.03434579446911812,-445.0997314453125,1450508,-1.8295035362243652,0.00073,21.026229858398438
6,15730,508.2074147200001,1454509,99.61,210634,0.03465470299124718,-433.7618103027344,1451508,-0.6361227035522461,0.00073,26.692506790161133
6,15740,496.27950752000004,1455509,99.61,210780,0.03369510918855667,-434.881103515625,1452508,-5.72145938873291,0.00073,30.964765548706055
6,15750,494.20887037000006,1456509,99.61,210923,0.03474562615156174,-432.3945007324219,1453508,3.479254722595215,0.00073,21.637939453125
6,15760,485.74774048000006,1457509,99.61,211065,0.03540556877851486,-440.42156982421875,1454508,-2.35294771194458,0.00073,23.540451049804688
6,15770,479.43380815000006,1458509,99.61,211209,0.03579479083418846,-431.5097351074219,1455508,1.0381039381027222,0.00073,26.875694274902344
6,15780,470.6770374599999,1459425,98.77,211340,0.035442885011434555,-434.0472412109375,1456424,0.8322488069534302,0.00073,25.007644653320312
6,15790,463.43232868,1460362,98.14,211473,0.03642584756016731,-452.008544921875,1457361,-4.9812726974487305,0.00073,23.054582595825195
6,15800,478.36522883999993,1461362,98.14,211618,0.035472556948661804,-443.0527038574219,1458361,-4.1541032791137695,0.00073,51.679176330566406
6,15810,496.64178415999993,1462362,98.53,211763,0.03456420078873634,-445.9132995605469,1459361,-5.240035057067871,0.00073,19.235198974609375
6,15820,499.33949389,1463362,98.53,211907,0.03678956627845764,-439.5674133300781,1460361,-2.479158878326416,0.00073,25.952964782714844
6,15830,469.75460236999993,1464264,97.55,212037,0.04189722612500191,-451.3916015625,1461263,-3.9176132678985596,0.00073,36.03251647949219
6,15840,438.6809252400001,1465110,96.01,212162,0.041235193610191345,-456.3984375,1462109,-4.96949577331543,0.00073,35.22718048095703
6,15850,411.28145201,1466110,96.01,212306,0.03874453529715538,-462.3773193359375,1463109,2.8318469524383545,0.00073,31.125394821166992
6,15860,405.5950020000001,1467110,96.01,212450,0.03591827675700188,-471.13177490234375,1464109,5.864684104919434,0.00073,22.754810333251953
6,15870,404.45719272,1468110,96.01,212592,0.035662245005369186,-453.85308837890625,1465109,-2.8629140853881836,0.00073,24.97625732421875
6,15880,419.11889876000004,1469110,96.85,212736,0.03619177266955376,-443.14678955078125,1466109,4.840104103088379,0.00073,44.24876403808594
6,15890,429.44794476999994,1470110,97.48,212881,0.036268096417188644,-452.42803955078125,1467109,0.02070748805999756,0.00073,32.71189880371094
6,15900,440.5723737,1471110,97.48,213023,0.036864083260297775,-451.87451171875,1468109,-2.261420726776123,0.00073,26.599374771118164
6,15910,445.24179827999995,1472110,97.48,213166,0.03666108846664429,-446.0067138671875,1469109,4.20021915435791,0.00073,39.563575744628906
6,15920,468.00476028,1473110,97.48,213309,0.03607894480228424,-450.5549621582031,1470109,-4.6043500900268555,0.00073,27.14468002319336
6,15930,495.01625001,1474110,98.46,213454,0.03428129851818085,-441.86932373046875,1471109,-3.625105142593384,0.00073,20.762874603271484
6,15940,535.2989593,1475110,100.0,213598,0.035570669919252396,-442.6253356933594,1472109,-3.65527606010437,0.00073,19.682239532470703
6,15950,568.2268473099999,1476110,100.0,213742,0.03362724557518959,-443.389404296875,1473109,14.89144515991211,0.00073,25.52392578125
6,15960,560.8881536100001,1477110,100.0,213885,0.03374653309583664,-444.5729675292969,1474109,0.1719944179058075,0.00073,22.056316375732422
6,15970,560.11679849,1478058,99.48,214021,0.032674308866262436,-432.30828857421875,1475057,-11.079047203063965,0.00073,20.838947296142578
6,15980,558.17469281,1479058,99.48,214166,0.032970596104860306,-431.1422424316406,1476057,0.890737771987915,0.00073,19.55836296081543
6,15990,552.1398133099999,1480058,99.48,214311,0.03422311320900917,-441.5611267089844,1477057,-1.4128656387329102,0.00073,38.4029655456543
6,16000,556.09574162,1481058,99.48,214457,0.03468272462487221,-436.2156066894531,1478057,3.358179807662964,0.00073,28.17682647705078
6,16010,546.37419284,1481960,98.5,214587,0.03527282550930977,-440.3468933105469,1478959,-3.3557419776916504,0.00073,26.595136642456055
6,16020,517.2574014599999,1482960,98.5,214731,0.03903450444340706,-449.15283203125,1479959,-5.315461158752441,0.00073,42.46403121948242
6,16030,495.7844999100001,1483960,98.5,214877,0.03715553134679794,-460.30572509765625,1480959,2.5680716037750244,0.00073,31.58260726928711
6,16040,475.7163496900001,1484960,98.5,215021,0.03561800718307495,-458.1842041015625,1481959,-3.5722389221191406,0.00073,31.336301803588867
6,16050,475.4786295599999,1485960,98.5,215166,0.03539155051112175,-452.86956787109375,1482959,-11.382658958435059,0.00073,51.117149353027344
