time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss
7,544083,770.3798912,5680,76685,100.0,0.006829583086073399,0.4755159616470337,-394.20599365234375,0.00073,541082,6.079681396484375
7,545083,770.9974559400001,5690,76833,100.0,0.007103349547833204,0.22590211033821106,-394.585693359375,0.00073,542082,-7.5065693855285645
7,546083,770.0101165300001,5700,76980,100.0,0.007219664286822081,0.3326650857925415,-393.9961853027344,0.00073,543082,11.192510604858398
7,547083,762.98057944,5710,77125,100.0,0.006925360299646854,0.24774441123008728,-394.4087219238281,0.00073,544082,-17.0883731842041
7,548083,763.6699579099998,5720,77270,100.0,0.006768942344933748,0.308017760515213,-394.91595458984375,0.00073,545082,8.463924407958984
7,549083,765.1236706999999,5730,77415,100.0,0.007289450615644455,0.3420688807964325,-394.3789978027344,0.00073,546082,4.655383110046387
7,550083,765.09605887,5740,77560,100.0,0.006539769470691681,0.2628108561038971,-394.86785888671875,0.00073,547082,-1.9695054292678833
7,551083,765.2012201199998,5750,77706,100.0,0.007217251230031252,0.21830850839614868,-394.2760009765625,0.00073,548082,7.650937080383301
7,552083,766.72348221,5760,77850,100.0,0.0066276295110583305,0.2934422791004181,-394.3212585449219,0.00073,549082,-14.927860260009766
7,553083,766.6667542200001,5770,77994,100.0,0.007428435143083334,0.47125357389450073,-394.48089599609375,0.00073,550082,8.773626327514648
7,554083,761.7392224899999,5780,78138,100.0,0.0067360964603722095,0.4749230444431305,-393.9783630371094,0.00073,551082,11.002909660339355
7,555083,761.6848350600001,5790,78281,100.0,0.006907004397362471,0.17843520641326904,-393.7452392578125,0.00073,552082,14.303555488586426
7,556083,761.5770543699999,5800,78427,100.0,0.007414881139993668,0.36090677976608276,-393.94415283203125,0.00073,553082,-4.971030235290527
7,557083,764.9291455500002,5810,78571,100.0,0.008998862467706203,0.43975046277046204,-394.7418518066406,0.00073,554082,-4.760532855987549
7,558083,765.2296638600002,5820,78717,100.0,0.008843764662742615,0.3796834349632263,-396.0857849121094,0.00073,555082,-0.7433061599731445
7,559083,765.2561949000001,5830,78861,100.0,0.007851425558328629,0.6501222848892212,-396.3235168457031,0.00073,556082,0.2337111234664917
7,560083,765.34923841,5840,79004,100.0,0.0072683789767324924,0.32054832577705383,-395.8252258300781,0.00073,557082,3.776487350463867
7,561083,765.42818,5850,79148,100.0,0.006799052469432354,0.2621087431907654,-395.49127197265625,0.00073,558082,-4.80499267578125
7,562083,765.54752515,5860,79293,100.0,0.006799856200814247,0.4043138027191162,-394.96661376953125,0.00073,559082,1.2204402685165405
7,563083,765.0090042799998,5870,79440,100.0,0.006311123259365559,0.37928152084350586,-394.16632080078125,0.00073,560082,10.996119499206543
7,564083,769.6802230499999,5880,79585,100.0,0.006261767819523811,0.3114074170589447,-393.942626953125,0.00073,561082,11.55072021484375
7,565083,769.1405286200002,5890,79728,100.0,0.0065212007611989975,0.28849053382873535,-394.48919677734375,0.00073,562082,4.045435428619385
7,566083,769.6314669,5900,79872,100.0,0.0064769103191792965,0.3560280203819275,-394.5124816894531,0.00073,563082,-1.125225305557251
7,567083,773.0842873099999,5910,80017,100.0,0.006637294311076403,0.33066436648368835,-394.1582336425781,0.00073,564082,7.3260416984558105
7,568083,773.28665511,5920,80161,100.0,0.006806406192481518,0.24237413704395294,-394.66387939453125,0.00073,565082,-0.07604292035102844
7,569083,773.3274818600001,5930,80304,100.0,0.007153195794671774,0.24751359224319458,-394.6730041503906,0.00073,566082,5.463127613067627
7,570083,769.99165048,5940,80448,100.0,0.007840250618755817,0.42346981167793274,-394.6990661621094,0.00073,567082,1.818227767944336
7,571083,769.8433143000001,5950,80594,100.0,0.00776800187304616,0.5118056535720825,-394.2043151855469,0.00073,568082,14.88925552368164
7,572083,769.7000914199999,5960,80736,100.0,0.007820278406143188,0.3239256739616394,-394.5729675292969,0.00073,569082,13.452078819274902
7,573083,770.2480232400001,5970,80879,100.0,0.007868061773478985,0.3358343839645386,-394.8375244140625,0.00073,570082,-9.298540115356445
7,574083,770.3422427300002,5980,81023,100.0,0.007787535898387432,0.43711057305336,-394.9496765136719,0.00073,571082,2.1359214782714844
7,575083,770.88540418,5990,81166,100.0,0.007954793982207775,0.4752090573310852,-394.66741943359375,0.00073,572082,-7.258236408233643
7,576083,769.6567962800001,6000,81314,100.0,0.008080856874585152,0.3390871584415436,-395.34881591796875,0.00073,573082,5.461406230926514
7,577083,769.5665736900003,6010,81461,100.0,0.008213142864406109,0.2668570876121521,-394.8233642578125,0.00073,574082,3.617018461227417
7,578083,768.5851416999999,6020,81611,100.0,0.007505276706069708,0.26066574454307556,-394.5645446777344,0.00073,575082,5.156139373779297
7,579083,768.5989679099999,6030,81756,100.0,0.007374240551143885,0.7106425166130066,-394.15692138671875,0.00073,576082,15.93517780303955
7,580083,770.4004143699999,6040,81902,100.0,0.007209873292595148,0.4461178779602051,-395.1135559082031,0.00073,577082,9.81847858428955
7,581083,769.10370941,6050,82049,100.0,0.007662992924451828,0.33573898673057556,-395.90496826171875,0.00073,578082,7.689062118530273
7,582083,769.1040359999997,6060,82199,100.0,0.009533870033919811,0.3322000503540039,-397.49676513671875,0.00073,579082,0.2854313254356384
7,583083,768.78600386,6070,82358,100.0,0.009089477360248566,0.3918885588645935,-398.646240234375,0.00073,580082,-1.2432531118392944
7,584083,760.01891862,6080,82505,100.0,0.009736652486026287,0.6447536945343018,-399.69195556640625,0.00073,581082,2.1123476028442383
7,585083,759.6181849700001,6090,82653,100.0,0.00912312138825655,0.3233489990234375,-402.59307861328125,0.00073,582082,0.2878875434398651
7,586083,761.3385308900001,6100,82799,100.0,0.008075987920165062,0.43113672733306885,-401.44427490234375,0.00073,583082,-8.004179000854492
7,587083,761.6764185300001,6110,82946,100.0,0.007435902021825314,0.383966326713562,-399.6776123046875,0.00073,584082,0.8589760065078735
7,588083,762.6310830799999,6120,83092,100.0,0.007782605942338705,0.39251333475112915,-398.65484619140625,0.00073,585082,-5.1250457763671875
7,589083,762.5318210099999,6130,83238,100.0,0.008806560188531876,0.5140328407287598,-399.06640625,0.00073,586082,5.663530349731445
7,590083,763.9636142300001,6140,83386,100.0,0.007753720972687006,0.4820314645767212,-399.3192138671875,0.00073,587082,-4.878177642822266
7,591083,765.1334838000001,6150,83532,100.0,0.007886752486228943,0.3977746367454529,-400.27783203125,0.00073,588082,6.8496503829956055
7,592083,765.16980716,6160,83679,100.0,0.007605342194437981,0.3895453214645386,-399.52239990234375,0.00073,589082,1.9921317100524902
7,593083,765.4973547000002,6170,83825,100.0,0.007743641268461943,0.3395538628101349,-398.322509765625,0.00073,590082,6.644006729125977
7,594083,774.4483384199999,6180,83969,100.0,0.007377504371106625,0.6299407482147217,-398.02850341796875,0.00073,591082,3.6433613300323486
7,595083,774.8428643300001,6190,84116,100.0,0.00686670420691371,0.35940003395080566,-396.95416259765625,0.00073,592082,3.871140480041504
7,596083,774.9798579699999,6200,84263,100.0,0.006889324635267258,0.4264169931411743,-396.9046936035156,0.00073,593082,11.858115196228027
7,597083,774.1987804500001,6210,84408,100.0,0.007473228964954615,0.4465026259422302,-396.5545654296875,0.00073,594082,3.788642168045044
7,598083,772.4567163700002,6220,84553,100.0,0.007083335891366005,0.3542063236236572,-396.189697265625,0.00073,595082,10.474863052368164
7,599083,769.9349159699999,6230,84698,100.0,0.007088711950927973,0.5742942094802856,-396.3353576660156,0.00073,596082,-11.09561824798584
7,600083,769.93330379,6240,84845,100.0,0.006513301283121109,0.2875992953777313,-396.9827880859375,0.00073,597082,1.9752106666564941
7,601083,770.1305404999999,6250,84992,100.0,0.00639332877472043,0.27081841230392456,-395.7326354980469,0.00073,598082,-2.813082456588745
7,602083,770.1982219800001,6260,85140,100.0,0.006404639687389135,0.32814472913742065,-395.2368469238281,0.00073,599082,7.738518238067627
7,603083,770.2184113999999,6270,85287,100.0,0.006290605757385492,0.4075092375278473,-395.04541015625,0.00073,600082,11.592947006225586
7,604083,769.95448703,6280,85433,100.0,0.006473955232650042,0.43779486417770386,-394.6090087890625,0.00073,601082,3.480405330657959
7,605083,769.87501131,6290,85581,100.0,0.006644792854785919,0.22013497352600098,-394.4083251953125,0.00073,602082,0.7896747589111328
7,606083,769.85160751,6300,85729,100.0,0.006664946675300598,0.2671089172363281,-395.03521728515625,0.00073,603082,1.239673137664795
7,607083,770.67602629,6310,85876,100.0,0.00674004852771759,0.1940041333436966,-394.3651123046875,0.00073,604082,-6.798501491546631
7,608083,770.9373469699999,6320,86021,100.0,0.006483897101134062,0.262826144695282,-393.9037170410156,0.00073,605082,-1.3559688329696655
7,609083,773.10187601,6330,86176,100.0,0.0070075057446956635,0.3274264335632324,-394.41143798828125,0.00073,606082,-6.914943695068359
7,610083,773.0986980499999,6340,86326,100.0,0.006716887466609478,0.23100294172763824,-394.90777587890625,0.00073,607082,-3.380535125732422
7,611083,773.0912834800001,6350,86472,100.0,0.0068489317782223225,0.289530873298645,-394.8227844238281,0.00073,608082,3.3435111045837402
7,612083,773.0336728000001,6360,86619,100.0,0.006647749803960323,0.34891369938850403,-394.49761962890625,0.00073,609082,-1.1732428073883057
7,613083,772.87547686,6370,86767,100.0,0.006504393648356199,0.3426218330860138,-395.30377197265625,0.00073,610082,3.3308563232421875
7,614083,773.0300312100001,6380,86916,100.0,0.006390868686139584,0.3187856078147888,-395.3404541015625,0.00073,611082,-6.746402263641357
7,615083,773.11921343,6390,87063,100.0,0.006369281094521284,0.26437145471572876,-394.6758728027344,0.00073,612082,0.4597663879394531
7,616083,773.12627598,6400,87209,100.0,0.006611455697566271,0.22325098514556885,-394.60919189453125,0.00073,613082,-8.031981468200684
7,617083,773.04806037,6410,87353,100.0,0.0070622204802930355,0.3420780897140503,-394.4027404785156,0.00073,614082,3.2008652687072754
7,618083,774.51262865,6420,87497,100.0,0.006702087353914976,0.29438847303390503,-394.5858154296875,0.00073,615082,3.314791202545166
7,619083,774.9423914800001,6430,87640,100.0,0.006451111752539873,0.2547101378440857,-394.1178894042969,0.00073,616082,3.2164785861968994
7,620083,775.04978374,6440,87785,100.0,0.006694179028272629,0.4814959168434143,-394.0206298828125,0.00073,617082,3.1788644790649414
7,621083,775.1097193300001,6450,87932,100.0,0.006908997427672148,0.25304538011550903,-394.1568603515625,0.00073,618082,-6.311540603637695
7,622083,775.1620646499999,6460,88075,100.0,0.006379944272339344,0.25689154863357544,-394.3485107421875,0.00073,619082,4.495447158813477
7,623083,775.3704114699999,6470,88220,100.0,0.006480898708105087,0.3736603260040283,-394.12939453125,0.00073,620082,-5.137246131896973
7,624083,775.5344164400001,6480,88365,100.0,0.007015606854110956,0.5301880240440369,-394.2084655761719,0.00073,621082,11.625164985656738
7,625083,775.47412974,6490,88511,100.0,0.006309477146714926,0.26171791553497314,-394.2930603027344,0.00073,622082,-0.19079351425170898
7,626083,775.45412562,6500,88655,100.0,0.006418786011636257,0.6658443808555603,-394.7991943359375,0.00073,623082,-18.1142635345459
7,627083,775.4146453400001,6510,88799,100.0,0.00668824790045619,0.35450509190559387,-393.910400390625,0.00073,624082,3.6191928386688232
7,628083,774.42847478,6520,88944,100.0,0.007733408827334642,0.41438883543014526,-394.38232421875,0.00073,625082,-7.548164367675781
7,629083,767.88227579,6530,89090,100.0,0.008907990530133247,0.504881739616394,-395.7235107421875,0.00073,626082,16.856985092163086
7,630083,765.7132519999999,6540,89237,100.0,0.008669659495353699,0.35011720657348633,-396.75439453125,0.00073,627082,-1.996307373046875
7,631083,765.3855023,6550,89382,100.0,0.008266964927315712,0.31854015588760376,-396.83209228515625,0.00073,628082,5.784695148468018
7,632083,765.3076015099999,6560,89527,100.0,0.008057686500251293,0.4708246886730194,-396.30828857421875,0.00073,629082,-2.7201457023620605
7,633083,764.1240038599999,6570,89673,100.0,0.008636358194053173,0.5186178088188171,-396.0108642578125,0.00073,630082,-3.2256264686584473
7,634083,763.1325668100002,6580,89821,100.0,0.007244044449180365,0.23532409965991974,-395.9784851074219,0.00073,631082,-9.403154373168945
7,635083,763.1646416600001,6590,89975,100.0,0.006536698900163174,0.38097935914993286,-395.5309753417969,0.00073,632082,-1.2051243782043457
7,636083,756.5436257299999,6600,90122,100.0,0.007140181493014097,0.3152691721916199,-394.8934631347656,0.00073,633082,-4.643160343170166
7,637083,756.0187623699998,6610,90266,100.0,0.007361262571066618,0.30783575773239136,-395.2828369140625,0.00073,634082,-1.1366331577301025
7,638083,757.0137737500002,6620,90414,100.0,0.007114125415682793,0.23012158274650574,-395.57574462890625,0.00073,635082,2.682533025741577
7,639083,763.5026161100001,6630,90561,100.0,0.006608940660953522,0.2322896122932434,-395.3846130371094,0.00073,636082,-4.336854934692383
7,640083,765.58497326,6640,90708,100.0,0.006845751311630011,0.25688260793685913,-394.96954345703125,0.00073,637082,2.9179906845092773
7,641083,765.63584479,6650,90854,100.0,0.007169549353420734,0.2357790470123291,-394.8662109375,0.00073,638082,-1.8627806901931763
7,642083,765.5453042799999,6660,90999,100.0,0.006576416548341513,0.3518849313259125,-395.25677490234375,0.00073,639082,-12.03528118133545
7,643083,766.6763466799998,6670,91143,100.0,0.0071186283603310585,0.4765036702156067,-394.7361145019531,0.00073,640082,11.525981903076172
7,644083,766.61756843,6680,91289,100.0,0.0073699201457202435,0.4650501608848572,-395.5192565917969,0.00073,641082,8.753181457519531
7,645083,766.55859339,6690,91435,100.0,0.006616492290049791,0.2679882049560547,-395.8721618652344,0.00073,642082,-10.089200973510742
7,646083,773.06630223,6700,91581,100.0,0.006429323460906744,0.2471780627965927,-395.4317321777344,0.00073,643082,12.402669906616211
7,647083,773.6412583800001,6710,91728,100.0,0.006876062136143446,0.7065841555595398,-394.6048278808594,0.00073,644082,13.250842094421387
7,648083,772.2124740000003,6720,91875,100.0,0.006566921714693308,0.2753894627094269,-394.9979248046875,0.00073,645082,-3.9171433448791504
7,649083,772.1903299099998,6730,92022,100.0,0.006274380721151829,0.2903553247451782,-394.7979736328125,0.00073,646082,3.4554591178894043
7,650083,772.2368497,6740,92168,100.0,0.006855188403278589,0.3489306569099426,-394.8834228515625,0.00073,647082,7.282424449920654
7,651083,772.35717164,6750,92317,100.0,0.006553498562425375,0.36947405338287354,-394.85736083984375,0.00073,648082,-5.361127853393555
7,652083,772.4009642700001,6760,92464,100.0,0.0065740556456148624,0.25488027930259705,-394.7796630859375,0.00073,649082,-5.303861141204834
7,653083,767.88966647,6770,92613,100.0,0.009654567576944828,0.5473496913909912,-396.90643310546875,0.00073,650082,-0.5985559225082397
7,654083,761.9965661800001,6780,92757,100.0,0.010288937948644161,1.2424237728118896,-398.8736877441406,0.00073,651082,2.963263988494873
7,655083,762.0063346400001,6790,92905,100.0,0.00860518217086792,0.5665782690048218,-398.6278381347656,0.00073,652082,-12.261778831481934
7,656083,762.0683954200003,6800,93050,100.0,0.007619066629558802,0.3639832139015198,-396.43145751953125,0.00073,653082,2.388540744781494
7,657083,762.13131216,6810,93195,100.0,0.006924554705619812,0.4626358151435852,-396.4665222167969,0.00073,654082,-1.2910211086273193
7,658083,763.64992843,6820,93342,100.0,0.0068499441258609295,0.22799842059612274,-394.7437744140625,0.00073,655082,-1.0756595134735107
7,659083,762.70876551,6830,93487,100.0,0.007112680468708277,0.23794758319854736,-395.0882568359375,0.00073,656082,-9.570074081420898
7,660083,762.68254177,6840,93632,100.0,0.006958067417144775,0.3753144443035126,-394.5822448730469,0.00073,657082,-8.639543533325195
7,661083,762.7763341399998,6850,93778,100.0,0.006913498975336552,0.21509088575839996,-395.3726501464844,0.00073,658082,3.007382392883301
7,662083,762.8377615,6860,93924,100.0,0.006688815541565418,0.2585239112377167,-394.9119567871094,0.00073,659082,-3.4741132259368896
7,663083,767.2304626999999,6870,94070,100.0,0.006336688529700041,0.33730587363243103,-394.63897705078125,0.00073,660082,4.29220724105835
7,664083,774.1262706699999,6880,94221,100.0,0.006290953606367111,0.3059372901916504,-394.2429504394531,0.00073,661082,-6.908708095550537
7,665083,774.18171487,6890,94368,100.0,0.0067606521770358086,0.26297369599342346,-394.1468811035156,0.00073,662082,-6.937999725341797
