time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/ent_coef,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/n_updates
5470,100.0,547000,73339,-189.70422480000002,7,0.0049255648627877235,0.00073,0.5495564341545105,60.09243392944336,12.597005844116211,543999
5480,100.0,548000,73477,-189.63952441000004,7,0.005001373123377562,0.00073,0.579787015914917,59.216087341308594,2.0232675075531006,544999
5490,100.0,549000,73612,-189.19679589,7,0.0049499524757266045,0.00073,0.5621744394302368,62.350223541259766,-0.6006574630737305,545999
5500,100.0,550000,73750,-191.42051610000007,7,0.0049650343134999275,0.00073,0.47535228729248047,63.48851776123047,-13.1181640625,546999
5510,100.0,551000,73887,-192.97623322000004,7,0.004855130799114704,0.00073,0.5281169414520264,63.21738815307617,-12.941231727600098,547999
5520,100.0,552000,74024,-192.71614936999998,7,0.005125619936734438,0.00073,0.45575249195098877,62.89401626586914,3.6889195442199707,548999
5530,100.0,553000,74161,-192.38418635,7,0.0049940068274736404,0.00073,0.5251066088676453,63.123924255371094,6.825904369354248,549999
5540,100.0,554000,74298,-192.13264948,7,0.004965647589415312,0.00073,0.5552043914794922,62.882720947265625,-1.1886781454086304,550999
5550,100.0,555000,74434,-191.31724811000004,7,0.005045481026172638,0.00073,0.5454691648483276,66.07475280761719,-0.5348111391067505,551999
5560,100.0,556000,74569,-190.56488331,7,0.004819480236619711,0.00073,0.5749105215072632,66.41714477539062,-12.642867088317871,552999
5570,100.0,557000,74704,-191.47880815000005,7,0.005095256958156824,0.00073,0.5888270139694214,64.37464141845703,-5.933722972869873,553999
5580,100.0,558000,74839,-193.95367731999994,7,0.005001874174922705,0.00073,0.5776559114456177,62.65696334838867,26.38051986694336,554999
5590,100.0,559000,74974,-193.48563161000004,7,0.005041962489485741,0.00073,0.5417258739471436,64.06292724609375,-6.957819938659668,555999
5600,100.0,560000,75111,-192.43564445999996,7,0.004936816170811653,0.00073,0.5381768941879272,67.5236587524414,1.7819757461547852,556999
5610,100.0,561000,75248,-192.20251664,7,0.004996567498892546,0.00073,0.5172132253646851,63.188323974609375,3.552154541015625,557999
5620,100.0,562000,75387,-191.90434333000002,7,0.004967824090272188,0.00073,0.5402478575706482,63.956764221191406,18.888315200805664,558999
5630,100.0,563000,75524,-193.90923216,7,0.005098603665828705,0.00073,0.5755399465560913,63.030582427978516,8.363541603088379,559999
5640,100.0,564000,75661,-194.53067589,7,0.004967717453837395,0.00073,0.4863094687461853,65.05831909179688,-4.598446846008301,560999
5650,100.0,565000,75799,-194.92065062999998,7,0.005056675989180803,0.00073,0.45963072776794434,65.75871276855469,-0.20757269859313965,561999
5660,100.0,566000,75935,-195.27035874999999,7,0.004889515694230795,0.00073,0.500667929649353,61.213768005371094,3.560159206390381,562999
5670,100.0,567000,76071,-194.82088968000005,7,0.004961307160556316,0.00073,0.5977221727371216,62.74896240234375,-6.94797945022583,563999
5680,100.0,568000,76207,-191.47357583000002,7,0.0049858479760587215,0.00073,0.6079970598220825,62.99334716796875,4.156843185424805,564999
5690,100.0,569000,76343,-191.77797578999997,7,0.005146724171936512,0.00073,0.576592206954956,63.41516876220703,-3.879967212677002,565999
5700,100.0,570000,76479,-192.48194988,7,0.00505099818110466,0.00073,0.6544097661972046,63.430416107177734,1.6476585865020752,566999
5710,100.0,571000,76615,-191.38123089999993,7,0.005217425990849733,0.00073,0.606762170791626,63.40077590942383,-2.139840602874756,567999
5720,100.0,572000,76752,-191.47636487000003,7,0.0051254588179290295,0.00073,0.7097703814506531,62.35981750488281,-3.347407341003418,568999
5730,100.0,573000,76890,-190.37477678000002,7,0.0052381884306669235,0.00073,0.5235596895217896,62.73686218261719,-4.411981582641602,569999
5740,100.0,574000,77027,-192.85757029000004,7,0.005249177571386099,0.00073,0.5692368745803833,63.647239685058594,-9.165640830993652,570999
5750,100.0,575000,77167,-192.1557482,7,0.005166348069906235,0.00073,0.5989030599594116,63.12192153930664,7.904755115509033,571999
5760,100.0,576000,77304,-191.01390275000003,7,0.005359785631299019,0.00073,0.5719952583312988,61.01873016357422,1.0778286457061768,572999
5770,100.0,577000,77443,-191.96896630999998,7,0.005315390881150961,0.00073,0.5536231994628906,63.34701156616211,6.811022758483887,573999
5780,100.0,578000,77579,-192.79059337,7,0.005260222591459751,0.00073,0.5171118378639221,62.35257339477539,-6.093885898590088,574999
5790,100.0,579000,77716,-192.90255473000002,7,0.005241171456873417,0.00073,0.5144208669662476,59.774810791015625,6.176845550537109,575999
5800,100.0,580000,77855,-194.48994039000002,7,0.005385465919971466,0.00073,0.4983639717102051,61.45295715332031,12.587757110595703,576999
5810,100.0,581000,77991,-194.00714191,7,0.005360118113458157,0.00073,0.5447206497192383,61.905975341796875,2.121776819229126,577999
5820,100.0,582000,78132,-196.10212255000005,7,0.005227137356996536,0.00073,0.692039966583252,61.21531295776367,2.247279167175293,578999
5830,100.0,583000,78269,-194.39120711000004,7,0.005331685300916433,0.00073,0.5864790081977844,61.7574577331543,11.670146942138672,579999
5840,100.0,584000,78407,-192.07522819000002,7,0.00538964057341218,0.00073,0.4775950312614441,63.21794128417969,-6.711377143859863,580999
5850,100.0,585000,78544,-191.69135791000008,7,0.005252520088106394,0.00073,0.7270296216011047,62.11146926879883,9.023603439331055,581999
5860,100.0,586000,78680,-191.29681512000002,7,0.005347180180251598,0.00073,0.6348533630371094,63.49212646484375,3.8742334842681885,582999
5870,100.0,587000,78816,-191.84364139999997,7,0.005788193084299564,0.00073,0.6440503001213074,62.720481872558594,-13.816031455993652,583999
5880,100.0,588000,78953,-192.07259192,7,0.005729852244257927,0.00073,0.9632549285888672,58.77873992919922,5.505571365356445,584999
5890,100.0,589000,79089,-194.21600839,7,0.006148248445242643,0.00073,1.0648194551467896,58.7111930847168,5.8631696701049805,585999
5900,100.0,590000,79224,-194.44734571,7,0.006145446561276913,0.00073,0.9551345109939575,57.6973991394043,7.125797271728516,586999
5910,100.0,591000,79361,-196.14775562,7,0.005796473473310471,0.00073,0.7479969263076782,53.244964599609375,13.811356544494629,587999
5920,100.0,592000,79499,-194.91451202999997,7,0.005844919942319393,0.00073,0.7418227195739746,55.049102783203125,1.6207013130187988,588999
5930,100.0,593000,79638,-198.61538239000004,7,0.0055164312943816185,0.00073,0.7297654747962952,55.37028503417969,5.083514213562012,589999
5940,100.0,594000,79777,-199.42635392999998,7,0.005392984952777624,0.00073,0.6065413951873779,56.50433349609375,2.7312586307525635,590999
5950,100.0,595000,79913,-201.03406912999998,7,0.005305917467921972,0.00073,0.606902003288269,59.55415725708008,4.011760711669922,591999
5960,100.0,596000,80050,-202.29455145999998,7,0.005223694257438183,0.00073,0.5986803770065308,59.90638732910156,1.6179312467575073,592999
5970,100.0,597000,80187,-203.2601588,7,0.005252632778137922,0.00073,0.6011654138565063,60.491310119628906,-12.263051986694336,593999
5980,100.0,598000,80326,-203.21852676000003,7,0.0052030631341040134,0.00073,0.5968421101570129,61.676326751708984,-5.8351945877075195,594999
5990,100.0,599000,80461,-201.17742490999998,7,0.005154445767402649,0.00073,0.5330518484115601,62.226200103759766,-1.1585848331451416,595999
6000,100.0,600000,80596,-199.28451473,7,0.0050590126775205135,0.00073,0.5037263631820679,62.46847152709961,2.42518949508667,596999
6010,100.0,601000,80733,-199.89479928999998,7,0.004970757756382227,0.00073,0.5664459466934204,63.21748352050781,-1.835127830505371,597999
6020,100.0,602000,80870,-198.07839162999997,7,0.004804946016520262,0.00073,0.44410067796707153,63.11740493774414,-14.275711059570312,598999
6030,100.0,603000,81005,-195.23199734,7,0.004954264499247074,0.00073,0.4707168936729431,65.59757995605469,-3.2074685096740723,599999
6040,100.0,604000,81142,-193.67986367999998,7,0.004770978353917599,0.00073,0.5311394929885864,65.53348541259766,0.02655613422393799,600999
6050,100.0,605000,81278,-195.16363191000005,7,0.0050114854238927364,0.00073,0.5464917421340942,61.826171875,11.01557445526123,601999
6060,100.0,606000,81415,-195.88781127000004,7,0.00483144074678421,0.00073,0.6129180192947388,62.26430892944336,0.8464950323104858,602999
6070,100.0,607000,81558,-194.02899484000002,7,0.004942516330629587,0.00073,0.5457013249397278,64.61100769042969,0.3928159475326538,603999
6080,100.0,608000,81697,-194.66916174,7,0.004951572045683861,0.00073,0.5075381994247437,61.22972106933594,-0.5832089185714722,604999
6090,100.0,609000,81834,-194.93419352,7,0.005005137994885445,0.00073,0.6198682188987732,64.05132293701172,-0.646281361579895,605999
6100,100.0,610000,81972,-195.06366305999995,7,0.005049165803939104,0.00073,0.5222628712654114,64.20327758789062,-1.491809368133545,606999
6110,100.0,611000,82111,-193.20635769,7,0.005084427539259195,0.00073,0.6123307347297668,62.355953216552734,-1.8505165576934814,607999
6120,100.0,612000,82251,-196.04011236000002,7,0.005038756411522627,0.00073,0.5393458604812622,63.14691162109375,2.7358779907226562,608999
6130,100.0,613000,82389,-195.96295644999998,7,0.0052466378547251225,0.00073,0.5458592176437378,63.63140106201172,-2.8340072631835938,609999
6140,100.0,614000,82527,-195.69587287000002,7,0.005047851242125034,0.00073,0.6924451589584351,60.89643859863281,6.831063270568848,610999
6150,100.0,615000,82665,-193.54343477000006,7,0.005174239631742239,0.00073,0.5752889513969421,62.519798278808594,8.18879508972168,611999
6160,100.0,616000,82803,-194.14921139999998,7,0.005195732228457928,0.00073,0.6416194438934326,62.84931182861328,6.470262050628662,612999
6170,100.0,617000,82942,-195.47973102,7,0.0053224083967506886,0.00073,0.6415871381759644,59.455867767333984,-0.9725996851921082,613999
6180,100.0,618000,83081,-194.9585529,7,0.005167064722627401,0.00073,0.7344965934753418,60.908531188964844,13.266651153564453,614999
6190,100.0,619000,83220,-193.95368166,7,0.0050702448934316635,0.00073,0.5396734476089478,63.03639602661133,2.288067102432251,615999
6200,100.0,620000,83360,-196.03581661000004,7,0.005142261739820242,0.00073,0.5587098598480225,62.9621696472168,-11.116988182067871,616999
6210,100.0,621000,83500,-197.53802939999997,7,0.005114560481160879,0.00073,0.7706997394561768,62.53373336791992,-3.9572768211364746,617999
6220,100.0,622000,83640,-195.57657501000003,7,0.005307693500071764,0.00073,0.5184271335601807,62.25156021118164,-1.1011366844177246,618999
6230,100.0,623000,83779,-197.66967791,7,0.004971520975232124,0.00073,0.5621654987335205,62.252079010009766,8.71860408782959,619999
6240,100.0,624000,83917,-198.48190078000005,7,0.005402992479503155,0.00073,0.5963523387908936,62.47529602050781,-0.329898476600647,620999
6250,100.0,625000,84055,-198.17816780999993,7,0.005238852929323912,0.00073,0.48577773571014404,61.84125518798828,1.705535650253296,621999
6260,100.0,626000,84193,-197.78021586999995,7,0.0052143121138215065,0.00073,0.6172016859054565,63.863685607910156,-7.922872543334961,622999
6270,100.0,627000,84332,-197.05862069000003,7,0.005187575239688158,0.00073,0.6322989463806152,58.75338363647461,1.7758936882019043,623999
6280,100.0,628000,84470,-195.39051909000003,7,0.0051835766062140465,0.00073,0.6491718292236328,63.35783386230469,8.604394912719727,624999
6290,100.0,629000,84609,-196.52265851999996,7,0.005218301434069872,0.00073,0.552230954170227,62.558326721191406,4.206996440887451,625999
6300,100.0,630000,84747,-194.22734076000003,7,0.005366948898881674,0.00073,0.5729836225509644,61.0698127746582,-9.595691680908203,626999
6310,100.0,631000,84885,-193.94938231000003,7,0.005112885031849146,0.00073,0.7123903036117554,60.64295959472656,-7.683471202850342,627999
6320,100.0,632000,85022,-193.04328287,7,0.005116702057421207,0.00073,0.5934102535247803,62.81470489501953,0.793217658996582,628999
6330,100.0,633000,85160,-192.2013306499999,7,0.005177262704819441,0.00073,0.5741391777992249,60.004425048828125,0.6743733882904053,629999
6340,100.0,634000,85298,-191.23608797999998,7,0.005255112890154123,0.00073,0.5250034332275391,62.40772247314453,2.851588010787964,630999
6350,100.0,635000,85436,-190.56431119,7,0.005212405230849981,0.00073,0.4573257863521576,62.23460006713867,-10.244065284729004,631999
6360,100.0,636000,85575,-189.33073085000004,7,0.004976857453584671,0.00073,0.514879584312439,61.69246292114258,0.8290919065475464,632999
6370,100.0,637000,85712,-189.78676367999998,7,0.00534744281321764,0.00073,0.5558735132217407,59.919410705566406,-5.7391510009765625,633999
6380,100.0,638000,85850,-191.39809122,7,0.005250078625977039,0.00073,0.5562753677368164,60.123680114746094,1.203517198562622,634999
6390,100.0,639000,85987,-190.65157247999997,7,0.0052917879074811935,0.00073,0.5795732140541077,62.35377502441406,-11.037517547607422,635999
6400,100.0,640000,86125,-191.31071154999998,7,0.005337616894394159,0.00073,0.5395150780677795,64.29915618896484,-5.438337326049805,636999
6410,100.0,641000,86263,-190.66671579,7,0.0053892009891569614,0.00073,0.5588098168373108,61.91509246826172,5.764773368835449,637999
6420,100.0,642000,86401,-192.52177301999993,7,0.0052186050452291965,0.00073,0.5399987697601318,62.65675735473633,5.174118518829346,638999
6430,100.0,643000,86539,-192.83428443,7,0.005267662461847067,0.00073,0.6007906198501587,62.827301025390625,-2.924164056777954,639999
6440,100.0,644000,86677,-194.74034327,7,0.005240439437329769,0.00073,0.5826685428619385,59.73685836791992,1.028738260269165,640999
6450,100.0,645000,86816,-197.58750497,7,0.005232274532318115,0.00073,0.475948691368103,64.242431640625,-5.325922966003418,641999
6460,100.0,646000,86953,-198.72101139000003,7,0.005218741949647665,0.00073,0.5893904566764832,61.20940399169922,-15.514660835266113,642999
6470,100.0,647000,87092,-197.22745596000001,7,0.005317385774105787,0.00073,0.5867536067962646,62.769020080566406,7.356365203857422,643999
6480,100.0,648000,87231,-197.09412562,7,0.005235953256487846,0.00073,0.5049577951431274,63.69158935546875,-2.825904130935669,644999
6490,100.0,649000,87369,-197.38625358999997,7,0.005255651660263538,0.00073,0.5163650512695312,62.17197036743164,-8.620872497558594,645999
6500,100.0,650000,87508,-197.92403527000002,7,0.005282069556415081,0.00073,0.5642713308334351,59.746517181396484,5.966196060180664,646999
6510,100.0,651000,87647,-198.97279074,7,0.005415895022451878,0.00073,0.615414023399353,60.0765266418457,3.7258071899414062,647999
6520,100.0,652000,87786,-199.38140018,7,0.005575751420110464,0.00073,0.5620552897453308,62.2078742980957,-5.047097682952881,648999
6530,100.0,653000,87925,-198.65845596,7,0.0053283581510186195,0.00073,0.5136787295341492,62.12016296386719,4.092333793640137,649999
6540,100.0,654000,88065,-197.08158914,7,0.005330787505954504,0.00073,0.5417648553848267,62.57745361328125,-1.9273148775100708,650999
6550,100.0,655000,88204,-195.61195124999998,7,0.005127651616930962,0.00073,0.58012855052948,63.66673278808594,11.356025695800781,651999
6560,100.0,656000,88345,-195.73702751999997,7,0.005333986598998308,0.00073,0.6231235861778259,62.26940155029297,-11.688029289245605,652999
6570,100.0,657000,88483,-197.82464138,7,0.005265741143375635,0.00073,0.5301241874694824,62.76020050048828,-13.30624771118164,653999
6580,100.0,658000,88621,-197.38889632,7,0.00509581808000803,0.00073,0.5486047863960266,61.39203643798828,4.657127857208252,654999
6590,100.0,659000,88759,-197.83346307,7,0.005252527538686991,0.00073,0.5469092130661011,63.25,4.889031887054443,655999
6600,100.0,660000,88901,-196.52951145000003,7,0.005126226227730513,0.00073,0.5414576530456543,63.1998291015625,1.7097464799880981,656999
6610,100.0,661000,89041,-195.74067421,7,0.005166493356227875,0.00073,0.45676887035369873,62.95344543457031,6.7518510818481445,657999
6620,100.0,662000,89180,-195.89763949000005,7,0.005240401718765497,0.00073,0.5029558539390564,64.44507598876953,-7.944352149963379,658999
6630,100.0,663000,89318,-197.25534763999997,7,0.005084308795630932,0.00073,0.6899312138557434,64.9760971069336,3.2215847969055176,659999
6640,100.0,664000,89455,-197.93242712999995,7,0.005118427332490683,0.00073,0.47441941499710083,62.20579528808594,-10.09154987335205,660999
6650,100.0,665000,89593,-195.9132183,7,0.005122475326061249,0.00073,0.6091063618659973,63.560462951660156,-10.409395217895508,661999
6660,100.0,666000,89732,-194.21017621,7,0.005162454675883055,0.00073,0.551877498626709,62.20067596435547,7.085073947906494,662999
6670,100.0,667000,89871,-193.76863342999997,7,0.005089764017611742,0.00073,0.4684809446334839,62.05877685546875,-2.9225704669952393,663999
6680,100.0,668000,90011,-193.97117383,7,0.005097920540720224,0.00073,0.45661014318466187,66.81834411621094,-3.8847432136535645,664999
