time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/ent_coef,train/actor_loss,train/critic_loss,train/ent_coef_loss
6,350.01516889,99.06,956277,145658,10650,0.00073,953276,0.024184508249163628,-453.3779296875,10.494928359985352,1.1974856853485107
6,363.06966504999997,99.06,957277,145809,10660,0.00073,954276,0.024297403171658516,-454.1776428222656,10.236234664916992,-1.0836644172668457
6,385.49321119,99.06,958277,145959,10670,0.00073,955276,0.023171521723270416,-444.23712158203125,11.176620483398438,2.905137062072754
6,394.35859492,99.06,959277,146108,10680,0.00073,956276,0.023457804694771767,-440.5859680175781,11.976608276367188,3.53997802734375
6,409.69607358,99.06,960277,146260,10690,0.00073,957276,0.02317536622285843,-432.7107849121094,11.361936569213867,3.436178207397461
6,449.5252559,100.0,961277,146417,10700,0.00073,958276,0.022980397567152977,-433.8094787597656,11.467109680175781,5.028299808502197
6,504.5693086399999,100.0,962277,146569,10710,0.00073,959276,0.023038947954773903,-433.6033935546875,10.297796249389648,-7.329253196716309
6,543.4829346500001,100.0,963277,146717,10720,0.00073,960276,0.024112654849886894,-429.9407043457031,11.878983497619629,23.698190689086914
6,558.83328812,99.77,964254,146864,10730,0.00073,961253,0.02375120297074318,-434.1435852050781,12.40291690826416,5.094257354736328
6,575.2425074,99.77,965254,147012,10740,0.00073,962253,0.027677021920681,-435.0223693847656,21.851863861083984,-14.327666282653809
6,552.3259796299999,99.77,966254,147162,10750,0.00073,963253,0.03234748914837837,-475.98919677734375,25.69449234008789,1.382607102394104
6,527.0638261400001,99.77,967254,147311,10760,0.00073,964253,0.027568791061639786,-491.83087158203125,17.913366317749023,2.744199275970459
6,508.98896818000003,99.77,968254,147459,10770,0.00073,965253,0.022490641102194786,-474.1650390625,16.033302307128906,6.738891124725342
6,504.93612521999995,99.77,969254,147606,10780,0.00073,966253,0.02244650013744831,-459.65936279296875,14.322696685791016,-0.6833041906356812
6,506.73657177999996,99.77,970254,147755,10790,0.00073,967253,0.022051284089684486,-448.28106689453125,10.380144119262695,0.07816183567047119
6,511.10719999,99.77,971254,147903,10800,0.00073,968253,0.022742601111531258,-438.4432678222656,9.427652359008789,1.9391419887542725
6,497.5917466700001,99.77,972254,148050,10810,0.00073,969253,0.02289981208741665,-443.3160400390625,9.66549301147461,-6.795257568359375
6,493.9823258999999,99.77,973254,148193,10820,0.00073,970253,0.02210310474038124,-430.07611083984375,17.33852767944336,4.233628749847412
6,512.03814257,100.0,974254,148341,10830,0.00073,971253,0.022568542510271072,-429.3335876464844,10.867036819458008,-7.716995716094971
6,509.55814928,100.0,975254,148488,10840,0.00073,972253,0.023996394127607346,-435.1197509765625,11.29131031036377,-7.5977911949157715
6,530.47075326,99.76,976230,148629,10850,0.00073,973229,0.025193331763148308,-433.4889831542969,14.57872200012207,-11.23588752746582
6,559.38562478,98.92,977146,148768,10860,0.00073,974145,0.023433465510606766,-438.35272216796875,13.096221923828125,5.456539630889893
6,576.8892014200001,98.92,978146,148915,10870,0.00073,975145,0.023132948204874992,-435.3575134277344,13.715063095092773,-2.8635592460632324
6,573.3854606300001,98.92,979146,149062,10880,0.00073,976145,0.023185519501566887,-431.64593505859375,10.780854225158691,-6.117769241333008
6,571.69284625,98.92,980146,149208,10890,0.00073,977145,0.02298334427177906,-431.3919982910156,10.396787643432617,-1.63930344581604
6,574.51099387,98.92,981146,149351,10900,0.00073,978145,0.023334862664341927,-431.636474609375,120.54215240478516,-1.2821320295333862
6,576.30621267,98.75,982129,149491,10910,0.00073,979128,0.0223306305706501,-426.2801208496094,10.611749649047852,12.796597480773926
6,572.0255156,98.75,983129,149634,10920,0.00073,980128,0.022857313975691795,-426.83575439453125,9.43350601196289,2.2959113121032715
6,558.90824394,98.75,984129,149773,10930,0.00073,981128,0.022614136338233948,-432.55987548828125,13.590356826782227,-4.408341407775879
6,561.80072375,98.75,985129,149921,10940,0.00073,982128,0.02255541831254959,-430.03564453125,9.542016983032227,-10.407629013061523
6,568.6232881599999,98.99,986129,150068,10950,0.00073,983128,0.022803394123911858,-426.0747375488281,9.940698623657227,-0.9665589332580566
6,567.9521916699999,99.83,987129,150215,10960,0.00073,984128,0.022071965038776398,-428.8522644042969,9.215127944946289,7.624536037445068
6,568.5898450500001,99.83,988129,150364,10970,0.00073,985128,0.023249730467796326,-433.21746826171875,8.617219924926758,1.326359748840332
6,566.90484688,99.83,989129,150512,10980,0.00073,986128,0.024471109732985497,-428.9975891113281,14.280252456665039,-1.4961121082305908
6,569.3670635000001,99.83,990129,150660,10990,0.00073,987128,0.025126051157712936,-424.7469482421875,13.154457092285156,10.60474681854248
6,550.84006572,99.83,991129,150812,11000,0.00073,988128,0.02466736175119877,-432.6943054199219,12.818387985229492,-8.155587196350098
6,556.45334211,100.0,992129,150961,11010,0.00073,989128,0.024745935574173927,-441.10003662109375,12.686782836914062,2.9011471271514893
6,562.96009053,100.0,993129,151109,11020,0.00073,990128,0.026090849190950394,-433.5703125,17.355453491210938,3.9249610900878906
6,566.48862947,100.0,994129,151257,11030,0.00073,991128,0.025700364261865616,-434.5188293457031,12.538090705871582,6.065907955169678
6,556.5285843199999,100.0,995129,151404,11040,0.00073,992128,0.024575063958764076,-437.6506042480469,9.720738410949707,-4.238502502441406
6,561.1046634999999,100.0,996129,151557,11050,0.00073,993128,0.024060603231191635,-438.26885986328125,13.105978012084961,3.1462974548339844
6,570.27245165,100.0,997129,151705,11060,0.00073,994128,0.0231060478836298,-436.1039123535156,10.481428146362305,4.10215950012207
6,570.35010743,100.0,998129,151856,11070,0.00073,995128,0.02229081653058529,-428.89581298828125,13.4602632522583,8.949179649353027
6,581.71819087,100.0,999129,152005,11080,0.00073,996128,0.02315828762948513,-429.7857360839844,12.003373146057129,6.02458381652832
6,566.21787538,99.02,1000031,152140,11090,0.00073,997030,0.022644836455583572,-434.6954650878906,9.927753448486328,-6.070202827453613
6,579.98422335,99.02,1001031,152288,11100,0.00073,998030,0.0227990560233593,-428.121826171875,10.023661613464355,-3.313718318939209
6,580.39926343,99.02,1002031,152437,11110,0.00073,999030,0.022498132660984993,-427.8510437011719,8.582071304321289,3.3772547245025635
6,586.4717439300001,99.02,1003031,152584,11120,0.00073,1000030,0.02323201671242714,-423.671142578125,9.596513748168945,2.2701494693756104
6,593.0050570500001,99.02,1004031,152732,11130,0.00073,1001030,0.024809563532471657,-426.5776062011719,9.286161422729492,-2.9989776611328125
6,596.2301799600001,99.02,1005031,152878,11140,0.00073,1002030,0.023329438641667366,-426.6388244628906,12.732786178588867,0.12508487701416016
6,595.14678207,99.02,1006031,153026,11150,0.00073,1003030,0.022552669048309326,-424.7406005859375,10.256917953491211,6.496130466461182
6,587.4149640200001,99.02,1007031,153171,11160,0.00073,1004030,0.022751683369278908,-422.8141784667969,9.775846481323242,-6.03348445892334
6,584.67083516,99.02,1008031,153319,11170,0.00073,1005030,0.02256920374929905,-424.19891357421875,13.157806396484375,0.2809864282608032
6,588.00459561,99.02,1009031,153465,11180,0.00073,1006030,0.022711947560310364,-425.8933410644531,10.156143188476562,-4.961454391479492
6,610.6618598700001,100.0,1010031,153613,11190,0.00073,1007030,0.022784916684031487,-421.682373046875,9.99979305267334,2.5268821716308594
6,599.3753607800002,100.0,1011031,153760,11200,0.00073,1008030,0.02232496626675129,-422.05267333984375,9.76980972290039,0.26746881008148193
6,582.9107707,99.02,1011933,153894,11210,0.00073,1008932,0.021981900557875633,-418.78564453125,10.416704177856445,10.577622413635254
6,585.7035634199999,99.02,1012933,154043,11220,0.00073,1009932,0.02191431261599064,-417.09210205078125,8.818534851074219,3.173858642578125
6,598.0558734199999,99.02,1013933,154191,11230,0.00073,1010932,0.023249508813023567,-421.3977355957031,12.037286758422852,7.037248611450195
6,601.45576842,99.02,1014933,154337,11240,0.00073,1011932,0.021755006164312363,-422.4038391113281,9.994441986083984,-0.7957907915115356
6,603.84305427,99.02,1015933,154483,11250,0.00073,1012932,0.021359698846936226,-425.2005310058594,10.775404930114746,0.8601593971252441
6,609.26195736,99.02,1016933,154630,11260,0.00073,1013932,0.021591363474726677,-423.741455078125,10.369544982910156,0.8192486763000488
6,610.17511441,99.02,1017933,154777,11270,0.00073,1014932,0.022864961996674538,-420.62884521484375,9.035615921020508,3.242377519607544
6,610.4594168799999,99.02,1018933,154924,11280,0.00073,1015932,0.02218565158545971,-426.28631591796875,8.281625747680664,-9.307806968688965
6,595.49974921,99.02,1019933,155073,11290,0.00073,1016932,0.02298852987587452,-428.6004943847656,8.476968765258789,-4.145050525665283
6,619.08609221,99.02,1020933,155219,11300,0.00073,1017932,0.023117035627365112,-421.8877258300781,8.214166641235352,0.8415852785110474
6,634.09467321,100.0,1021933,155367,11310,0.00073,1018932,0.023743774741888046,-426.25628662109375,9.757120132446289,-9.76757526397705
6,622.4712604499999,100.0,1022933,155516,11320,0.00073,1019932,0.02365781180560589,-432.69207763671875,9.328243255615234,4.488561630249023
6,614.87705538,100.0,1023933,155663,11330,0.00073,1020932,0.024706896394491196,-423.94061279296875,9.496400833129883,5.034740447998047
6,609.8279159599999,100.0,1024933,155806,11340,0.00073,1021932,0.02565048076212406,-430.3895263671875,12.546226501464844,-7.965516090393066
6,614.72815702,100.0,1025933,155951,11350,0.00073,1022932,0.0244626272469759,-432.4828796386719,10.146424293518066,9.144640922546387
6,608.1307320800001,100.0,1026933,156098,11360,0.00073,1023932,0.025418387725949287,-436.213134765625,11.000831604003906,-8.74514389038086
6,619.64647381,100.0,1027933,156243,11370,0.00073,1024932,0.02475137449800968,-431.746826171875,11.96792221069336,-4.7093658447265625
6,615.6950448499999,100.0,1028933,156390,11380,0.00073,1025932,0.02454826794564724,-434.4455261230469,9.145614624023438,2.702984571456909
6,621.37212581,100.0,1029933,156536,11390,0.00073,1026932,0.02390064112842083,-438.18280029296875,10.810644149780273,-4.250402450561523
6,607.9999177999999,100.0,1030933,156682,11400,0.00073,1027932,0.02482997439801693,-433.7867736816406,11.197664260864258,-2.8088369369506836
6,617.27099334,100.0,1031933,156826,11410,0.00073,1028932,0.025432821363210678,-435.419921875,11.606200218200684,4.853801250457764
6,627.42719959,100.0,1032933,156970,11420,0.00073,1029932,0.026760747656226158,-441.5773010253906,12.954456329345703,-2.342298746109009
6,611.0669297299999,100.0,1033933,157113,11430,0.00073,1030932,0.028221221640706062,-447.959228515625,14.290803909301758,-2.6837265491485596
6,598.74141297,99.75,1034908,157254,11440,0.00073,1031907,0.027664698660373688,-449.78460693359375,11.275901794433594,-9.268380165100098
6,568.46423019,97.93,1035726,157371,11450,0.00073,1032725,0.02748894691467285,-442.4532470703125,14.643793106079102,6.321052551269531
6,557.18149529,97.93,1036726,157518,11460,0.00073,1033725,0.028973925858736038,-456.02685546875,12.407917976379395,1.799744963645935
6,541.40921142,97.93,1037726,157668,11470,0.00073,1034725,0.029266521334648132,-458.3005676269531,140.41062927246094,0.4394839406013489
6,525.6958880699999,97.93,1038726,157816,11480,0.00073,1035725,0.02865437977015972,-458.44842529296875,31.818235397338867,5.826805114746094
6,532.44801077,97.93,1039726,157964,11490,0.00073,1036725,0.028906183317303658,-455.86529541015625,16.631633758544922,7.206336975097656
6,529.77194897,97.93,1040726,158113,11500,0.00073,1037725,0.029382390901446342,-465.52386474609375,14.213045120239258,-3.6453840732574463
6,526.64755427,97.93,1041726,158261,11510,0.00073,1038725,0.030893240123987198,-458.95440673828125,13.659448623657227,-1.8249353170394897
6,508.15644083,96.95,1042628,158395,11520,0.00073,1039627,0.030578510835766792,-462.4103088378906,13.330137252807617,6.331172943115234
6,521.00004086,96.95,1043628,158547,11530,0.00073,1040627,0.029053177684545517,-467.81317138671875,16.39533233642578,0.4333440065383911
6,525.75851613,97.2,1044628,158696,11540,0.00073,1041627,0.028264308348298073,-457.89422607421875,14.7786865234375,7.9983320236206055
6,555.80801461,99.02,1045628,158845,11550,0.00073,1042627,0.026908935979008675,-450.57464599609375,17.017982482910156,7.489718437194824
6,566.39721838,99.02,1046628,158995,11560,0.00073,1043627,0.028146781027317047,-452.1697692871094,12.594067573547363,-10.008424758911133
6,553.88392227,99.02,1047628,159144,11570,0.00073,1044627,0.028546184301376343,-461.4792175292969,16.745677947998047,6.7179670333862305
6,552.8624152799999,99.02,1048628,159292,11580,0.00073,1045627,0.03461079299449921,-462.033447265625,21.092815399169922,-10.927274703979492
6,534.71205919,98.04,1049530,159425,11590,0.00073,1046529,0.031147535890340805,-471.2327880859375,17.423059463500977,-1.3549840450286865
6,518.50000472,98.04,1050530,159573,11600,0.00073,1047529,0.02628578618168831,-461.8665466308594,19.90597915649414,8.755932807922363
6,518.51550345,98.04,1051530,159721,11610,0.00073,1048529,0.026355944573879242,-463.704345703125,12.589118957519531,-5.382445335388184
6,522.82265676,99.02,1052530,159869,11620,0.00073,1049529,0.028216585516929626,-450.3240966796875,12.669560432434082,-5.29725456237793
6,503.11451121000005,99.02,1053530,160018,11630,0.00073,1050529,0.03005822002887726,-459.45562744140625,15.237630844116211,-0.9757068157196045
6,511.76083723000005,99.02,1054530,160167,11640,0.00073,1051529,0.029324108734726906,-461.4934997558594,20.228015899658203,-0.8904834985733032
6,499.01075681000003,99.02,1055530,160315,11650,0.00073,1052529,0.028928060084581375,-459.45587158203125,23.03122329711914,4.023813247680664
6,480.32051703999997,99.02,1056530,160461,11660,0.00073,1053529,0.028900057077407837,-455.18304443359375,24.92477798461914,8.626684188842773
6,489.83819865,99.02,1057530,160608,11670,0.00073,1054529,0.03264935687184334,-457.6980895996094,20.664649963378906,-6.568451404571533
6,488.58900277999993,99.02,1058530,160755,11680,0.00073,1055529,0.03248779475688934,-485.18865966796875,23.958866119384766,-0.7867191433906555
6,496.72133477000006,100.0,1059530,160901,11690,0.00073,1056529,0.03239952027797699,-478.0186462402344,17.04195785522461,-5.10611629486084
6,506.13720083,100.0,1060530,161047,11700,0.00073,1057529,0.028431525453925133,-479.82427978515625,13.889944076538086,1.7688089609146118
6,495.3818133800001,99.02,1061432,161179,11710,0.00073,1058431,0.029256433248519897,-474.4551696777344,15.458517074584961,4.812408447265625
6,501.39595505,99.02,1062432,161326,11720,0.00073,1059431,0.027808986604213715,-467.7591857910156,39.99544143676758,2.303276538848877
6,504.9822449400001,99.02,1063432,161473,11730,0.00073,1060431,0.02775888890028,-461.2582702636719,17.71483612060547,-3.253971815109253
6,499.01037393999997,99.02,1064432,161620,11740,0.00073,1061431,0.02813040465116501,-456.8658752441406,15.557080268859863,1.410485863685608
6,498.12779629,99.02,1065432,161768,11750,0.00073,1062431,0.02882131189107895,-463.8208923339844,13.852781295776367,3.120445728302002
6,516.4751073100001,99.02,1066432,161914,11760,0.00073,1063431,0.029738489538431168,-458.51611328125,13.944499969482422,7.786165237426758
6,509.88096544000007,99.02,1067432,162062,11770,0.00073,1064431,0.029864372685551643,-456.8219299316406,13.664158821105957,2.5835413932800293
6,505.60084756000003,99.02,1068432,162207,11780,0.00073,1065431,0.03168368339538574,-459.1497802734375,18.9638671875,-5.006688117980957
6,501.20609203,99.02,1069432,162352,11790,0.00073,1066431,0.03370906785130501,-459.40460205078125,18.597511291503906,-1.7959699630737305
6,496.36836108999995,99.02,1070432,162499,11800,0.00073,1067431,0.03183738514780998,-467.9707946777344,20.207006454467773,-5.937808036804199
6,490.92925350999997,100.0,1071432,162645,11810,0.00073,1068431,0.03254282847046852,-472.86370849609375,17.001117706298828,2.143004894256592
6,479.99384230000004,100.0,1072432,162790,11820,0.00073,1069431,0.032833363860845566,-479.0140380859375,18.306884765625,-2.855640411376953
6,485.4825843299999,99.49,1073381,162931,11830,0.00073,1070380,0.03329693526029587,-474.8826599121094,62.36973571777344,-2.1077561378479004
