time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/critic_loss,train/n_updates
964634,48.61,704.6948136400001,7,134037,20130,0.00073,8.137382507324219,-1458.6839599609375,0.19713616371154785,1828.7200927734375,961633
965065,48.58,715.50233867,7,134097,20140,0.00073,1.865546703338623,-1499.3009033203125,0.19766919314861298,1423.58251953125,962064
965544,48.39,750.9033796700002,7,134163,20150,0.00073,-0.6512070894241333,-1421.0263671875,0.2038963884115219,1211.4493408203125,962543
966042,48.51,814.5582547399999,7,134232,20160,0.00073,-1.2758042812347412,-1473.8177490234375,0.2063467800617218,1148.5863037109375,963041
966539,48.48,769.83453421,7,134302,20170,0.00073,0.18589407205581665,-1442.6591796875,0.20272129774093628,1335.402099609375,963538
967039,48.62,820.5364700100002,7,134370,20180,0.00073,-0.9922492504119873,-1471.30712890625,0.21035553514957428,1158.6533203125,964038
967524,48.63,860.60349986,7,134437,20190,0.00073,2.3062756061553955,-1494.4202880859375,0.2081945240497589,1466.882568359375,964523
968023,48.62,880.6072138300001,7,134506,20200,0.00073,-0.6545835733413696,-1436.732421875,0.20984305441379547,1492.789306640625,965022
968499,48.38,840.3219366299999,7,134572,20210,0.00073,-0.5341768264770508,-1468.7200927734375,0.21137967705726624,1373.314697265625,965498
968987,48.53,872.2622730400002,7,134639,20220,0.00073,3.385784387588501,-1435.478515625,0.20903265476226807,1180.015625,965986
969487,48.53,828.8942293800001,7,134709,20230,0.00073,1.5128370523452759,-1491.7783203125,0.2089877724647522,972.8477783203125,966486
969975,49.1,816.6302128600004,7,134777,20240,0.00073,-0.87836754322052,-1377.057861328125,0.21140621602535248,1584.990234375,966974
970475,49.31,817.8908779599999,7,134846,20250,0.00073,-1.2397469282150269,-1408.750732421875,0.2090032547712326,1228.351806640625,967474
970971,49.29,728.9370870699998,7,134914,20260,0.00073,3.167311668395996,-1423.15673828125,0.20936930179595947,1305.357666015625,967970
971471,49.32,687.8269565300001,7,134984,20270,0.00073,-3.4936063289642334,-1312.908203125,0.20865730941295624,5925.974609375,968470
971971,49.32,718.0818321099999,7,135053,20280,0.00073,2.1093950271606445,-1379.5247802734375,0.1958456039428711,1128.85693359375,968970
972471,49.47,772.8708125200002,7,135122,20290,0.00073,6.175333023071289,-1499.1907958984375,0.20114053785800934,1412.5185546875,969470
972971,49.48,736.3279017299999,7,135192,20300,0.00073,-1.4864208698272705,-1382.537841796875,0.20262320339679718,1116.759521484375,969970
973456,49.57,744.2734464900001,7,135260,20310,0.00073,-5.983742713928223,-1288.814208984375,0.20218491554260254,1154.31591796875,970455
973956,49.69,730.49219722,7,135329,20320,0.00073,0.1646425724029541,-1336.0594482421875,0.19709809124469757,986.3846435546875,970955
974450,49.63,727.5214582000001,7,135398,20330,0.00073,-0.5937920808792114,-1365.20068359375,0.196212038397789,914.2536010742188,971449
974945,49.7,752.08399647,7,135466,20340,0.00073,2.3916115760803223,-1520.688232421875,0.20108556747436523,997.66943359375,971944
975445,49.7,704.8810690900001,7,135536,20350,0.00073,0.10482066869735718,-1297.4539794921875,0.19506412744522095,1346.099609375,972444
975945,49.74,696.35297837,7,135605,20360,0.00073,-4.68172025680542,-1278.5311279296875,0.2006312906742096,1126.068603515625,972944
976418,49.47,755.5820374,7,135671,20370,0.00073,-0.012398600578308105,-1377.34326171875,0.19981195032596588,1317.642333984375,973417
976912,49.41,711.69961226,7,135740,20380,0.00073,7.587926864624023,-1477.8004150390625,0.1914009302854538,1682.64404296875,973911
977412,49.41,621.0027187399999,7,135810,20390,0.00073,2.313403606414795,-1374.7158203125,0.19450220465660095,1304.814453125,974411
977912,49.41,699.8042483199999,7,135880,20400,0.00073,1.6027926206588745,-1355.197021484375,0.1885770559310913,1244.2783203125,974911
978412,49.56,686.8937340799997,7,135950,20410,0.00073,-1.3452414274215698,-1353.736572265625,0.18789230287075043,1284.951416015625,975411
978912,49.56,684.9950728100001,7,136019,20420,0.00073,-2.842164993286133,-1329.302978515625,0.18622691929340363,1169.8251953125,975911
979412,49.62,748.8037310999998,7,136090,20430,0.00073,1.633375883102417,-1254.9678955078125,0.19592775404453278,1667.1025390625,976411
979912,49.67,742.6141064700001,7,136161,20440,0.00073,-6.0954999923706055,-1279.1796875,0.1940205693244934,927.5382080078125,976911
980412,49.67,784.9751083300001,7,136230,20450,0.00073,-1.0859392881393433,-1500.873046875,0.19853264093399048,1299.7451171875,977411
980892,49.47,791.36264204,7,136298,20460,0.00073,-0.9536909461021423,-1407.050537109375,0.1984134018421173,1233.590087890625,977891
981381,49.63,727.2729849299999,7,136366,20470,0.00073,1.8257791996002197,-1466.24853515625,0.19905364513397217,1498.8197021484375,978380
981881,49.69,717.8609531200001,7,136435,20480,0.00073,1.0694398880004883,-1387.886962890625,0.19273394346237183,3105.7255859375,978880
982381,49.69,767.66374362,7,136505,20490,0.00073,-3.1273345947265625,-1503.182373046875,0.19852791726589203,953.8873291015625,979380
982881,49.69,725.03109925,7,136573,20500,0.00073,0.9411581754684448,-1391.8525390625,0.19145052134990692,1280.8392333984375,979880
983381,49.69,725.96161459,7,136642,20510,0.00073,0.1156911849975586,-1403.8695068359375,0.19669954478740692,1159.2626953125,980380
983881,49.69,681.76429757,7,136711,20520,0.00073,-5.867879867553711,-1305.7607421875,0.19999095797538757,1056.41943359375,980880
984381,49.69,661.39339778,7,136781,20530,0.00073,-1.7746734619140625,-1417.10986328125,0.19593298435211182,987.300537109375,981380
984881,49.69,693.1057885499998,7,136850,20540,0.00073,-1.249585747718811,-1490.4864501953125,0.1952928900718689,1908.0601806640625,981880
985381,49.69,709.35001191,7,136919,20550,0.00073,-4.279191970825195,-1370.64599609375,0.19496196508407593,1137.3289794921875,982380
985881,49.89,717.1531445099998,7,136988,20560,0.00073,4.215899467468262,-1411.9080810546875,0.19595928490161896,1291.524658203125,982880
986381,50.0,744.71087585,7,137057,20570,0.00073,2.231205463409424,-1471.4501953125,0.19271788001060486,1135.728515625,983380
986881,50.0,715.8960766099999,7,137126,20580,0.00073,5.060315132141113,-1395.6646728515625,0.19483357667922974,2199.0224609375,983880
987375,49.94,684.0293217100001,7,137195,20590,0.00073,2.676990270614624,-1471.5859375,0.19084908068180084,1182.873291015625,984374
987875,49.94,625.92752689,7,137264,20600,0.00073,-5.279955863952637,-1324.4193115234375,0.20277248322963715,1062.8837890625,984874
988375,49.94,627.3972297300002,7,137332,20610,0.00073,-5.976807594299316,-1359.8814697265625,0.2044088989496231,1211.095947265625,985374
988838,49.57,672.0255270299998,7,137397,20620,0.00073,2.7364871501922607,-1542.1856689453125,0.20118311047554016,1371.487548828125,985837
989338,49.57,631.53778367,7,137466,20630,0.00073,-2.1477744579315186,-1519.8709716796875,0.20710702240467072,1145.893798828125,986337
989834,49.53,577.56477956,7,137534,20640,0.00073,-2.904611587524414,-1351.588134765625,0.20086561143398285,1384.0155029296875,986833
990334,49.53,546.6924170699999,7,137604,20650,0.00073,8.713433265686035,-1534.0908203125,0.19600754976272583,1435.135009765625,987333
990834,49.53,564.5990020400001,7,137673,20660,0.00073,-0.9150650501251221,-1548.81884765625,0.203556090593338,1190.493896484375,987833
991334,49.53,618.95887524,7,137743,20670,0.00073,1.4983009099960327,-1499.9940185546875,0.20357860624790192,1195.38916015625,988333
991834,49.53,629.59353086,7,137813,20680,0.00073,6.06863260269165,-1551.240234375,0.20341108739376068,1596.880615234375,988833
992334,49.59,649.95064775,7,137882,20690,0.00073,2.9498047828674316,-1567.684326171875,0.20588350296020508,1362.188720703125,989333
992834,49.59,719.08891507,7,137951,20700,0.00073,-3.4565131664276123,-1420.848388671875,0.20254990458488464,1349.0606689453125,989833
993334,49.59,715.58432931,7,138021,20710,0.00073,-6.796831130981445,-1373.5169677734375,0.20770163834095,1087.72265625,990333
993834,49.96,701.9220967599998,7,138091,20720,0.00073,-2.1991195678710938,-1485.516357421875,0.20916330814361572,1603.580078125,990833
994334,49.96,663.2808328599999,7,138162,20730,0.00073,5.878726959228516,-1500.198486328125,0.20724080502986908,1529.546630859375,991333
994834,50.0,672.4751851599999,7,138232,20740,0.00073,2.562565803527832,-1607.815185546875,0.20258526504039764,1266.83447265625,991833
995334,50.0,674.86510614,7,138303,20750,0.00073,0.27489638328552246,-1575.3203125,0.20294609665870667,1189.5809326171875,992333
995834,50.0,708.4356313300002,7,138373,20760,0.00073,-4.860065460205078,-1401.126708984375,0.20364053547382355,1218.0709228515625,992833
996334,50.0,684.8499388399998,7,138442,20770,0.00073,-0.945388674736023,-1376.892578125,0.2010333091020584,1168.647216796875,993333
996834,50.0,708.5741410600001,7,138512,20780,0.00073,0.94185870885849,-1548.4346923828125,0.21021823585033417,1325.1956787109375,993833
997334,50.0,732.16063627,7,138581,20790,0.00073,-1.8518452644348145,-1505.2967529296875,0.21582718193531036,3286.551513671875,994333
997834,50.0,798.2472108500001,7,138650,20800,0.00073,1.866822361946106,-1588.7593994140625,0.21585023403167725,1093.5792236328125,994833
998334,50.0,788.4614017499999,7,138720,20810,0.00073,9.160587310791016,-1594.9757080078125,0.21070167422294617,1520.10546875,995333
998834,50.0,848.8787870299999,7,138788,20820,0.00073,-1.5849580764770508,-1445.1112060546875,0.21039125323295593,1301.34619140625,995833
999330,49.96,871.0571795099999,7,138857,20830,0.00073,-2.4207186698913574,-1404.8035888671875,0.20876671373844147,1165.779052734375,996329
999830,49.96,901.9342507099998,7,138927,20840,0.00073,2.9010887145996094,-1447.422607421875,0.2098393738269806,1427.5318603515625,996829
1000310,49.76,886.84976141,7,138994,20850,0.00073,5.6829118728637695,-1565.614990234375,0.19537724554538727,1006.044677734375,997309
1000810,49.76,855.1309552099998,7,139065,20860,0.00073,-2.711538553237915,-1426.5587158203125,0.19550573825836182,929.23388671875,997809
1001310,49.76,847.3049278999999,7,139135,20870,0.00073,-3.0539708137512207,-1445.24853515625,0.20113149285316467,1180.595703125,998309
1001810,49.76,803.6456810599999,7,139206,20880,0.00073,-3.551785469055176,-1514.0191650390625,0.19515345990657806,1050.6478271484375,998809
1002310,49.76,788.0300495900001,7,139277,20890,0.00073,-6.288242816925049,-1313.67578125,0.1896669864654541,994.886962890625,999309
1002810,49.76,672.37807934,7,139347,20900,0.00073,4.2577805519104,-1527.3753662109375,0.19575266540050507,1167.11962890625,999809
1003310,49.76,700.4749725900002,7,139417,20910,0.00073,-9.432278633117676,-1309.8033447265625,0.19011422991752625,1238.5189208984375,1000309
1003810,49.76,622.4660607600002,7,139486,20920,0.00073,8.033693313598633,-1596.484619140625,0.19376248121261597,1386.66943359375,1000809
1004297,49.67,724.01348659,7,139555,20930,0.00073,-1.0038577318191528,-1423.3851318359375,0.1969093680381775,1190.6856689453125,1001296
1004797,49.67,767.1407090300002,7,139624,20940,0.00073,1.1631625890731812,-1554.8251953125,0.19511942565441132,1273.814453125,1001796
1005291,49.81,833.11318628,7,139693,20950,0.00073,2.922828435897827,-1464.7264404296875,0.19230635464191437,1097.80078125,1002290
1005791,49.81,812.9821439799999,7,139763,20960,0.00073,-0.25886785984039307,-1273.86669921875,0.19458237290382385,978.87548828125,1002790
1006291,49.81,824.5135675700003,7,139833,20970,0.00073,-2.2292709350585938,-1367.08056640625,0.19284746050834656,1275.91845703125,1003290
1006791,49.81,842.5374061099999,7,139903,20980,0.00073,1.4959152936935425,-1368.0435791015625,0.19520770013332367,1774.667236328125,1003790
1007291,49.81,803.5317509600001,7,139972,20990,0.00073,2.1315693855285645,-1434.469970703125,0.19629161059856415,1656.1552734375,1004290
1007788,49.78,858.82196744,7,140041,21000,0.00073,2.0481786727905273,-1430.5477294921875,0.2002294659614563,1187.78662109375,1004787
1008288,49.78,829.6333070400001,7,140110,21010,0.00073,5.104573726654053,-1487.387451171875,0.1950148493051529,1423.186279296875,1005287
1008788,49.78,826.2339734100001,7,140181,21020,0.00073,1.7959363460540771,-1510.6416015625,0.19418524205684662,1165.8583984375,1005787
1009276,49.79,716.92295964,7,140250,21030,0.00073,-0.3446023762226105,-1387.8017578125,0.1939285546541214,1555.909912109375,1006275
1009776,49.79,623.70321753,7,140320,21040,0.00073,0.9070651531219482,-1460.615478515625,0.19349481165409088,1143.104248046875,1006775
1010276,49.85,632.5685765200001,7,140390,21050,0.00073,3.748807907104492,-1555.5748291015625,0.1976688653230667,1421.7808837890625,1007275
1010716,49.25,631.1791014300001,7,140452,21060,0.00073,0.4647936224937439,-1493.49072265625,0.19398902356624603,1458.3209228515625,1007715
1011180,48.89,662.67213744,7,140515,21070,0.00073,0.2989521622657776,-1467.60693359375,0.19490566849708557,1086.1636962890625,1008179
1011667,48.76,654.07283919,7,140584,21080,0.00073,0.45776820182800293,-1488.8358154296875,0.19461779296398163,1274.8095703125,1008666
1012146,48.55,668.55015214,7,140650,21090,0.00073,-0.8255815505981445,-1476.5438232421875,0.1962677240371704,1504.2275390625,1009145
1012646,48.58,629.00438116,7,140720,21100,0.00073,-4.892904281616211,-1328.280029296875,0.1975211203098297,1226.7418212890625,1009645
1013146,48.58,676.1104546700001,7,140792,21110,0.00073,7.638711452484131,-1583.86376953125,0.19711019098758698,1146.2532958984375,1010145
1013607,48.19,708.1139739599998,7,140856,21120,0.00073,-6.290416717529297,-1300.36083984375,0.20212768018245697,1105.6396484375,1010606
1014107,48.31,702.86342181,7,140926,21130,0.00073,1.7905011177062988,-1352.35693359375,0.19506612420082092,1095.2403564453125,1011106
1014560,47.84,727.1002813900002,7,140990,21140,0.00073,-1.5460214614868164,-1444.61865234375,0.1947348713874817,1430.139404296875,1011559
1015060,47.84,720.0841119599999,7,141061,21150,0.00073,1.6328043937683105,-1494.9154052734375,0.1948748528957367,1204.81103515625,1012059
1015540,48.24,670.26451882,7,141127,21160,0.00073,0.6030950546264648,-1422.539306640625,0.19534529745578766,1423.265625,1012539
1016040,48.6,616.2607575399999,7,141197,21170,0.00073,-0.33613717555999756,-1349.71044921875,0.19512178003787994,1539.9449462890625,1013039
1016517,48.5,606.0430232599999,7,141263,21180,0.00073,0.5735125541687012,-1522.2073974609375,0.19355034828186035,1617.8697509765625,1013516
1017015,48.69,659.6630900200001,7,141332,21190,0.00073,2.158015012741089,-1513.9351806640625,0.19590865075588226,1396.51318359375,1014014
1017515,48.69,627.50777908,7,141400,21200,0.00073,-5.06471061706543,-1475.971923828125,0.19430391490459442,931.07080078125,1014514
1018015,48.69,587.54966521,7,141469,21210,0.00073,-4.727850914001465,-1328.7529296875,0.20119670033454895,1179.680419921875,1015014
1018515,49.08,555.8119861,7,141539,21220,0.00073,-1.5452969074249268,-1575.3055419921875,0.20321553945541382,3735.974609375,1015514
1019015,49.08,542.52479221,7,141608,21230,0.00073,3.796626091003418,-1478.9791259765625,0.1971759796142578,1350.360107421875,1016014
1019515,49.55,601.13914989,7,141678,21240,0.00073,4.527897357940674,-1647.1181640625,0.1977318376302719,1282.1590576171875,1016514
1020000,49.4,550.34158106,7,141746,21250,0.00073,-0.9210768938064575,-1462.39990234375,0.200152188539505,1177.833984375,1016999
1020500,49.6,668.35655244,7,141815,21260,0.00073,1.4388519525527954,-1527.38916015625,0.19406472146511078,1438.830078125,1017499
1020983,49.43,636.21494886,7,141887,21270,0.00073,0.5643110275268555,-1518.6497802734375,0.19684050977230072,1500.932861328125,1017982
1021469,49.52,716.4429400800001,7,141955,21280,0.00073,4.344803810119629,-1688.03857421875,0.19580227136611938,1404.67041015625,1018468
1021969,49.54,653.3028539799999,7,142024,21290,0.00073,2.1195578575134277,-1458.4837646484375,0.19304081797599792,2795.94580078125,1018968
1022467,49.52,725.5601966500002,7,142094,21300,0.00073,1.8281352519989014,-1456.84326171875,0.19051234424114227,1454.1414794921875,1019466
1022964,49.49,707.0866522299999,7,142163,21310,0.00073,0.02758049964904785,-1419.1207275390625,0.19206422567367554,12637.4814453125,1019963
1023464,49.49,781.0388538399999,7,142232,21320,0.00073,5.516825199127197,-1441.072265625,0.19103386998176575,1706.80224609375,1020463
1023962,49.47,829.6664616499999,7,142302,21330,0.00073,-3.3783936500549316,-1366.8388671875,0.1902981549501419,1203.5145263671875,1020961
1024433,49.18,787.1050016699999,7,142367,21340,0.00073,4.385313034057617,-1505.0467529296875,0.19048815965652466,1940.558837890625,1021432
1024933,49.33,818.4246528199998,7,142437,21350,0.00073,1.409279465675354,-1532.813232421875,0.19153466820716858,1227.495361328125,1021932
1025433,49.33,757.84252926,7,142508,21360,0.00073,2.647573709487915,-1447.642333984375,0.1921388953924179,1411.8182373046875,1022432
1025928,49.45,798.1338243700001,7,142577,21370,0.00073,-5.378973960876465,-1309.77490234375,0.19695106148719788,1114.184326171875,1022927
