time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/ent_coef,train/learning_rate,train/n_updates,train/actor_loss,train/ent_coef_loss,train/critic_loss
190083,7,1373352,73.48,347.40269736999994,19650,0.06320498883724213,0.00073,1370351,-424.0046081542969,6.507328510284424,127.74557495117188
190185,7,1374089,74.01,366.71708629999995,19660,0.06389569491147995,0.00073,1371088,-420.6094970703125,4.068296432495117,114.87704467773438
190283,7,1374788,74.17,367.46263151,19670,0.08614958077669144,0.00073,1371787,-433.5148620605469,0.678577184677124,153.84048461914062
190385,7,1375525,74.09,330.55769737999987,19680,0.0920388251543045,0.00073,1372524,-459.23797607421875,-1.1796530485153198,238.60498046875
190490,7,1376275,74.23,323.47886228000004,19690,0.09177099913358688,0.00073,1373274,-501.43951416015625,0.24627220630645752,270.90753173828125
190592,7,1376996,73.94,301.78336963000004,19700,0.08602062612771988,0.00073,1373995,-513.7938842773438,-0.0994226336479187,181.2640838623047
190692,7,1377702,73.5,267.71058619,19710,0.08453875035047531,0.00073,1374701,-496.2057800292969,2.1539487838745117,200.5337677001953
190790,7,1378400,72.98,239.60780622999994,19720,0.07709024846553802,0.00073,1375399,-504.54815673828125,-0.9393951892852783,229.06182861328125
190894,7,1379149,72.97,233.98670551000004,19730,0.07568918168544769,0.00073,1376148,-496.099365234375,3.3628249168395996,184.17950439453125
190996,7,1379872,72.7,207.35393576000007,19740,0.07038386911153793,0.00073,1376871,-486.7198791503906,3.1509287357330322,166.59103393554688
191090,7,1380542,71.9,183.59358203,19750,0.0702052116394043,0.00073,1377541,-476.801513671875,-7.831371784210205,168.719970703125
191193,7,1381273,71.84,173.02666381000003,19760,0.07079318165779114,0.00073,1378272,-473.51861572265625,-4.760952472686768,183.94857788085938
191299,7,1382023,72.35,185.04837472000003,19770,0.06860055774450302,0.00073,1379022,-462.14337158203125,2.5003137588500977,167.05389404296875
191405,7,1382773,72.48,218.07958247000005,19780,0.06594207137823105,0.00073,1379772,-451.489013671875,4.79083776473999,184.12002563476562
191510,7,1383523,72.48,226.66143722000004,19790,0.06404401361942291,0.00073,1380522,-460.62310791015625,-7.78692626953125,152.03652954101562
191606,7,1384208,72.12,233.22146303999995,19800,0.06526651233434677,0.00073,1381207,-453.32916259765625,3.157938003540039,158.39227294921875
191712,7,1384958,72.56,263.93387602999996,19810,0.06664104759693146,0.00073,1381957,-426.88970947265625,-3.3605494499206543,164.42385864257812
191811,7,1385663,72.63,281.63128742000004,19820,0.067324697971344,0.00073,1382662,-425.71099853515625,6.484254837036133,161.04360961914062
191916,7,1386413,72.64,287.6742832,19830,0.06338610500097275,0.00073,1383412,-432.9125671386719,-4.763174533843994,138.9739990234375
192021,7,1387163,72.91,298.59139091000003,19840,0.06425704061985016,0.00073,1384162,-433.243896484375,1.0298099517822266,121.12875366210938
192121,7,1387871,73.29,301.26688192,19850,0.06228304281830788,0.00073,1384870,-450.98876953125,-10.872823715209961,121.47178649902344
192220,7,1388570,72.97,296.43250874999995,19860,0.06080249696969986,0.00073,1385569,-443.3243408203125,0.32779645919799805,140.78475952148438
192318,7,1389275,72.52,298.57596665,19870,0.06006374582648277,0.00073,1386274,-425.8568420410156,-7.96549129486084,120.16719055175781
192422,7,1390016,72.43,284.33366580000006,19880,0.06318333745002747,0.00073,1387015,-407.1759948730469,-4.895418167114258,174.48512268066406
192525,7,1390750,72.27,281.59325112000005,19890,0.0612264983355999,0.00073,1387749,-418.18048095703125,9.640218734741211,392.3470764160156
192624,7,1391458,72.5,274.04746491000003,19900,0.062103744596242905,0.00073,1388457,-422.3050537109375,-2.382051944732666,114.44888305664062
192725,7,1392184,72.26,255.92102119000003,19910,0.06451213359832764,0.00073,1389183,-417.2552185058594,12.3936185836792,195.99774169921875
192830,7,1392934,72.71,262.39785245,19920,0.06416554003953934,0.00073,1389933,-422.97406005859375,-1.5650177001953125,150.5042724609375
192932,7,1393654,72.41,259.64103359999996,19930,0.06472191959619522,0.00073,1390653,-413.92950439453125,-3.0820369720458984,137.76797485351562
193037,7,1394404,72.41,252.45210752000003,19940,0.06745141744613647,0.00073,1391403,-432.6748046875,-0.06217610836029053,129.92910766601562
193140,7,1395141,72.7,264.63899661000005,19950,0.06562215834856033,0.00073,1392140,-422.37835693359375,-6.818441390991211,159.080078125
193236,7,1395844,72.74,259.79298014,19960,0.06523662805557251,0.00073,1392843,-431.3231506347656,3.285390853881836,123.95472717285156
193332,7,1396536,72.61,253.5348983,19970,0.06369633227586746,0.00073,1393535,-424.55560302734375,-2.5232229232788086,116.13243103027344
193434,7,1397275,72.59,256.53393035,19980,0.06228659301996231,0.00073,1394274,-416.7025146484375,3.7440712451934814,144.88656616210938
193540,7,1398025,72.75,257.13982814999997,19990,0.06316393613815308,0.00073,1395024,-410.9681701660156,13.836295127868652,162.90444946289062
193639,7,1398733,72.75,269.58207472,20000,0.06650004535913467,0.00073,1395732,-411.955322265625,-6.668121814727783,146.73321533203125
193733,7,1399413,72.29,271.8186155,20010,0.06462518870830536,0.00073,1396412,-409.2359619140625,-5.074406147003174,103.04154968261719
193835,7,1400136,72.02,261.4871756499999,20020,0.06547649949789047,0.00073,1397135,-407.1380920410156,8.182868957519531,120.08170318603516
193931,7,1400811,71.57,244.78589069999998,20030,0.06658972799777985,0.00073,1397810,-422.4458923339844,-2.0630691051483154,150.95297241210938
194030,7,1401514,71.1,245.89850178,20040,0.06416428089141846,0.00073,1398513,-416.6929931640625,6.26957368850708,174.25860595703125
194134,7,1402264,71.23,247.02096261999998,20050,0.06351281702518463,0.00073,1399263,-435.1219482421875,3.5341854095458984,115.18034362792969
194230,7,1402947,71.03,237.70714052,20060,0.0617511048913002,0.00073,1399946,-438.1471862792969,-2.944838047027588,156.41513061523438
194329,7,1403647,71.11,234.09366555000005,20070,0.06487206369638443,0.00073,1400646,-422.8343505859375,8.150289535522461,115.4041976928711
194429,7,1404358,70.83,231.25158979000003,20080,0.0658416673541069,0.00073,1401357,-426.2216796875,-4.276575088500977,129.10496520996094
194521,7,1405020,69.95,222.47449652999995,20090,0.062379609793424606,0.00073,1402019,-412.64263916015625,8.621804237365723,159.0072021484375
194626,7,1405770,70.37,229.98751939999994,20100,0.06610765308141708,0.00073,1402769,-417.43695068359375,-0.853013277053833,141.2989501953125
194730,7,1406512,70.99,237.08393399999997,20110,0.06262049078941345,0.00073,1403511,-421.28271484375,5.160762310028076,134.20150756835938
194835,7,1407262,71.26,249.75325178,20120,0.06200689449906349,0.00073,1404261,-412.30316162109375,4.513309955596924,168.50350952148438
194941,7,1408012,72.01,275.74952692,20130,0.06089547649025917,0.00073,1405011,-418.1199035644531,-8.196890830993652,111.563232421875
195044,7,1408756,72.42,282.7955661,20140,0.0618726871907711,0.00073,1405755,-405.63616943359375,-5.065768718719482,151.08364868164062
195148,7,1409506,72.42,293.72711585,20150,0.06053880229592323,0.00073,1406505,-408.3122253417969,3.033357620239258,129.90200805664062
195252,7,1410251,73.04,314.93602504,20160,0.06164778023958206,0.00073,1407250,-416.2850646972656,0.03990340232849121,122.05107879638672
195356,7,1410996,73.49,322.56507398,20170,0.062014125287532806,0.00073,1407995,-416.5419921875,-7.70320987701416,147.33547973632812
195461,7,1411746,73.88,340.0358903100001,20180,0.06274381279945374,0.00073,1408745,-417.9126281738281,-3.6972312927246094,92.51728820800781
195566,7,1412496,74.76,360.21355494000005,20190,0.06048755347728729,0.00073,1409495,-417.24310302734375,-1.460641622543335,101.86888885498047
195668,7,1413246,74.76,354.23487581000006,20200,0.061467040330171585,0.00073,1410245,-406.2039794921875,3.2055673599243164,133.54290771484375
195763,7,1413930,74.18,352.3818229,20210,0.059974025934934616,0.00073,1410929,-406.54827880859375,6.844109535217285,117.84678649902344
195864,7,1414661,73.99,344.24223437999996,20220,0.06177148595452309,0.00073,1411660,-404.4798889160156,4.697577476501465,124.28981018066406
195968,7,1415404,73.92,338.70495365000005,20230,0.06079965829849243,0.00073,1412403,-409.8333740234375,9.201905250549316,121.78616333007812
196070,7,1416125,73.69,345.4158541699999,20240,0.059885308146476746,0.00073,1413124,-408.0046691894531,5.812694072723389,142.41567993164062
196163,7,1416793,72.87,325.79375481,20250,0.060032907873392105,0.00073,1413792,-404.43212890625,-10.64395523071289,115.20743560791016
196265,7,1417527,72.76,319.4639501,20260,0.05914854630827904,0.00073,1414526,-397.510986328125,-2.6695847511291504,111.90583801269531
196371,7,1418277,72.81,339.3064233999999,20270,0.05749581754207611,0.00073,1415276,-390.27520751953125,-0.007146120071411133,107.84173583984375
196474,7,1419005,72.59,326.85470961,20280,0.05697556212544441,0.00073,1416004,-401.63958740234375,-4.728559494018555,115.18974304199219
196579,7,1419754,72.58,315.74935336000004,20290,0.060098469257354736,0.00073,1416753,-395.59814453125,4.49385929107666,130.31776428222656
196680,7,1420469,72.23,313.79990821,20300,0.060087092220783234,0.00073,1417468,-391.11444091796875,0.3965238928794861,116.07038879394531
196785,7,1421219,72.89,327.33566412999994,20310,0.05854973569512367,0.00073,1418218,-402.05731201171875,2.9881415367126465,146.16973876953125
196877,7,1421875,72.14,325.86230122000006,20320,0.06025835871696472,0.00073,1418874,-388.94281005859375,-2.2633025646209717,119.02501678466797
196975,7,1422580,71.76,311.43235355,20330,0.05983611196279526,0.00073,1419579,-411.0719909667969,-0.3648521900177002,116.22927856445312
197079,7,1423330,72.05,312.74440544999993,20340,0.05845838785171509,0.00073,1420329,-383.39349365234375,6.209036827087402,135.15187072753906
197179,7,1424052,72.59,324.88352923,20350,0.061554502695798874,0.00073,1421051,-389.79443359375,5.438462257385254,147.62184143066406
197273,7,1424729,72.02,319.57560944,20360,0.06008820980787277,0.00073,1421728,-406.0348815917969,-1.4290214776992798,211.23825073242188
197372,7,1425447,71.7,300.97312048,20370,0.06255313009023666,0.00073,1422446,-401.15972900390625,0.23441696166992188,145.9068603515625
197476,7,1426197,71.92,311.89406909999997,20380,0.06182818114757538,0.00073,1423196,-404.3509521484375,-1.570944905281067,126.9591293334961
197580,7,1426943,71.89,320.72632713,20390,0.06197087839245796,0.00073,1423942,-411.9126281738281,4.463698387145996,111.97488403320312
197684,7,1427693,72.24,325.08606439,20400,0.06174776330590248,0.00073,1424692,-413.8936462402344,-1.4698187112808228,114.80781555175781
197788,7,1428443,72.24,330.84718143,20410,0.06326622515916824,0.00073,1425442,-418.4027404785156,-11.080950736999512,109.44027709960938
197888,7,1429162,72.87,323.66267822,20420,0.06354471296072006,0.00073,1426161,-411.73333740234375,-7.503911018371582,126.66607666015625
197991,7,1429912,73.32,334.74855354000005,20430,0.06301454454660416,0.00073,1426911,-412.34649658203125,6.633571624755859,121.40303039550781
198094,7,1430662,73.32,331.61336951000004,20440,0.06564932316541672,0.00073,1427661,-397.490966796875,4.322901248931885,130.956298828125
198196,7,1431394,73.42,321.48243709999997,20450,0.066215880215168,0.00073,1428393,-413.60870361328125,0.5940878391265869,132.70059204101562
198301,7,1432144,74.15,333.66090517,20460,0.06295525282621384,0.00073,1429143,-425.51141357421875,-4.475635528564453,130.22695922851562
198404,7,1432883,74.36,337.58921634,20470,0.06589162349700928,0.00073,1429882,-420.1072082519531,1.8578239679336548,190.58221435546875
198509,7,1433633,74.36,330.82514675,20480,0.06622613221406937,0.00073,1430632,-413.1943054199219,6.861782073974609,124.99150085449219
198614,7,1434383,74.4,328.85182001,20490,0.06297831237316132,0.00073,1431382,-429.60595703125,6.589171886444092,157.5386962890625
198714,7,1435089,73.96,317.83526025,20500,0.06268581002950668,0.00073,1432088,-416.677490234375,-1.6866867542266846,158.7290802001953
198820,7,1435839,73.96,317.93692078000004,20510,0.06101498007774353,0.00073,1432838,-418.3609619140625,-9.579084396362305,121.80168151855469
198925,7,1436589,74.27,314.16300528999994,20520,0.06683172285556793,0.00073,1433588,-422.385986328125,-1.9271835088729858,134.69683837890625
199030,7,1437335,74.23,318.93227157000007,20530,0.06287147104740143,0.00073,1434334,-431.4227294921875,-3.3253297805786133,134.38247680664062
199134,7,1438085,74.23,321.56689263,20540,0.06336590647697449,0.00073,1435084,-441.62677001953125,2.419689178466797,112.16216278076172
199226,7,1438740,73.46,308.60199934999997,20550,0.06202830374240875,0.00073,1435739,-437.5358581542969,-1.656477451324463,132.00753784179688
199325,7,1439443,72.99,301.71910996,20560,0.06363809108734131,0.00073,1436442,-435.3848876953125,4.59792423248291,119.78590393066406
199430,7,1440187,73.04,305.64306904,20570,0.06574370712041855,0.00073,1437186,-426.78863525390625,4.04226541519165,164.89598083496094
199530,7,1440903,72.7,308.71572320999996,20580,0.06450707465410233,0.00073,1437902,-439.93951416015625,-7.204544544219971,115.10702514648438
199634,7,1441653,72.7,313.91785876,20590,0.06658358871936798,0.00073,1438652,-416.97125244140625,-3.752866268157959,143.46156311035156
199740,7,1442403,73.14,323.51203418999995,20600,0.06417014449834824,0.00073,1439402,-444.16302490234375,-6.061568260192871,132.42184448242188
199842,7,1443141,73.02,311.21308724,20610,0.06491567939519882,0.00073,1440140,-420.2760925292969,-4.2700419425964355,129.80645751953125
199948,7,1443891,73.02,333.69070709,20620,0.06349543482065201,0.00073,1440890,-414.16070556640625,4.708056449890137,176.80075073242188
200052,7,1444641,73.06,335.17908515000005,20630,0.06290403008460999,0.00073,1441640,-421.6536865234375,-3.741921901702881,97.92620849609375
200156,7,1445391,73.06,337.8173818199999,20640,0.062241628766059875,0.00073,1442390,-407.1575927734375,-3.427419424057007,127.34085083007812
200250,7,1446074,73.34,353.24635818,20650,0.061893414705991745,0.00073,1443073,-409.46392822265625,-0.29817095398902893,130.01934814453125
200351,7,1446794,73.51,359.98506187000004,20660,0.0630713403224945,0.00073,1443793,-408.58294677734375,-2.3255958557128906,118.63741302490234
200454,7,1447535,73.48,362.85791721000004,20670,0.060645587742328644,0.00073,1444534,-398.4950256347656,-7.952958106994629,96.22264099121094
200558,7,1448285,73.82,369.25366161,20680,0.06159373000264168,0.00073,1445284,-418.2594909667969,4.515246868133545,132.32298278808594
200658,7,1449004,73.51,360.21408079,20690,0.06364601105451584,0.00073,1446003,-421.4287109375,2.3561954498291016,113.677490234375
200757,7,1449712,73.09,349.5796321599999,20700,0.06365484744310379,0.00073,1446711,-407.7187194824219,2.480834722518921,147.7618408203125
200857,7,1450424,72.83,350.99579043000006,20710,0.06368569284677505,0.00073,1447423,-417.8700256347656,0.9630059003829956,127.00514221191406
200960,7,1451168,72.77,347.56522933,20720,0.06395423412322998,0.00073,1448167,-432.59478759765625,-8.63707160949707,120.46307373046875
201063,7,1451893,72.52,349.33899125000005,20730,0.06343521177768707,0.00073,1448892,-416.99822998046875,5.929462432861328,149.48489379882812
201162,7,1452605,72.14,334.90764635,20740,0.06524647772312164,0.00073,1449604,-412.4377746582031,-5.1869707107543945,138.9913787841797
201269,7,1453355,72.81,336.87502550000005,20750,0.06451847404241562,0.00073,1450354,-447.6466979980469,-4.568480014801025,117.97708129882812
201369,7,1454079,72.85,330.12721150000004,20760,0.06563939899206161,0.00073,1451078,-440.1824645996094,-0.4422922134399414,113.95425415039062
201472,7,1454821,72.86,323.77462938,20770,0.06248025968670845,0.00073,1451820,-435.8353576660156,2.0040786266326904,116.69441223144531
201578,7,1455571,72.86,326.3114919,20780,0.06495767831802368,0.00073,1452570,-435.9389953613281,-6.896562099456787,121.61312103271484
201679,7,1456291,72.87,319.17362713,20790,0.06211506947875023,0.00073,1453290,-427.6159362792969,2.19523286819458,128.25839233398438
201784,7,1457041,73.29,334.98763285,20800,0.06560773402452469,0.00073,1454040,-440.1307678222656,6.091205596923828,171.20257568359375
201887,7,1457785,73.61,335.97278947,20810,0.0638810396194458,0.00073,1454784,-443.5698547363281,-2.428961753845215,119.98448181152344
201992,7,1458535,73.67,340.98749714999997,20820,0.0639733150601387,0.00073,1455534,-428.158447265625,5.106703281402588,131.276123046875
202096,7,1459285,73.92,340.2245768200001,20830,0.06413663178682327,0.00073,1456284,-438.9813537597656,6.920180797576904,167.0126495361328
202185,7,1459923,73.18,334.03599415,20840,0.06522191315889359,0.00073,1456922,-445.2169494628906,7.916433811187744,124.50668334960938
