time/fps,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/actor_loss
6,12530,892103,129855,74.54,500.10475973,9.718558311462402,0.00073,889102,0.2670173943042755,0.021199161186814308,-372.8328552246094
6,12540,892853,129971,75.0,523.2852369,9.490673065185547,0.00073,889852,7.457071304321289,0.01888621225953102,-370.5533447265625
6,12550,893458,130063,73.55,472.26861600999996,5.332948207855225,0.00073,890457,-15.240904808044434,0.01863836497068405,-373.28314208984375
6,12560,894158,130169,73.05,388.26317802000005,8.078508377075195,0.00073,891157,12.815977096557617,0.02224639803171158,-365.5115966796875
6,12570,894889,130280,72.86,379.20253809,4.9554290771484375,0.00073,891888,-4.116574287414551,0.020888231694698334,-363.0527038574219
6,12580,895639,130394,72.86,380.23234639000003,4.945906639099121,0.00073,892638,10.867050170898438,0.01973121613264084,-367.21734619140625
6,12590,896389,130511,72.86,381.21153895000003,7.868758678436279,0.00073,893388,6.129920959472656,0.01981647126376629,-367.61199951171875
6,12600,897139,130623,72.86,384.92112806,6.984687328338623,0.00073,894138,15.273296356201172,0.020785486325621605,-373.4947509765625
6,12610,897889,130735,72.86,380.0483935299999,6.8123779296875,0.00073,894888,13.485945701599121,0.038106560707092285,-374.56488037109375
6,12620,898631,130846,72.78,360.11107415000004,13.435466766357422,0.00073,895630,-1.6641526222229004,0.03237346559762955,-374.3663635253906
6,12630,899381,130955,72.78,362.47265102,6.366221904754639,0.00073,896380,-9.779223442077637,0.025962667539715767,-382.5836486816406
6,12640,900131,131062,72.78,374.28922401000005,4.535789489746094,0.00073,897130,-10.064865112304688,0.021530259400606155,-375.797607421875
6,12650,900881,131169,74.23,425.40455399999996,4.275257110595703,0.00073,897880,-15.20954704284668,0.019757097586989403,-381.13214111328125
6,12660,901631,131277,74.73,510.66092510000004,7.985489845275879,0.00073,898630,-5.992402076721191,0.019321689382195473,-370.81292724609375
6,12670,902381,131385,74.92,518.72631268,5.54411506652832,0.00073,899380,3.849921226501465,0.03145376220345497,-373.6353454589844
6,12680,903131,131493,74.92,516.56420351,10.939315795898438,0.00073,900130,6.141317367553711,0.046623073518276215,-384.3275451660156
6,12690,903881,131602,74.92,517.1776096899999,12.395666122436523,0.00073,900880,-0.4002584218978882,0.03412357345223427,-384.775146484375
6,12700,904621,131707,74.82,497.6979862700001,7.065093040466309,0.00073,901620,-6.8736572265625,0.027809690684080124,-388.5513916015625
6,12710,905260,131799,73.71,416.69074453999997,11.444616317749023,0.00073,902259,-9.237361907958984,0.02474326267838478,-387.8704528808594
6,12720,905954,131899,73.23,352.28818357000006,12.81501579284668,0.00073,902953,-5.026239395141602,0.02116420492529869,-375.46026611328125
6,12730,906704,132008,73.23,325.90551995,5.509792327880859,0.00073,903703,3.0658421516418457,0.020928315818309784,-367.6490173339844
6,12740,907454,132116,73.23,325.15934369999997,11.316162109375,0.00073,904453,20.93749237060547,0.02042434550821781,-362.726806640625
6,12750,908204,132225,73.23,324.56084869,9.574921607971191,0.00073,905203,-5.023992538452148,0.02090575359761715,-364.10400390625
6,12760,908954,132332,73.23,323.93949697999994,3.3575053215026855,0.00073,905953,3.7578301429748535,0.018738755956292152,-371.70452880859375
6,12770,909704,132438,73.23,315.95302234,11.05813217163086,0.00073,906703,20.349933624267578,0.027251912280917168,-361.9375
6,12780,910454,132545,73.23,317.29137969999994,5.857318878173828,0.00073,907453,-5.451723098754883,0.030463218688964844,-368.38897705078125
6,12790,911204,132653,73.23,316.12374068,48.80741882324219,0.00073,908203,-9.803031921386719,0.024513959884643555,-377.9707946777344
6,12800,911954,132760,73.33,335.54559993000004,6.3996052742004395,0.00073,908953,2.996678113937378,0.021554933860898018,-373.84027099609375
6,12810,912704,132867,74.44,424.23207237,5.306392669677734,0.00073,909703,1.4047131538391113,0.018931830301880836,-368.840087890625
6,12820,913454,132975,75.0,510.37613721,9.091808319091797,0.00073,910453,7.268346786499023,0.018190696835517883,-364.6296691894531
6,12830,914204,133081,75.0,537.90698955,6.2205915451049805,0.00073,911203,21.1207332611084,0.024524681270122528,-373.39093017578125
6,12840,914954,133190,75.0,535.4199627500001,8.006765365600586,0.00073,911953,0.8974876403808594,0.028902441263198853,-366.0845031738281
6,12850,915704,133298,75.0,534.8185954699999,8.703516006469727,0.00073,912703,10.845216751098633,0.021356726065278053,-369.90716552734375
6,12860,916454,133411,75.0,534.67902445,5.191125392913818,0.00073,913453,-1.4116172790527344,0.01891615241765976,-361.90606689453125
6,12870,917204,133520,75.0,540.93436668,11.450237274169922,0.00073,914203,24.586435317993164,0.03944450244307518,-375.3283996582031
6,12880,917954,133630,75.0,540.4149595499999,6.0384321212768555,0.00073,914953,-11.984185218811035,0.03920161724090576,-387.7545166015625
6,12890,918704,133740,75.0,540.99532854,5.356975555419922,0.00073,915703,-9.979366302490234,0.028623782098293304,-373.29669189453125
6,12900,919454,133849,75.0,540.11374556,4.228898048400879,0.00073,916453,-16.773094177246094,0.021804580464959145,-380.61474609375
6,12910,920204,133960,75.0,539.55386694,6.094614028930664,0.00073,917203,8.356025695800781,0.019665874540805817,-380.7988586425781
6,12920,920954,134069,75.0,534.75598103,6.188347816467285,0.00073,917953,7.606108665466309,0.03502342477440834,-386.16351318359375
6,12930,921704,134180,75.0,522.69501847,4.309237480163574,0.00073,918703,-16.417062759399414,0.03488418459892273,-382.119140625
6,12940,922454,134288,75.0,525.1187739199999,7.003320693969727,0.00073,919453,-4.362005233764648,0.025568541139364243,-375.6018981933594
6,12950,923204,134396,75.0,525.6657712399999,3.9491071701049805,0.00073,920203,1.2250924110412598,0.0257144495844841,-382.012451171875
6,12960,923954,134506,75.0,523.9454407899999,5.476019859313965,0.00073,920953,-0.4645047187805176,0.02497924119234085,-382.19854736328125
6,12970,924704,134615,75.0,522.09048784,5.516900539398193,0.00073,921703,-1.8788044452667236,0.023293957114219666,-379.6158752441406
6,12980,925454,134723,75.0,523.4475299500001,4.726349830627441,0.00073,922453,-0.4038820266723633,0.02034967578947544,-377.7138977050781
6,12990,926204,134831,75.0,523.78956908,6.445171356201172,0.00073,923203,2.6166796684265137,0.01928931288421154,-374.7731628417969
6,13000,926954,134939,75.0,524.61132824,8.436835289001465,0.00073,923953,57.08775329589844,0.02533366158604622,-377.497802734375
6,13010,927704,135045,75.0,522.05127315,7.528236389160156,0.00073,924703,5.057178020477295,0.03597143664956093,-373.41851806640625
6,13020,928454,135152,75.0,525.07337649,7.235992431640625,0.00073,925453,-2.474842071533203,0.025833014398813248,-375.56842041015625
6,13030,929204,135262,75.0,536.1823145699999,17.347131729125977,0.00073,926203,35.29462432861328,0.023716453462839127,-375.3246765136719
6,13040,929954,135370,75.0,534.17198025,11.322941780090332,0.00073,926953,0.7539907693862915,0.04145266115665436,-378.60198974609375
6,13050,930704,135476,75.0,533.8424604400001,6.56832218170166,0.00073,927703,-1.6323304176330566,0.033404696732759476,-384.2582092285156
6,13060,931454,135583,75.0,535.26874268,3.537923812866211,0.00073,928453,-7.715481758117676,0.025350693613290787,-380.61224365234375
6,13070,932204,135694,75.0,539.1356012699999,13.79350757598877,0.00073,929203,49.11412811279297,0.02803439274430275,-392.87823486328125
6,13080,932954,135800,75.0,537.58026805,7.990119934082031,0.00073,929953,-1.8817615509033203,0.04334160313010216,-384.3738708496094
6,13090,933704,135909,75.0,537.5294629,4.7421722412109375,0.00073,930703,-6.2533698081970215,0.0320170596241951,-386.8285827636719
6,13100,934454,136018,75.0,537.05846686,12.514134407043457,0.00073,931453,55.899818420410156,0.03258976340293884,-397.1776123046875
6,13110,935204,136127,75.0,535.6002240199999,6.832505226135254,0.00073,932203,-2.8276314735412598,0.04849609360098839,-393.968505859375
6,13120,935954,136241,75.0,536.2077934800001,6.030564308166504,0.00073,932953,-5.2091569900512695,0.03475018963217735,-394.3537902832031
6,13130,936704,136352,75.0,536.37157523,12.53679084777832,0.00073,933703,-0.39595460891723633,0.027257844805717468,-387.20660400390625
6,13140,937422,136455,74.68,516.2271550300001,8.307855606079102,0.00073,934421,26.09663200378418,0.04744090512394905,-392.0814514160156
6,13150,938172,136562,74.68,494.75264291999997,7.385768890380859,0.00073,935171,-18.64105796813965,0.04778975993394852,-392.42572021484375
6,13160,938922,136670,74.68,492.82189084000004,11.00264835357666,0.00073,935921,0.2417006492614746,0.03086780197918415,-387.4012451171875
6,13170,939672,136776,74.68,493.1829658400001,6.234182357788086,0.00073,936671,7.423585891723633,0.02785762958228588,-381.2534484863281
6,13180,940196,136853,72.42,444.30670183999996,15.472644805908203,0.00073,937195,-8.829130172729492,0.027080683037638664,-381.90155029296875
6,13190,940758,136934,70.54,357.8212561100001,30.23621368408203,0.00073,937757,0.40480363368988037,0.02996818721294403,-392.3157958984375
6,13200,941498,137041,70.44,276.65376381999994,17.236658096313477,0.00073,938497,0.48830127716064453,0.0287792831659317,-373.8419189453125
6,13210,942164,137138,69.6,216.95017045,13.07558822631836,0.00073,939163,-6.2001166343688965,0.031775787472724915,-372.13751220703125
6,13220,942914,137252,69.6,217.09148201999997,8.772729873657227,0.00073,939913,14.332586288452148,0.026258232071995735,-371.5343322753906
6,13230,943664,137365,69.6,216.27945968999995,7.204012393951416,0.00073,940663,-16.904205322265625,0.023330973461270332,-375.1901550292969
6,13240,944414,137476,69.92,238.09356208,4.88686466217041,0.00073,941413,5.798333644866943,0.021917495876550674,-369.4405212402344
6,13250,945164,137589,69.92,259.38565719999997,5.139340400695801,0.00073,942163,-10.689214706420898,0.020713485777378082,-373.4566345214844
6,13260,945914,137695,69.92,262.41453009,7.015684604644775,0.00073,942913,3.596182346343994,0.01999719999730587,-363.6298828125
6,13270,946591,137794,69.19,244.39246169999998,11.356254577636719,0.00073,943590,28.72722625732422,0.03699241578578949,-362.0354919433594
6,13280,947341,137905,71.45,294.02494710999997,5.839357376098633,0.00073,944340,-13.698196411132812,0.03755190968513489,-383.6956481933594
6,13290,948091,138014,73.33,380.65403571999997,11.06157112121582,0.00073,945090,0.13701355457305908,0.027771472930908203,-373.17779541015625
6,13300,948841,138123,73.43,462.48832663000013,33.90020751953125,0.00073,945840,15.15176773071289,0.02349160425364971,-375.9889831542969
6,13310,949591,138233,74.27,525.18733974,10.207280158996582,0.00073,946590,9.403585433959961,0.04140791296958923,-379.6199951171875
6,13320,950341,138343,74.27,525.82393306,5.70655632019043,0.00073,947340,-16.968185424804688,0.03314479440450668,-381.2368469238281
6,13330,951091,138454,74.27,526.6877472299999,6.078884601593018,0.00073,948090,1.4931528568267822,0.025267265737056732,-377.9508972167969
6,13340,951841,138564,74.27,528.3024190399999,6.140162944793701,0.00073,948840,12.09515380859375,0.021516039967536926,-377.39532470703125
6,13350,952591,138675,74.27,529.1443648799999,9.935970306396484,0.00073,949590,10.032231330871582,0.04138137400150299,-383.265625
6,13360,953332,138784,74.18,519.5618557800001,8.036678314208984,0.00073,950331,-14.126669883728027,0.04409625008702278,-399.3018493652344
6,13370,954082,138893,74.91,537.4342796,6.557201385498047,0.00073,951081,-4.865692138671875,0.0326484851539135,-385.642333984375
6,13380,954832,139002,74.91,538.15142822,5.03627872467041,0.00073,951831,-15.474842071533203,0.02545698918402195,-382.9526672363281
6,13390,955582,139113,74.91,538.44736872,4.05987548828125,0.00073,952581,-0.19193553924560547,0.025057362392544746,-378.1728515625
6,13400,956332,139223,74.91,537.1309736899999,6.50313663482666,0.00073,953331,-8.7418212890625,0.03378685563802719,-373.66241455078125
6,13410,956972,139320,73.81,495.56125883,45.726863861083984,0.00073,953971,-12.719477653503418,0.03265472874045372,-389.14239501953125
6,13420,957386,139381,70.45,406.79329551999996,18.310794830322266,0.00073,954385,17.91870880126953,0.045979809015989304,-389.25714111328125
6,13430,958136,139492,70.45,335.2613446300001,20.717056274414062,0.00073,955135,-10.267439842224121,0.04491238668560982,-382.890869140625
6,13440,958886,139604,70.45,327.50711111,5.125249862670898,0.00073,955885,-20.26137351989746,0.030875442549586296,-389.20501708984375
6,13450,959636,139715,70.45,324.7373145,4.091780185699463,0.00073,956635,-15.9334716796875,0.024556709453463554,-378.5596008300781
6,13460,960386,139826,70.54,331.16747914,4.890236854553223,0.00073,957385,6.113483905792236,0.021894818171858788,-370.61444091796875
6,13470,961136,139934,70.54,332.5481185,5.79525089263916,0.00073,958135,-7.545462131500244,0.021341195330023766,-368.4335021972656
6,13480,961886,140045,70.54,332.81578861,6.068325042724609,0.00073,958885,-14.077288627624512,0.020603714510798454,-374.01690673828125
6,13490,962636,140154,70.54,332.75853687,7.716301441192627,0.00073,959635,-2.797349452972412,0.02026359550654888,-368.9526062011719
6,13500,963386,140262,70.54,333.93864906000005,10.487567901611328,0.00073,960385,11.523560523986816,0.020758599042892456,-364.73358154296875
6,13510,964136,140371,71.64,376.6444793000001,8.203824996948242,0.00073,961135,-4.971639156341553,0.02112700417637825,-368.6303405761719
6,13520,964886,140479,75.0,465.68798907999997,3.0133140087127686,0.00073,961885,2.945235252380371,0.020877158269286156,-360.2005920410156
6,13530,965636,140585,75.0,537.86532449,6.919895172119141,0.00073,962635,25.447195053100586,0.019730374217033386,-363.736328125
6,13540,966386,140692,75.0,545.50707834,5.178936004638672,0.00073,963385,0.4687989354133606,0.019966766238212585,-361.09881591796875
6,13550,967136,140798,75.0,543.74154496,5.40584135055542,0.00073,964135,-1.653944969177246,0.02244408056139946,-363.03546142578125
6,13560,967886,140903,75.0,545.5399500899999,5.2154541015625,0.00073,964885,0.8690115809440613,0.022062227129936218,-360.5467834472656
6,13570,968636,141010,75.0,545.6457871700001,4.9068145751953125,0.00073,965635,-8.354113578796387,0.01947900839149952,-355.57891845703125
6,13580,969386,141114,75.0,545.86990382,3.2417776584625244,0.00073,966385,-3.512864112854004,0.01923476532101631,-360.5462646484375
6,13590,970136,141217,75.0,546.63901056,3.325529098510742,0.00073,967135,6.207274913787842,0.017996016889810562,-364.4928894042969
6,13600,970886,141320,75.0,546.70737349,5.148174285888672,0.00073,967885,1.3773527145385742,0.01891966536641121,-362.143798828125
6,13610,971636,141423,75.0,546.8724078600001,4.037308216094971,0.00073,968635,-11.78897476196289,0.019193654879927635,-368.053466796875
6,13620,972386,141527,75.0,547.16710302,4.05057430267334,0.00073,969385,9.40854263305664,0.01862991973757744,-363.50653076171875
6,13630,973063,141620,74.27,504.31384844,4.658236503601074,0.00073,970062,-3.210214614868164,0.021406397223472595,-363.44732666015625
6,13640,973813,141723,74.27,418.8391312,6.757570266723633,0.00073,970812,-6.4927473068237305,0.023084474727511406,-368.4063720703125
6,13650,974531,141822,73.95,398.31086945999994,5.224442958831787,0.00073,971530,-6.935938835144043,0.021792549639940262,-367.3543701171875
6,13660,975281,141926,73.95,399.41257327,5.02561616897583,0.00073,972280,-5.17708683013916,0.020557668060064316,-357.1021423339844
6,13670,976031,142029,73.95,398.9919585999999,5.841487884521484,0.00073,973030,-8.78982162475586,0.01944345235824585,-360.53973388671875
6,13680,976781,142134,73.95,398.95058327000004,5.119546413421631,0.00073,973780,3.4386496543884277,0.018439825624227524,-364.27410888671875
6,13690,977531,142237,73.95,398.6132033499999,4.312990188598633,0.00073,974530,-0.5436536073684692,0.01838241145014763,-365.3108215332031
6,13700,978281,142341,73.95,398.8959461,4.61231803894043,0.00073,975280,-7.950188159942627,0.018529390916228294,-364.56463623046875
6,13710,979031,142446,73.95,398.8299996599999,3.017655372619629,0.00073,976030,-7.467075824737549,0.018854515627026558,-367.5196533203125
6,13720,979781,142551,73.95,398.93517282999994,4.983155727386475,0.00073,976780,-7.598610877990723,0.01962025836110115,-362.521484375
