time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/critic_loss
7,775.1520172700001,75373,551136,5740,100.0,0.009605714119970798,548135,-6.547633647918701,-387.09698486328125,0.00073,0.6589372158050537
7,775.1713303,75511,552136,5750,100.0,0.00945945642888546,549135,2.93426513671875,-386.37628173828125,0.00073,0.6204794049263
7,775.15173035,75650,553136,5760,100.0,0.009423952549695969,550135,-6.117177963256836,-387.2885437011719,0.00073,0.46618133783340454
7,775.16726335,75789,554136,5770,100.0,0.009249272756278515,551135,0.5323134660720825,-386.7977600097656,0.00073,0.4459460973739624
7,775.1378435600002,75929,555136,5780,100.0,0.009020187892019749,552135,-7.58452033996582,-387.8176574707031,0.00073,0.4214528203010559
7,775.8165334900001,76070,556136,5790,100.0,0.0092820068821311,553135,6.310492992401123,-387.1181945800781,0.00073,0.7112505435943604
7,775.7717541099998,76210,557136,5800,100.0,0.009101873263716698,554135,-0.37255895137786865,-388.3407897949219,0.00073,0.4726576507091522
7,774.7268623599999,76350,558136,5810,100.0,0.009600360877811909,555135,-2.3650851249694824,-387.651123046875,0.00073,0.40711307525634766
7,774.6421684699999,76490,559136,5820,100.0,0.009483645670115948,556135,-10.54521369934082,-388.2978820800781,0.00073,0.5104740858078003
7,771.10536502,76630,560136,5830,100.0,0.009569893591105938,557135,-3.8649535179138184,-387.56365966796875,0.00073,0.4288049340248108
7,771.0096014100001,76769,561136,5840,100.0,0.009471208788454533,558135,-2.4309816360473633,-386.7080078125,0.00073,0.45783376693725586
7,770.9674278100002,76909,562136,5850,100.0,0.009255806915462017,559135,-4.08998441696167,-387.0985412597656,0.00073,0.5755957365036011
7,770.2379294999998,77049,563136,5860,100.0,0.009701556526124477,560135,7.534993648529053,-387.8424377441406,0.00073,0.470785915851593
7,769.88929426,77188,564136,5870,100.0,0.009108507074415684,561135,-6.024918079376221,-387.2666320800781,0.00073,0.49504339694976807
7,769.9342585399999,77328,565136,5880,100.0,0.009017281234264374,562135,-2.3003718852996826,-387.89935302734375,0.00073,0.48340800404548645
7,769.98786702,77468,566136,5890,100.0,0.009580403566360474,563135,-1.4904932975769043,-388.4165344238281,0.00073,0.7380755543708801
7,769.9655072700001,77608,567136,5900,100.0,0.00994198489934206,564135,-10.907526016235352,-388.5652160644531,0.00073,0.4468652307987213
7,770.9314824100001,77747,568136,5910,100.0,0.00936830136924982,565135,-6.889279842376709,-388.8961486816406,0.00073,0.6512606143951416
7,770.96131919,77887,569136,5920,100.0,0.009250599890947342,566135,-11.847756385803223,-388.0491027832031,0.00073,0.3985826373100281
7,774.48376504,78038,570136,5930,100.0,0.009085703641176224,567135,8.29543399810791,-387.2316589355469,0.00073,0.6443977355957031
7,774.5522705700001,78179,571136,5940,100.0,0.009154235012829304,568135,-4.781833648681641,-387.8797912597656,0.00073,0.5608328580856323
7,774.5597524,78320,572136,5950,100.0,0.008930676616728306,569135,-6.370368003845215,-387.83001708984375,0.00073,0.39367544651031494
7,775.32469077,78459,573136,5960,100.0,0.00875824224203825,570135,1.8266661167144775,-387.645751953125,0.00073,0.5264559388160706
7,775.5583256099999,78598,574136,5970,100.0,0.009358122013509274,571135,-4.115195274353027,-387.62677001953125,0.00073,0.5420985817909241
7,770.8605368199999,78738,575136,5980,100.0,0.009612738154828548,572135,0.31723499298095703,-388.04022216796875,0.00073,0.534865140914917
7,761.7216722400002,78880,576136,5990,100.0,0.009605507366359234,573135,-4.859404563903809,-388.2458801269531,0.00073,0.3745133578777313
7,761.76087921,79019,577136,6000,100.0,0.009496384300291538,574135,-10.590543746948242,-387.5486755371094,0.00073,0.46482518315315247
7,761.8072199600001,79158,578136,6010,100.0,0.0091201551258564,575135,7.752743721008301,-387.8021545410156,0.00073,0.7545405626296997
7,761.8025388500001,79297,579136,6020,100.0,0.009233342483639717,576135,-2.4691708087921143,-387.5792236328125,0.00073,0.9876625537872314
7,761.7832456000001,79436,580136,6030,100.0,0.009169184602797031,577135,4.605299472808838,-388.4612731933594,0.00073,0.366738498210907
7,761.7837467699999,79575,581136,6040,100.0,0.009098133072257042,578135,3.2547414302825928,-387.81439208984375,0.00073,0.6225446462631226
7,761.8069596000001,79716,582136,6050,100.0,0.008951785042881966,579135,5.674115180969238,-387.2991027832031,0.00073,0.6395308971405029
7,761.8321592300001,79854,583136,6060,100.0,0.008818157948553562,580135,2.4713451862335205,-387.9790344238281,0.00073,0.6267306804656982
7,761.9307151499999,79994,584136,6070,100.0,0.00919213704764843,581135,6.255124092102051,-388.1279602050781,0.00073,0.5122171640396118
7,766.61121568,80138,585136,6080,100.0,0.009031584486365318,582135,4.6950836181640625,-389.1300964355469,0.00073,0.4676649570465088
7,775.69874129,80276,586136,6090,100.0,0.009332828223705292,583135,-2.627347946166992,-389.330810546875,0.00073,0.4781422019004822
7,775.6118801400002,80416,587136,6100,100.0,0.009599875658750534,584135,-7.898072242736816,-389.2528076171875,0.00073,0.5387806296348572
7,775.5076849000001,80555,588136,6110,100.0,0.00936907809227705,585135,-1.8038833141326904,-389.35552978515625,0.00073,0.4885711669921875
7,775.4204664599998,80695,589136,6120,100.0,0.008833207190036774,586135,3.726436138153076,-389.1562194824219,0.00073,0.4304081201553345
7,775.37550925,80833,590136,6130,100.0,0.009111374616622925,587135,-3.37180233001709,-389.1029052734375,0.00073,0.5627579689025879
7,775.2459504100001,80972,591136,6140,100.0,0.00855178851634264,588135,1.5616750717163086,-388.93743896484375,0.00073,0.4324396550655365
7,774.44349584,81110,592136,6150,100.0,0.0089729567989707,589135,-0.44169849157333374,-388.6545104980469,0.00073,0.5001793503761292
7,774.4575698899998,81250,593136,6160,100.0,0.008623416535556316,590135,-2.1374754905700684,-388.4523010253906,0.00073,0.42154327034950256
7,774.38696339,81392,594136,6170,100.0,0.008373803459107876,591135,-5.813174247741699,-389.1123046875,0.00073,0.3843459486961365
7,774.37747229,81535,595136,6180,100.0,0.008618121966719627,592135,9.13807487487793,-388.47509765625,0.00073,0.6333023309707642
7,774.37343728,81676,596136,6190,100.0,0.008964138105511665,593135,4.667917728424072,-388.2483215332031,0.00073,0.5353315472602844
7,772.80600221,81816,597136,6200,100.0,0.008818650618195534,594135,3.5756986141204834,-389.5872802734375,0.00073,0.4168076515197754
7,771.80921639,81955,598136,6210,100.0,0.008844136260449886,595135,-14.952520370483398,-388.8858337402344,0.00073,0.35975462198257446
7,771.7224739199999,82095,599136,6220,100.0,0.00909400824457407,596135,-4.411785125732422,-388.9331359863281,0.00073,0.48650041222572327
7,771.67123126,82236,600136,6230,100.0,0.009466012008488178,597135,-10.473350524902344,-389.6055603027344,0.00073,0.4606946110725403
7,771.50250272,82380,601136,6240,100.0,0.008997292257845402,598135,9.932121276855469,-388.1904296875,0.00073,1.0006072521209717
7,771.45442094,82521,602136,6250,100.0,0.008590541779994965,599135,-6.575078010559082,-388.7445373535156,0.00073,0.4001871645450592
7,754.2581930700002,82664,603136,6260,100.0,0.018092848360538483,600135,130.74459838867188,-416.87908935546875,0.00073,2.9836907386779785
7,741.39953928,82805,604136,6270,100.0,0.020983584225177765,601135,-20.055925369262695,-427.1612854003906,0.00073,2.1085588932037354
7,741.30705825,82945,605136,6280,100.0,0.015816187486052513,602135,-19.56668472290039,-417.621337890625,0.00073,0.6996285319328308
7,741.3019082000001,83084,606136,6290,100.0,0.012230856344103813,603135,-11.471437454223633,-408.9234313964844,0.00073,0.6279783248901367
7,742.93513334,83224,607136,6300,100.0,0.010356387123465538,604135,-7.4402008056640625,-401.0592041015625,0.00073,0.5681177973747253
7,744.0064954,83364,608136,6310,100.0,0.009496085345745087,605135,0.16558074951171875,-398.6308288574219,0.00073,0.550609827041626
7,744.1709671,83505,609136,6320,100.0,0.009230890311300755,606135,2.9935221672058105,-394.6495361328125,0.00073,0.3533676266670227
7,744.2524858899998,83645,610136,6330,100.0,0.009191343560814857,607135,-15.65533447265625,-393.5155944824219,0.00073,0.4036153554916382
7,744.5374593100001,83785,611136,6340,100.0,0.008632310666143894,608135,9.194147109985352,-391.4151611328125,0.00073,0.4007708430290222
7,745.3625186400002,83924,612136,6350,100.0,0.008317584171891212,609135,6.485905647277832,-389.9847412109375,0.00073,0.44000500440597534
7,762.51662946,84065,613136,6360,100.0,0.008324623107910156,610135,-6.044303894042969,-390.90966796875,0.00073,0.49687275290489197
7,775.4532765099997,84205,614136,6370,100.0,0.008371387608349323,611135,-14.728700637817383,-390.7134094238281,0.00073,0.6074937582015991
7,774.39379025,84347,615136,6380,100.0,0.008473742753267288,612135,-1.3695529699325562,-389.7484130859375,0.00073,0.4123997688293457
7,773.45881035,84487,616136,6390,100.0,0.008478774689137936,613135,-0.3563380241394043,-389.4313659667969,0.00073,0.3932170867919922
7,773.4562211300002,84626,617136,6400,100.0,0.008230785839259624,614135,7.11033821105957,-389.3189697265625,0.00073,0.4255618155002594
7,773.4402016899999,84766,618136,6410,100.0,0.008131220936775208,615135,-3.7891170978546143,-389.8558044433594,0.00073,0.4272918999195099
7,773.4491004600002,84908,619136,6420,100.0,0.007943956181406975,616135,10.328972816467285,-389.7771301269531,0.00073,0.39833033084869385
7,773.46974342,85049,620136,6430,100.0,0.00813369546085596,617135,10.505230903625488,-389.23309326171875,0.00073,0.449703574180603
7,773.4860256599999,85190,621136,6440,100.0,0.007943058386445045,618135,0.6107131242752075,-389.4353942871094,0.00073,0.34117576479911804
7,773.48011146,85332,622136,6450,100.0,0.007639515213668346,619135,-9.352592468261719,-388.9563293457031,0.00073,0.6555764079093933
7,773.4639422400002,85474,623136,6460,100.0,0.008119996637105942,620135,3.776676654815674,-389.00811767578125,0.00073,0.6377988457679749
7,773.43911355,85617,624136,6470,100.0,0.00772365415468812,621135,6.475283622741699,-388.57958984375,0.00073,0.35842621326446533
7,774.5762057500001,85759,625136,6480,100.0,0.00736111868172884,622135,1.9593864679336548,-389.8049011230469,0.00073,0.411295622587204
7,775.5609569900001,85900,626136,6490,100.0,0.007615666836500168,623135,7.169167518615723,-388.9494934082031,0.00073,0.4445342421531677
7,775.5177163799999,86041,627136,6500,100.0,0.007627187296748161,624135,10.52243709564209,-389.04095458984375,0.00073,0.551119327545166
7,775.5583923400002,86182,628136,6510,100.0,0.007375056389719248,625135,-9.407516479492188,-389.96612548828125,0.00073,0.6513826847076416
7,774.5137240000003,86324,629136,6520,100.0,0.008196781389415264,626135,4.969953536987305,-390.23406982421875,0.00073,0.4406706690788269
7,774.42581951,86465,630136,6530,100.0,0.007767797913402319,627135,-2.258981227874756,-390.636962890625,0.00073,0.3817962408065796
7,774.3422942100001,86607,631136,6540,100.0,0.0077273049391806126,628135,-10.535310745239258,-390.6229248046875,0.00073,0.503298819065094
7,774.3070649699999,86751,632136,6550,100.0,0.0074660093523561954,629135,0.7586398124694824,-390.8502502441406,0.00073,0.44603103399276733
7,773.5545482299999,86892,633136,6560,100.0,0.00935477577149868,630135,-14.237346649169922,-390.306396484375,0.00073,0.38128262758255005
7,773.3360853899999,87035,634136,6570,100.0,0.008145253174006939,631135,9.1017427444458,-391.69073486328125,0.00073,0.4616665840148926
7,772.8353371799999,87179,635136,6580,100.0,0.008409451693296432,632135,-8.911967277526855,-391.5598449707031,0.00073,0.387703001499176
7,772.81601946,87320,636136,6590,100.0,0.008352814242243767,633135,2.170612096786499,-392.1510009765625,0.00073,0.37183135747909546
7,772.8180361699998,87460,637136,6600,100.0,0.008404845371842384,634135,-7.68286657333374,-392.9872741699219,0.00073,0.3506091237068176
7,772.5599140400002,87600,638136,6610,100.0,0.008948281407356262,635135,1.6603142023086548,-393.02288818359375,0.00073,0.43589913845062256
7,773.5009999399997,87740,639136,6620,100.0,0.008760405704379082,636135,2.9968762397766113,-393.5588684082031,0.00073,0.46585479378700256
7,773.47979719,87880,640136,6630,100.0,0.008842850103974342,637135,-17.353662490844727,-394.9693908691406,0.00073,0.539406955242157
7,773.49224988,88020,641136,6640,100.0,0.008340981788933277,638135,11.231756210327148,-393.9858093261719,0.00073,0.4181945323944092
7,761.81624614,88159,642136,6650,100.0,0.012384125962853432,639135,90.34391784667969,-397.6044006347656,0.00073,1.5065324306488037
7,746.2486787100001,88298,643136,6660,100.0,0.015871239826083183,640135,-19.566125869750977,-404.3857421875,0.00073,0.9232511520385742
7,746.2566403499998,88438,644136,6670,100.0,0.011388957500457764,641135,-8.27938175201416,-401.62274169921875,0.00073,0.5150091052055359
7,746.61423503,88577,645136,6680,100.0,0.009880244731903076,642135,4.958930015563965,-399.67791748046875,0.00073,0.5437828302383423
7,746.59149645,88715,646136,6690,100.0,0.009084676392376423,643135,3.698561429977417,-398.4603576660156,0.00073,0.5415383577346802
7,746.60908117,88853,647136,6700,100.0,0.008686985820531845,644135,11.184181213378906,-394.97247314453125,0.00073,0.4356687366962433
7,746.8395601499999,88992,648136,6710,100.0,0.008190584369003773,645135,4.211479187011719,-394.366943359375,0.00073,0.3146304488182068
7,746.9256044400001,89132,649136,6720,100.0,0.008545111864805222,646135,4.9863996505737305,-394.063232421875,0.00073,0.48852041363716125
7,746.7059227400001,89273,650136,6730,100.0,0.00809589121490717,647135,0.9182355403900146,-394.178955078125,0.00073,0.30091696977615356
7,746.72563878,89416,651136,6740,100.0,0.008148178458213806,648135,13.537673950195312,-392.4626770019531,0.00073,0.41574645042419434
7,756.63383194,89560,652136,6750,100.0,0.007834961637854576,649135,2.1208136081695557,-393.11248779296875,0.00073,0.3526720702648163
7,772.8933890200001,89701,653136,6760,100.0,0.0075663235038518906,650135,-2.0753650665283203,-392.2646179199219,0.00073,0.8963744640350342
7,773.0754525799999,89845,654136,6770,100.0,0.007289492059499025,651135,-12.405145645141602,-391.9679260253906,0.00073,0.4191541075706482
7,773.2276153300002,89987,655136,6780,100.0,0.0074546970427036285,652135,9.661218643188477,-391.6611022949219,0.00073,0.4909440279006958
7,773.3106802199999,90129,656136,6790,100.0,0.007136345375329256,653135,-4.592530250549316,-391.30804443359375,0.00073,0.4496326744556427
7,772.5334470300004,90270,657136,6800,100.0,0.007260661106556654,654135,-2.2078492641448975,-391.7738037109375,0.00073,0.6603440642356873
7,772.35242281,90410,658136,6810,100.0,0.007121660280972719,655135,-7.674360752105713,-392.0381774902344,0.00073,0.49645841121673584
7,772.32725635,90551,659136,6820,100.0,0.0069796000607311726,656135,2.9495747089385986,-391.3948974609375,0.00073,0.2528388202190399
7,772.64082255,90693,660136,6830,100.0,0.006812075152993202,657135,2.091531991958618,-391.10504150390625,0.00073,0.46357375383377075
7,772.6383301999999,90834,661136,6840,100.0,0.00689310347661376,658135,-5.820845127105713,-392.2296447753906,0.00073,0.4382079541683197
7,774.4215536700001,90974,662136,6850,100.0,0.0070046125911176205,659135,-5.503418445587158,-391.8341064453125,0.00073,0.2499554604291916
7,774.0844103000001,91113,663136,6860,100.0,0.0067473286762833595,660135,-5.848803520202637,-391.45147705078125,0.00073,0.2830764055252075
7,774.10062478,91253,664136,6870,100.0,0.00663926312699914,661135,-2.165675401687622,-392.01690673828125,0.00073,0.4872317910194397
7,774.0394083599999,91394,665136,6880,100.0,0.006816312205046415,662135,-9.276171684265137,-391.07928466796875,0.00073,0.24251186847686768
7,773.99080571,91536,666136,6890,100.0,0.0069481804966926575,663135,24.59229278564453,-390.388427734375,0.00073,0.582514762878418
7,774.50989067,91677,667136,6900,100.0,0.007085021585226059,664135,-6.0707807540893555,-392.47662353515625,0.00073,0.32096266746520996
7,774.3770723499998,91819,668136,6910,100.0,0.007441595196723938,665135,15.283205032348633,-392.0458679199219,0.00073,0.41692620515823364
7,774.25719036,91960,669136,6920,100.0,0.008020319044589996,666135,-3.162522792816162,-392.1920166015625,0.00073,0.31521642208099365
7,762.9983272500001,92102,670136,6930,100.0,0.008036290295422077,667135,-5.8166399002075195,-393.43963623046875,0.00073,0.5501344203948975
7,757.87704229,92244,671136,6940,100.0,0.008601933717727661,668135,-2.300623893737793,-393.096435546875,0.00073,0.4613937735557556
7,751.9553851799999,92388,672136,6950,100.0,0.008013098500669003,669135,-1.119687795639038,-393.7174072265625,0.00073,0.5825092196464539
7,751.2961278399999,92531,673136,6960,100.0,0.00788638461381197,670135,-1.6116266250610352,-393.89935302734375,0.00073,0.3448401093482971
7,751.2390777200001,92673,674136,6970,100.0,0.007795237470418215,671135,-1.2617745399475098,-394.297119140625,0.00073,0.44397979974746704
