time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/episodes,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/critic_loss
181860,6,763.86234556,100.0,1217000,12170,-394.3295593261719,0.00073,1213999,0.5340127348899841,0.0013092905282974243,0.04175296425819397
182019,6,762.3849566899999,100.0,1218000,12180,-394.08477783203125,0.00073,1214999,2.7135627269744873,0.0013725506141781807,0.044791169464588165
182174,6,763.51564192,100.0,1219000,12190,-394.4027404785156,0.00073,1215999,-3.3264729976654053,0.00112273043487221,0.024051208049058914
182332,6,762.11570473,100.0,1220000,12200,-394.7091064453125,0.00073,1216999,-5.02458381652832,0.0016027678502723575,0.030378308147192
182489,6,763.4539114500002,100.0,1221000,12210,-394.39959716796875,0.00073,1217999,2.859921932220459,0.0011870547896251082,0.017354486510157585
182645,6,762.63642176,100.0,1222000,12220,-394.2528076171875,0.00073,1218999,-3.1341872215270996,0.0013697745744138956,0.06726892292499542
182800,6,762.85444806,100.0,1223000,12230,-394.7752380371094,0.00073,1219999,2.484990119934082,0.0014920239336788654,0.012333209626376629
182956,6,762.7603079300002,100.0,1224000,12240,-394.2567443847656,0.00073,1220999,-0.30922001600265503,0.0012324415147304535,0.07490773499011993
183113,6,762.1239915099999,100.0,1225000,12250,-394.21484375,0.00073,1221999,3.3280391693115234,0.0017001035157591105,0.03244974464178085
183268,6,763.2991396900001,100.0,1226000,12260,-394.09027099609375,0.00073,1222999,2.2778844833374023,0.0012732591712847352,0.07528291642665863
183426,6,762.9799774700003,100.0,1227000,12270,-394.59454345703125,0.00073,1223999,1.773482084274292,0.00124235765542835,0.06393779814243317
183583,6,764.6036371800001,100.0,1228000,12280,-394.2238464355469,0.00073,1224999,2.256310224533081,0.0016252015484496951,0.17328985035419464
183740,6,763.2442238900002,100.0,1229000,12290,-393.95477294921875,0.00073,1225999,-2.993189811706543,0.0015596720622852445,0.026905884966254234
183897,6,765.2255553199998,100.0,1230000,12300,-394.07550048828125,0.00073,1226999,-0.5629718899726868,0.0012311728205531836,0.030038338154554367
184053,6,764.2250372099999,100.0,1231000,12310,-394.3185119628906,0.00073,1227999,-0.7797726392745972,0.0014476273208856583,0.008020814508199692
184210,6,764.6815653599999,100.0,1232000,12320,-394.335693359375,0.00073,1228999,-2.245299816131592,0.0013982623349875212,0.03321108594536781
184366,6,766.14413741,100.0,1233000,12330,-393.819580078125,0.00073,1229999,7.14534330368042,0.001495890668593347,0.15083245933055878
184521,6,766.4499009799999,100.0,1234000,12340,-394.08355712890625,0.00073,1230999,0.11695438623428345,0.001374938990920782,0.08950142562389374
184677,6,766.2638184100002,100.0,1235000,12350,-394.6647033691406,0.00073,1231999,-3.9611096382141113,0.0013938607880845666,0.021653655916452408
184832,6,765.55289172,100.0,1236000,12360,-394.3905944824219,0.00073,1232999,-1.3281961679458618,0.0013597721699625254,0.03194107115268707
184991,6,765.02914143,100.0,1237000,12370,-394.38720703125,0.00073,1233999,0.5863872170448303,0.001340435235761106,0.0931890606880188
185144,6,765.0423697699999,100.0,1238000,12380,-394.0294494628906,0.00073,1234999,4.397661209106445,0.0014923946000635624,0.02480943873524666
185299,6,765.5352019099998,100.0,1239000,12390,-394.2159729003906,0.00073,1235999,2.2554032802581787,0.0014172421069815755,0.01972384937107563
185454,6,763.9920719899998,100.0,1240000,12400,-394.5738525390625,0.00073,1236999,0.8510388731956482,0.0012128368252888322,0.012775340117514133
185609,6,764.1211825,100.0,1241000,12410,-393.8505859375,0.00073,1237999,-3.9023149013519287,0.0016437740996479988,0.035275571048259735
185762,6,764.7500352699998,100.0,1242000,12420,-394.50933837890625,0.00073,1238999,1.2136014699935913,0.001513665891252458,0.02873554453253746
185914,6,764.03815996,100.0,1243000,12430,-393.8690490722656,0.00073,1239999,3.380593776702881,0.0012683484237641096,0.12483363598585129
186067,6,764.8732775099998,100.0,1244000,12440,-394.34930419921875,0.00073,1240999,0.665770411491394,0.0014693454140797257,0.020909961313009262
186222,6,765.2293178999998,100.0,1245000,12450,-394.682373046875,0.00073,1241999,-5.264945983886719,0.001259454758837819,0.015785228461027145
186376,6,765.70697114,100.0,1246000,12460,-394.5484313964844,0.00073,1242999,-4.826380729675293,0.0012874985113739967,0.011614939197897911
186529,6,766.2202428500001,100.0,1247000,12470,-394.4825439453125,0.00073,1243999,-0.6776089668273926,0.0012239840580150485,0.02932179719209671
186683,6,765.9302976900002,100.0,1248000,12480,-393.9873962402344,0.00073,1244999,-0.6805847883224487,0.0015294381882995367,0.016339462250471115
186839,6,766.50580325,100.0,1249000,12490,-393.71600341796875,0.00073,1245999,5.066843509674072,0.0013995564077049494,0.024807073175907135
186990,6,766.1473489700002,100.0,1250000,12500,-394.2657775878906,0.00073,1246999,2.5220072269439697,0.0014374114107340574,0.008356897160410881
187143,6,765.2544698299998,100.0,1251000,12510,-393.8120422363281,0.00073,1247999,2.9780631065368652,0.001210664864629507,0.02920951135456562
187294,6,764.6425291800002,100.0,1252000,12520,-394.3646240234375,0.00073,1248999,-1.724295735359192,0.0016621173126623034,0.06743517518043518
187444,6,764.3145024600002,100.0,1253000,12530,-394.71099853515625,0.00073,1249999,-1.5647773742675781,0.0011611336376518011,0.1979178488254547
187595,6,763.0420800100001,100.0,1254000,12540,-393.96734619140625,0.00073,1250999,-0.5735453367233276,0.0014217771822586656,0.015112395398318768
187747,6,762.94835786,100.0,1255000,12550,-394.1426696777344,0.00073,1251999,5.871938228607178,0.0013064828235656023,0.023534316569566727
187897,6,762.8280349099998,100.0,1256000,12560,-394.120361328125,0.00073,1252999,-0.008425593376159668,0.0014232253888621926,0.012885390780866146
188049,6,763.7903209599999,100.0,1257000,12570,-394.2501525878906,0.00073,1253999,0.899647057056427,0.0013105791294947267,0.03275720402598381
188199,6,762.50505634,100.0,1258000,12580,-394.0734558105469,0.00073,1254999,0.2545228600502014,0.001417459105141461,0.022153520956635475
188348,6,762.6623723200001,100.0,1259000,12590,-394.16766357421875,0.00073,1255999,0.28779762983322144,0.0015134623972699046,0.054606031626462936
188498,6,762.9460775599998,100.0,1260000,12600,-393.8642883300781,0.00073,1256999,-0.6894612312316895,0.0013241751585155725,0.02390613779425621
188648,6,763.36139425,100.0,1261000,12610,-394.04425048828125,0.00073,1257999,4.094952583312988,0.0012107918737456203,0.04692783206701279
188796,6,763.76626871,100.0,1262000,12620,-394.3483581542969,0.00073,1258999,-1.1115291118621826,0.0009988885140046477,0.02263437584042549
188947,6,764.41009538,100.0,1263000,12630,-393.8316650390625,0.00073,1259999,5.042405128479004,0.0012321412796154618,0.034100912511348724
189097,6,764.3858055300001,100.0,1264000,12640,-394.2708740234375,0.00073,1260999,1.717380166053772,0.0012670638971030712,0.01222037523984909
189248,6,765.6879405099999,100.0,1265000,12650,-394.35552978515625,0.00073,1261999,-4.503483295440674,0.0011872133472934365,0.023703858256340027
189403,6,765.3106867299998,100.0,1266000,12660,-393.8312072753906,0.00073,1262999,5.640697002410889,0.0013976063346490264,0.0406971275806427
189555,6,765.4307082100001,100.0,1267000,12670,-394.2635498046875,0.00073,1263999,-0.5973758697509766,0.0017209281213581562,0.05282249301671982
189705,6,767.1103646300002,100.0,1268000,12680,-393.8397521972656,0.00073,1264999,0.41280871629714966,0.0011529313633218408,0.03427974879741669
189855,6,765.9823308200002,100.0,1269000,12690,-394.2060852050781,0.00073,1265999,4.936842918395996,0.001247084466740489,0.02964138239622116
190004,6,766.36734684,100.0,1270000,12700,-393.83953857421875,0.00073,1266999,2.3579797744750977,0.0014134870143607259,0.04212073236703873
190152,6,765.68178293,100.0,1271000,12710,-394.1600341796875,0.00073,1267999,1.9998074769973755,0.00173085555434227,0.01580595038831234
190300,6,765.44540046,100.0,1272000,12720,-394.1153564453125,0.00073,1268999,2.5197339057922363,0.0014409511350095272,0.030092554166913033
190450,6,764.40141654,100.0,1273000,12730,-394.1708679199219,0.00073,1269999,-0.16130566596984863,0.0013038658071309328,0.021568339318037033
190598,6,765.3517740199998,100.0,1274000,12740,-394.352294921875,0.00073,1270999,3.496051073074341,0.0014237303985282779,0.024235455319285393
190747,6,763.5094490700001,100.0,1275000,12750,-394.6224060058594,0.00073,1271999,-3.002037525177002,0.0015383240533992648,0.01641310378909111
190897,6,762.32930064,100.0,1276000,12760,-394.6283264160156,0.00073,1272999,2.12892746925354,0.001263088546693325,0.007567098364233971
191048,6,760.95437322,100.0,1277000,12770,-394.0784606933594,0.00073,1273999,3.4988479614257812,0.0016321911243721843,0.07681894302368164
191198,6,760.3320000699999,100.0,1278000,12780,-394.4361572265625,0.00073,1274999,1.3218495845794678,0.001489335554651916,0.013003025203943253
191346,6,761.0698370299999,100.0,1279000,12790,-394.4110412597656,0.00073,1275999,-3.4927167892456055,0.001402096706442535,0.013003584928810596
191494,6,761.23361101,100.0,1280000,12800,-394.2880859375,0.00073,1276999,2.7648863792419434,0.0011878758668899536,0.015421183779835701
191643,6,761.7985104599998,100.0,1281000,12810,-394.16461181640625,0.00073,1277999,-0.9594006538391113,0.0014419120270758867,0.009737161919474602
191791,6,761.9821480200001,100.0,1282000,12820,-393.967041015625,0.00073,1278999,-0.46406251192092896,0.0013406117213889956,0.04744024574756622
191939,6,761.30730685,100.0,1283000,12830,-394.4202880859375,0.00073,1279999,-0.3936896026134491,0.001497076591476798,0.0374896302819252
192087,6,762.07094952,100.0,1284000,12840,-394.421630859375,0.00073,1280999,-5.197200298309326,0.0015307090943679214,0.01790372096002102
192236,6,763.03823471,100.0,1285000,12850,-393.94061279296875,0.00073,1281999,-0.26308125257492065,0.0014270567335188389,0.036402978003025055
192385,6,763.76562976,100.0,1286000,12860,-394.37432861328125,0.00073,1282999,3.0380210876464844,0.0013624480925500393,0.08791686594486237
192536,6,763.97173669,100.0,1287000,12870,-394.6249084472656,0.00073,1283999,-0.9754542112350464,0.0013257261598482728,0.016090011224150658
192690,6,763.40229362,100.0,1288000,12880,-394.0730895996094,0.00073,1284999,-0.2588963508605957,0.001237310585565865,0.007655322551727295
192838,6,763.00244371,100.0,1289000,12890,-393.95361328125,0.00073,1285999,2.3225018978118896,0.0013975597685202956,0.02436050772666931
192986,6,762.8331894800001,100.0,1290000,12900,-394.413818359375,0.00073,1286999,-2.3266453742980957,0.0011947647435590625,0.05005495250225067
193135,6,763.18805927,100.0,1291000,12910,-393.7854309082031,0.00073,1287999,0.7625994682312012,0.0015236970502883196,0.02406715229153633
193285,6,762.2046418299999,100.0,1292000,12920,-394.087890625,0.00073,1288999,-3.3152575492858887,0.001277468167245388,0.03689604625105858
193435,6,763.0769444699998,100.0,1293000,12930,-394.23309326171875,0.00073,1289999,-3.6873655319213867,0.0013893471332266927,0.014354703947901726
193585,6,761.6308950499998,100.0,1294000,12940,-394.4076232910156,0.00073,1290999,-0.5953583717346191,0.0014759567566215992,0.015434786677360535
193735,6,762.16363364,100.0,1295000,12950,-394.4734191894531,0.00073,1291999,-1.886766791343689,0.001535696559585631,0.05841038376092911
193885,6,762.7099926300002,100.0,1296000,12960,-394.041748046875,0.00073,1292999,5.469878673553467,0.0010292583610862494,0.031853608787059784
194034,6,763.2927492099999,100.0,1297000,12970,-394.64068603515625,0.00073,1293999,1.5152448415756226,0.0011249156668782234,0.01568150706589222
194183,6,764.6526242100001,100.0,1298000,12980,-394.30596923828125,0.00073,1294999,-3.2617650032043457,0.001338738133199513,0.05240222066640854
194334,6,765.60926878,100.0,1299000,12990,-394.4278259277344,0.00073,1295999,-0.2698158621788025,0.001534816576167941,0.017206227406859398
194482,6,765.4697094700001,100.0,1300000,13000,-394.2666931152344,0.00073,1296999,-2.1258060932159424,0.0013001823099330068,0.04848084971308708
194630,6,764.9752745299999,100.0,1301000,13010,-394.3176574707031,0.00073,1297999,1.062380075454712,0.0013800617307424545,0.05410437658429146
194777,6,766.3059961699998,100.0,1302000,13020,-394.2392272949219,0.00073,1298999,-3.5373334884643555,0.0013206175062805414,0.0314289852976799
194927,6,766.24183485,100.0,1303000,13030,-394.6121826171875,0.00073,1299999,2.6058425903320312,0.0011656220303848386,0.04087233543395996
195074,6,765.0530710400001,100.0,1304000,13040,-394.21630859375,0.00073,1300999,0.35812216997146606,0.001254045288078487,0.022587358951568604
195224,6,764.6019619900002,100.0,1305000,13050,-394.54718017578125,0.00073,1301999,-5.4860382080078125,0.0014096557861194015,0.04292293265461922
195374,6,764.8314097800001,100.0,1306000,13060,-394.2826232910156,0.00073,1302999,-1.3238842487335205,0.001535430084913969,0.017097219824790955
195522,6,765.0531546399999,100.0,1307000,13070,-394.2986755371094,0.00073,1303999,-2.974839687347412,0.001740497536957264,0.04691088944673538
195670,6,763.4459420400001,100.0,1308000,13080,-394.688232421875,0.00073,1304999,-0.40927815437316895,0.0015237457118928432,0.012524953112006187
195820,6,763.2274908,100.0,1309000,13090,-394.3341064453125,0.00073,1305999,-0.04937133193016052,0.001367122633382678,0.011789891868829727
195968,6,763.4772152400001,100.0,1310000,13100,-393.93536376953125,0.00073,1306999,3.170103073120117,0.0015121574979275465,0.00723845511674881
196116,6,762.98845147,100.0,1311000,13110,-393.6240539550781,0.00073,1307999,1.539947748184204,0.0011496045626699924,0.04634944349527359
196264,6,762.9722012799998,100.0,1312000,13120,-394.54266357421875,0.00073,1308999,-3.7035107612609863,0.001128469593822956,0.024769380688667297
196414,6,763.24464103,100.0,1313000,13130,-394.5196533203125,0.00073,1309999,-1.982313871383667,0.0017783371731638908,0.042454712092876434
196561,6,765.5615633900001,100.0,1314000,13140,-394.6117248535156,0.00073,1310999,-9.572477340698242,0.0013449336402118206,0.03121923841536045
196710,6,766.0074125500001,100.0,1315000,13150,-394.57232666015625,0.00073,1311999,-0.2643708884716034,0.0014532433124259114,0.03151298314332962
196857,6,766.99999898,100.0,1316000,13160,-394.602783203125,0.00073,1312999,-5.024075984954834,0.0013961649965494871,0.054774560034275055
197007,6,767.0744860399999,100.0,1317000,13170,-394.079833984375,0.00073,1313999,2.6558310985565186,0.0013114080065861344,0.021797381341457367
197154,6,768.4761353999999,100.0,1318000,13180,-394.6318359375,0.00073,1314999,-3.5736160278320312,0.0014432658208534122,0.027448557317256927
197302,6,767.78694083,100.0,1319000,13190,-394.3665771484375,0.00073,1315999,-2.4032609462738037,0.0013349751243367791,0.05960389971733093
197451,6,767.53155257,100.0,1320000,13200,-394.50677490234375,0.00073,1316999,0.35572513937950134,0.001259102369658649,0.025866705924272537
197600,6,767.81392739,100.0,1321000,13210,-394.0028991699219,0.00073,1317999,1.6470894813537598,0.0012158164754509926,0.027441198006272316
197751,6,766.6227254099998,100.0,1322000,13220,-394.63897705078125,0.00073,1318999,1.33003568649292,0.0015575813595205545,0.006274495739489794
197900,6,766.1296112200002,100.0,1323000,13230,-394.3177795410156,0.00073,1319999,2.187328338623047,0.0012736618518829346,0.04432722181081772
198047,6,765.2283382899998,100.0,1324000,13240,-393.98590087890625,0.00073,1320999,0.636805534362793,0.0011918439995497465,0.025676902383565903
198196,6,764.3558638200001,100.0,1325000,13250,-394.5484619140625,0.00073,1321999,-3.601346731185913,0.0012042204616591334,0.012133460491895676
198345,6,762.3882135600002,100.0,1326000,13260,-394.31982421875,0.00073,1322999,4.094236850738525,0.0015267909038811922,0.2339341640472412
198493,6,761.6356504199997,100.0,1327000,13270,-394.59442138671875,0.00073,1323999,-4.542341709136963,0.001335750101134181,0.04538740962743759
198643,6,760.5919818000001,100.0,1328000,13280,-394.3917236328125,0.00073,1324999,-1.1447134017944336,0.0011552078649401665,0.0376729853451252
198793,6,760.7435774899999,100.0,1329000,13290,-394.2864685058594,0.00073,1325999,3.426095962524414,0.0012567683588713408,0.019195204600691795
198939,6,760.6812485999998,100.0,1330000,13300,-394.855712890625,0.00073,1326999,-3.631516456604004,0.00125020497944206,0.01671168953180313
199088,6,761.4448617200002,100.0,1331000,13310,-394.4964904785156,0.00073,1327999,-3.457397937774658,0.0017112607602030039,0.027810029685497284
199237,6,762.8164664599999,100.0,1332000,13320,-394.4025573730469,0.00073,1328999,-2.807150363922119,0.0012587499804794788,0.011918952688574791
199415,6,763.45539964,100.0,1333000,13330,-394.05084228515625,0.00073,1329999,-0.7753838896751404,0.0012828453909605742,0.06063554063439369
199564,6,763.8881195800001,100.0,1334000,13340,-394.29718017578125,0.00073,1330999,-0.356766939163208,0.0012222827645018697,0.027025779709219933
