rollout/ep_len_mean,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef
14.19,7,1227348,-2.6787438799999994,78660,173513,0.004518398083746433,1.8912055492401123,0.00073,1224347,3.364328384399414,0.0003376094391569495
14.16,7,1227488,-2.6670493200000003,78670,173533,0.005633742548525333,1.8964554071426392,0.00073,1224487,3.1247711181640625,0.0003326755831949413
14.14,7,1227628,-2.6615806399999995,78680,173552,0.0039860960096120834,1.8866281509399414,0.00073,1224627,-24.645174026489258,0.00032375194132328033
14.13,7,1227768,-2.6552358600000003,78690,173572,0.004812081344425678,1.9020535945892334,0.00073,1224767,4.603915214538574,0.0003178653714712709
14.14,7,1227910,-2.643405249999999,78700,173592,0.0047351219691336155,1.910491704940796,0.00073,1224909,16.03743553161621,0.00031215877970680594
14.17,7,1228055,-2.63675382,78710,173612,0.0031773254740983248,1.9216423034667969,0.00073,1225054,2.446260929107666,0.0003148636897094548
14.15,7,1228196,-2.6263322700000002,78720,173631,0.007873409427702427,1.88336181640625,0.00073,1225195,12.038000106811523,0.00032680717413313687
14.19,7,1228342,-2.63224984,78730,173652,0.003814048832282424,1.892044186592102,0.00073,1225341,-8.887190818786621,0.0003396732499822974
14.21,7,1228487,-2.6451411399999993,78740,173672,0.0027899458073079586,1.9221415519714355,0.00073,1225486,-7.941430568695068,0.0003387603210285306
14.25,7,1228631,-2.6602326899999995,78750,173693,0.005502321757376194,1.890846848487854,0.00073,1225630,14.701253890991211,0.000337492412654683
14.27,7,1228775,-2.6581569200000006,78760,173712,0.005595001857727766,1.913905143737793,0.00073,1225774,17.480712890625,0.00032514866325072944
14.32,7,1228920,-2.6712886000000005,78770,173733,0.006750280968844891,1.9048936367034912,0.00073,1225919,-7.078298568725586,0.0003084178897552192
14.33,7,1229061,-2.667513059999999,78780,173753,0.0030724385287612677,1.9263712167739868,0.00073,1226060,-8.53380012512207,0.00032518929219804704
14.36,7,1229204,-2.6745086600000008,78790,173773,0.0033507344778627157,1.871158242225647,0.00073,1226203,-14.890270233154297,0.00033138904836960137
14.35,7,1229345,-2.6745340700000004,78800,173792,0.0038155298680067062,1.8480348587036133,0.00073,1226344,-12.114826202392578,0.00032162669231183827
14.31,7,1229486,-2.6555095000000004,78810,173812,0.004969466477632523,1.8800309896469116,0.00073,1226485,17.405986785888672,0.00032393846777267754
14.31,7,1229627,-2.65642194,78820,173832,0.0024032616056501865,1.8126925230026245,0.00073,1226626,-36.61537170410156,0.0003258234937675297
14.25,7,1229767,-2.62321328,78830,173851,0.00351489195600152,1.8998345136642456,0.00073,1226766,-0.6215980648994446,0.0003290036984253675
14.21,7,1229908,-2.59566525,78840,173870,0.0032304758206009865,1.8802095651626587,0.00073,1226907,2.538450241088867,0.0003343699499964714
14.17,7,1230048,-2.5815489099999995,78850,173890,0.003648660611361265,1.8646138906478882,0.00073,1227047,11.11829948425293,0.00033632898703217506
14.16,7,1230191,-2.5774696699999997,78860,173910,0.004020077176392078,1.8563791513442993,0.00073,1227190,-7.098451614379883,0.0003326759033370763
14.13,7,1230333,-2.5730458599999997,78870,173930,0.004300769884139299,1.8912148475646973,0.00073,1227332,22.052902221679688,0.0003260488447267562
14.12,7,1230473,-2.57072206,78880,173950,0.0038090660236775875,1.9075067043304443,0.00073,1227472,-3.988739490509033,0.00032097555231302977
14.1,7,1230614,-2.55523091,78890,173969,0.00360657786950469,1.8624482154846191,0.00073,1227613,-22.3968448638916,0.0003140336193609983
14.1,7,1230755,-2.5500845400000003,78900,173989,0.00394595367833972,1.9072364568710327,0.00073,1227754,14.769450187683105,0.0003174866724293679
14.1,7,1230896,-2.5590647699999995,78910,174009,0.003131020348519087,1.8694292306900024,0.00073,1227895,-8.07002067565918,0.0003107600496150553
14.13,7,1231040,-2.5661505699999996,78920,174029,0.003977205604314804,1.88835608959198,0.00073,1228039,1.0624327659606934,0.00031951843993738294
14.21,7,1231188,-2.5867553599999997,78930,174050,0.0057474784553050995,1.861441731452942,0.00073,1228187,-1.2335424423217773,0.0003244071558583528
14.27,7,1231335,-2.59360124,78940,174071,0.0029730629175901413,1.8414967060089111,0.00073,1228334,-21.117385864257812,0.00033008071477524936
14.79,7,1231527,-3.1155302199999992,78950,174098,0.00342636089771986,1.8740999698638916,0.00073,1228526,1.3695578575134277,0.0003632999141700566
15.9,7,1231781,-3.65698067,78960,174133,0.0032949948217719793,1.9587678909301758,0.00073,1228780,13.120183944702148,0.00039286413812078536
16.47,7,1231980,-4.109493260000001,78970,174161,0.004870731849223375,1.8873733282089233,0.00073,1228979,4.185981750488281,0.0003883271128870547
16.6,7,1232133,-4.12149866,78980,174182,0.003930005244910717,1.900446891784668,0.00073,1229132,12.327186584472656,0.0003979350731242448
16.7,7,1232284,-4.143749489999999,78990,174203,0.003271136898547411,1.9310394525527954,0.00073,1229283,-15.048190116882324,0.0003905458142980933
16.84,7,1232439,-4.17069954,79000,174225,0.003165971953421831,1.9134553670883179,0.00073,1229438,-5.8261003494262695,0.00036898109829053283
16.95,7,1232591,-4.19283729,79010,174246,0.0037863310426473618,1.9086107015609741,0.00073,1229590,-22.56890106201172,0.00035778566962108016
17.01,7,1232741,-4.20749868,79020,174267,0.0025861558970063925,1.9073710441589355,0.00073,1229740,-22.203842163085938,0.00035475598997436464
17.03,7,1232891,-4.214112320000001,79030,174288,0.00560174323618412,1.8658686876296997,0.00073,1229890,-5.157657623291016,0.000352562521584332
17.07,7,1233042,-4.2401886,79040,174309,0.002228814410045743,1.8960946798324585,0.00073,1230041,-0.6382269859313965,0.0003535736759658903
16.63,7,1233190,-3.7300147900000002,79050,174329,0.004125854931771755,1.8848938941955566,0.00073,1230189,-17.617067337036133,0.0003420865396037698
15.58,7,1233339,-3.2060197000000006,79060,174350,0.0039273821748793125,1.9191038608551025,0.00073,1230338,5.212009429931641,0.0003503009211272001
15.0,7,1233480,-2.749138279999999,79070,174369,0.005269591696560383,1.902542233467102,0.00073,1230479,22.167587280273438,0.0003531206166371703
14.86,7,1233619,-2.7399741199999994,79080,174389,0.003730164607986808,1.8802945613861084,0.00073,1230618,-25.91986846923828,0.0003429670468904078
14.78,7,1233762,-2.7455950099999997,79090,174409,0.004533423110842705,1.8864775896072388,0.00073,1230761,2.744856834411621,0.0003413480881135911
14.65,7,1233904,-2.7341542599999995,79100,174429,0.004426451399922371,1.918940544128418,0.00073,1230903,-6.240551948547363,0.0003347272868268192
14.55,7,1234046,-2.7132104699999995,79110,174448,0.004859985783696175,1.8960646390914917,0.00073,1231045,-7.758756637573242,0.0003236457414459437
14.45,7,1234186,-2.6958235800000008,79120,174468,0.0040544006042182446,1.912672758102417,0.00073,1231185,1.9636855125427246,0.00033466823515482247
14.39,7,1234330,-2.70254888,79130,174488,0.004283754155039787,1.9145264625549316,0.00073,1231329,17.32229232788086,0.0003350300539750606
14.32,7,1234474,-2.6794158799999996,79140,174508,0.004536370746791363,1.9098703861236572,0.00073,1231473,16.74771499633789,0.00033915211679413915
14.26,7,1234616,-2.6808031800000003,79150,174527,0.004517432767897844,1.9079033136367798,0.00073,1231615,6.664970397949219,0.00033293140586465597
14.18,7,1234757,-2.66424188,79160,174546,0.002409745706245303,1.888695478439331,0.00073,1231756,2.8161325454711914,0.00032850736170075834
14.19,7,1234899,-2.65701723,79170,174567,0.00522508705034852,1.824920892715454,0.00073,1231898,-4.387167930603027,0.0003342586860526353
14.23,7,1235042,-2.65998559,79180,174587,0.0027711750008165836,1.862695336341858,0.00073,1232041,10.449935913085938,0.0003434029931668192
14.23,7,1235185,-2.6532143199999996,79190,174607,0.0031949905678629875,1.905340552330017,0.00073,1232184,-6.495765686035156,0.0003336468944326043
14.21,7,1235325,-2.6397791800000006,79200,174627,0.0034086976666003466,1.8607685565948486,0.00073,1232324,-15.923965454101562,0.00033326115226373076
14.21,7,1235467,-2.64154047,79210,174647,0.0053719510324299335,1.9237127304077148,0.00073,1232466,17.29660987854004,0.0003440961882006377
14.24,7,1235610,-2.643723069999999,79220,174667,0.004850059747695923,1.9385854005813599,0.00073,1232609,6.188741683959961,0.0003393887891434133
14.22,7,1235752,-2.6339724899999992,79230,174686,0.002850722521543503,1.904518723487854,0.00073,1232751,3.2173800468444824,0.00032420395291410387
14.21,7,1235895,-2.6399727,79240,174706,0.004092259332537651,1.871811866760254,0.00073,1232894,18.584299087524414,0.0003247015119995922
14.19,7,1236035,-2.6253196199999995,79250,174726,0.004920324310660362,1.8691670894622803,0.00073,1233034,1.4983000755310059,0.00032778072636574507
14.19,7,1236176,-2.6300063500000004,79260,174746,0.0036349587608128786,1.9394171237945557,0.00073,1233175,6.64280891418457,0.00033598626032471657
14.17,7,1236316,-2.62739159,79270,174766,0.0023603676818311214,1.8897680044174194,0.00073,1233315,7.736602783203125,0.0003328933089505881
14.14,7,1236456,-2.6193277699999995,79280,174786,0.002693510614335537,1.8746542930603027,0.00073,1233455,4.087235927581787,0.0003264140977989882
14.12,7,1236597,-2.6128890099999995,79290,174806,0.0049896156415343285,1.8682489395141602,0.00073,1233596,-8.351418495178223,0.0003252838796470314
14.14,7,1236739,-2.6134285999999998,79300,174826,0.004203512333333492,1.8453513383865356,0.00073,1233738,1.9600567817687988,0.0003175114979967475
14.15,7,1236882,-2.61614141,79310,174846,0.006364226806908846,1.8909263610839844,0.00073,1233881,11.561092376708984,0.00032212489168159664
14.12,7,1237022,-2.612587639999999,79320,174866,0.005265039391815662,1.9195019006729126,0.00073,1234021,0.6478577852249146,0.00032819987973198295
14.11,7,1237163,-2.60066115,79330,174885,0.003736515063792467,1.8439369201660156,0.00073,1234162,-0.06088590621948242,0.0003382501017767936
14.07,7,1237302,-2.59507574,79340,174905,0.0023976191878318787,1.894200086593628,0.00073,1234301,-9.528870582580566,0.00034166366094723344
14.07,7,1237442,-2.60126605,79350,174924,0.00310502084903419,1.8857594728469849,0.00073,1234441,-2.9243204593658447,0.0003448545467108488
14.04,7,1237580,-2.60124692,79360,174943,0.0043210783042013645,1.9077460765838623,0.00073,1234579,10.659744262695312,0.00034726542071439326
14.03,7,1237719,-2.61560715,79370,174963,0.002392614958807826,1.8892911672592163,0.00073,1234718,-13.569931983947754,0.0003290272143203765
14.04,7,1237860,-2.6219717300000003,79380,174983,0.003998471423983574,1.8928167819976807,0.00073,1234859,-12.687098503112793,0.0003326727310195565
14.03,7,1238000,-2.6159104199999996,79390,175002,0.003762623993679881,1.8709558248519897,0.00073,1234999,-2.644415855407715,0.00032807813840918243
13.99,7,1238138,-2.6119613799999994,79400,175022,0.003990929573774338,1.9048526287078857,0.00073,1235137,9.491159439086914,0.00033642537891864777
13.95,7,1238277,-2.6158888300000007,79410,175041,0.004633945878595114,1.898429036140442,0.00073,1235276,5.309317588806152,0.0003301994001958519
13.94,7,1238416,-2.613300970000001,79420,175061,0.003096930682659149,1.9040851593017578,0.00073,1235415,6.629776477813721,0.00032675015972927213
13.93,7,1238556,-2.60797836,79430,175080,0.003086814656853676,1.9391589164733887,0.00073,1235555,7.987126350402832,0.0003301071410533041
13.93,7,1238695,-2.5891397800000004,79440,175100,0.003949414007365704,1.934847354888916,0.00073,1235694,5.020921230316162,0.00032287350040860474
13.93,7,1238835,-2.58309394,79450,175119,0.0035167366731911898,1.8532145023345947,0.00073,1235834,-6.821686744689941,0.00031779325217939913
13.97,7,1238977,-2.58357556,79460,175139,0.003831561654806137,1.8779056072235107,0.00073,1235976,8.794753074645996,0.00032197561813518405
13.99,7,1239118,-2.56912279,79470,175159,0.0050422996282577515,1.9829421043395996,0.00073,1236117,34.42912292480469,0.0003253133618272841
13.99,7,1239259,-2.5596769900000003,79480,175179,0.003211922012269497,1.8873920440673828,0.00073,1236258,5.354445457458496,0.0003252454334869981
14.03,7,1239403,-2.56403219,79490,175199,0.002469039522111416,1.91825270652771,0.00073,1236402,7.654923439025879,0.00032423518132418394
14.09,7,1239547,-2.57325138,79500,175219,0.0038886219263076782,1.9018399715423584,0.00073,1236546,2.09952449798584,0.000322319712722674
14.13,7,1239690,-2.56380457,79510,175239,0.004650785122066736,1.8727047443389893,0.00073,1236689,-0.013044357299804688,0.000330150913214311
14.15,7,1239831,-2.55863978,79520,175258,0.002479192800819874,1.8929227590560913,0.00073,1236830,9.073643684387207,0.00032624354935251176
14.16,7,1239972,-2.56788416,79530,175278,0.00439612939953804,1.9063920974731445,0.00073,1236971,-4.684780597686768,0.0003218362689949572
14.17,7,1240112,-2.57254058,79540,175298,0.002279773587360978,1.867452621459961,0.00073,1237111,3.478240966796875,0.00032654672395437956
14.22,7,1240257,-2.5793793099999998,79550,175318,0.005279051139950752,1.8321363925933838,0.00073,1237256,-4.582906723022461,0.00032532389741390944
14.24,7,1240401,-2.5935738899999996,79560,175338,0.0026155472733080387,1.8508081436157227,0.00073,1237400,-23.495811462402344,0.0003166804963257164
14.27,7,1240545,-2.5972467800000003,79570,175358,0.0035020518116652966,1.8290433883666992,0.00073,1237544,-6.259197235107422,0.0003091540711466223
14.29,7,1240688,-2.6144538699999993,79580,175378,0.0038684168830513954,1.8746482133865356,0.00073,1237687,-15.972875595092773,0.00032584182918071747
14.25,7,1240828,-2.5976577799999996,79590,175397,0.0031908329110592604,1.8969825506210327,0.00073,1237827,-3.9647138118743896,0.0003166560491081327
14.21,7,1240968,-2.58837736,79600,175419,0.0038099922239780426,1.8818819522857666,0.00073,1237967,3.8538787364959717,0.00032260079751722515
14.18,7,1241108,-2.58402389,79610,175442,0.003831865731626749,1.8702523708343506,0.00073,1238107,4.612651824951172,0.00031258267699740827
14.18,7,1241249,-2.586280629999999,79620,175462,0.0034014321863651276,1.8593475818634033,0.00073,1238248,0.405728816986084,0.00032591610215604305
14.21,7,1241393,-2.5861893000000005,79630,175482,0.0030346959829330444,1.852114200592041,0.00073,1238392,-4.324987411499023,0.00031954189762473106
14.26,7,1241538,-2.6094586700000004,79640,175502,0.003078544745221734,1.9192464351654053,0.00073,1238537,3.6942832469940186,0.0003170990676153451
14.27,7,1241684,-2.6138816099999995,79650,175523,0.0030859033577144146,1.871762752532959,0.00073,1238683,12.463756561279297,0.00031491415575146675
14.25,7,1241826,-2.5841897000000005,79660,175543,0.002553238533437252,1.833754301071167,0.00073,1238825,-13.084885597229004,0.0003183932858519256
14.21,7,1241966,-2.57881662,79670,175562,0.002316564554348588,1.8787238597869873,0.00073,1238965,-20.77951431274414,0.0003213048039469868
14.21,7,1242109,-2.5842785100000003,79680,175582,0.003939703572541475,1.8924916982650757,0.00073,1239108,-0.38277149200439453,0.0003105328360106796
14.23,7,1242251,-2.58698397,79690,175603,0.00574386864900589,1.8568825721740723,0.00073,1239250,-4.720807075500488,0.0003122555499430746
14.25,7,1242393,-2.59269252,79700,175622,0.0029459334909915924,1.8961389064788818,0.00073,1239392,16.139118194580078,0.00031353835947811604
14.29,7,1242537,-2.5974057800000003,79710,175643,0.00361046870239079,1.863068699836731,0.00073,1239536,18.860057830810547,0.00031229158048518
14.32,7,1242681,-2.6138664900000004,79720,175663,0.0024157781153917313,1.8726543188095093,0.00073,1239680,-3.287919282913208,0.0003188280970789492
14.29,7,1242822,-2.6156543599999997,79730,175683,0.0025233530905097723,1.8532140254974365,0.00073,1239821,-6.598213195800781,0.0003153583384118974
14.3,7,1242968,-2.61483766,79740,175702,0.00403218436986208,1.8569283485412598,0.00073,1239967,14.549901962280273,0.00031796543044038117
14.28,7,1243112,-2.61243131,79750,175723,0.002918869722634554,1.8272359371185303,0.00073,1240111,-16.85761260986328,0.0003124405338894576
14.3,7,1243256,-2.62191937,79760,175742,0.0030147340148687363,1.8476369380950928,0.00073,1240255,-6.103972434997559,0.0003085432108491659
14.34,7,1243400,-2.63195336,79770,175763,0.0030067944899201393,1.8664077520370483,0.00073,1240399,13.771913528442383,0.00031584533280692995
14.37,7,1243546,-2.62471513,79780,175783,0.007335636764764786,1.8678237199783325,0.00073,1240545,2.644026756286621,0.0003198885824531317
14.38,7,1243689,-2.63310456,79790,175803,0.0049166809767484665,1.901714563369751,0.00073,1240688,-9.083331108093262,0.0003243882965762168
14.43,7,1243836,-2.64020861,79800,175824,0.0029800236225128174,1.866431474685669,0.00073,1240835,-8.036369323730469,0.00031705430592410266
14.49,7,1243986,-2.6758712899999995,79810,175845,0.0021742130629718304,1.8818473815917969,0.00073,1240985,-10.040704727172852,0.00031972082797437906
14.5,7,1244131,-2.66776807,79820,175865,0.003928842954337597,1.8792089223861694,0.00073,1241130,-11.115447998046875,0.0003226721892133355
14.53,7,1244275,-2.6728115900000002,79830,175885,0.0022031948901712894,1.8440698385238647,0.00073,1241274,-19.908628463745117,0.0003240126243326813
14.53,7,1244421,-2.67071098,79840,175906,0.0040451157838106155,1.8991860151290894,0.00073,1241420,3.2053446769714355,0.0003175172605551779
