rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/critic_loss,train/actor_loss,train/n_updates
392.40098328,199092,74.01,1395579,7,19740,-2.3245301246643066,0.00073,0.054209914058446884,104.31260681152344,-409.6603088378906,1392578
372.99231659000003,199191,73.44,1396272,7,19750,-0.2601892948150635,0.00073,0.053583547472953796,105.70133209228516,-413.5186462402344,1393271
361.02963881000005,199299,73.44,1397022,7,19760,-5.7158122062683105,0.00073,0.05550595745444298,102.03523254394531,-436.0411682128906,1394021
348.2155996700001,199406,73.44,1397772,7,19770,-2.910796642303467,0.00073,0.05662038177251816,80.02706909179688,-448.9557800292969,1394771
348.3318654,199512,73.77,1398517,7,19780,7.088862895965576,0.00073,0.056382711976766586,121.59362030029297,-446.8929748535156,1395516
336.09616818,199619,73.77,1399267,7,19790,-7.680274486541748,0.00073,0.057695161551237106,93.21649932861328,-432.458251953125,1396266
334.7879017,199727,73.77,1400017,7,19800,4.590394020080566,0.00073,0.058435436338186264,123.23372650146484,-429.88525390625,1397016
339.33769356000005,199834,73.76,1400766,7,19810,-6.1117095947265625,0.00073,0.057398706674575806,98.17987060546875,-459.7548828125,1397765
332.90092814999997,199942,73.76,1401516,7,19820,-0.4097473621368408,0.00073,0.056476350873708725,84.02268981933594,-422.7757263183594,1398515
332.13370839,200048,73.76,1402266,7,19830,1.9598822593688965,0.00073,0.05652783811092377,90.58743286132812,-433.7735595703125,1399265
342.50453028,200151,74.01,1402980,7,19840,-1.2105051279067993,0.00073,0.056560125201940536,87.85096740722656,-417.98687744140625,1399979
355.59617482999994,200252,74.13,1403685,7,19850,-1.5292011499404907,0.00073,0.05449795350432396,94.80967712402344,-428.67108154296875,1400684
351.05755946,200353,73.57,1404379,7,19860,-1.0069139003753662,0.00073,0.053241729736328125,85.26073455810547,-405.3519287109375,1401378
358.0464619499999,200462,73.57,1405129,7,19870,-7.930244445800781,0.00073,0.050818342715501785,94.2340087890625,-422.94482421875,1402128
354.89028018,200565,73.34,1405851,7,19880,2.6630587577819824,0.00073,0.05192329362034798,87.67265319824219,-406.94091796875,1402850
364.79308462999995,200672,73.34,1406601,7,19890,5.508581161499023,0.00073,0.04978308081626892,74.66941833496094,-396.4200439453125,1403600
373.47519648,200781,73.34,1407351,7,19900,-4.388680458068848,0.00073,0.05034814029932022,66.89694213867188,-407.8202209472656,1404350
379.0847876700001,200888,73.35,1408101,7,19910,3.036740303039551,0.00073,0.050141915678977966,81.30107116699219,-389.95123291015625,1405100
375.68574777000003,200995,73.33,1408849,7,19920,11.478859901428223,0.00073,0.049627482891082764,93.39671325683594,-383.28851318359375,1405848
380.47143415,201103,73.33,1409599,7,19930,0.6657736301422119,0.00073,0.04779508337378502,95.21166229248047,-394.03466796875,1406598
383.40138681,201205,73.33,1410313,7,19940,9.905116081237793,0.00073,0.04816621169447899,65.80708312988281,-397.6336364746094,1407312
392.40556736999997,201311,73.62,1411047,7,19950,0.03818213939666748,0.00073,0.04908108711242676,61.330841064453125,-395.7137145996094,1408046
405.0123527399999,201414,73.71,1411750,7,19960,2.305293560028076,0.00073,0.04699467867612839,67.83116149902344,-390.8880310058594,1408749
401.75922886,201520,73.61,1412490,7,19970,-6.031238079071045,0.00073,0.04969256371259689,62.715171813964844,-392.554443359375,1409489
415.37878832,201627,73.89,1413240,7,19980,-0.795116662979126,0.00073,0.05170166864991188,69.32638549804688,-396.3122253417969,1410239
409.1460409999999,201732,73.75,1413976,7,19990,4.1816020011901855,0.00073,0.051348403096199036,75.64070129394531,-397.2210998535156,1410975
399.21637908000014,201838,73.65,1414716,7,20000,-2.90767240524292,0.00073,0.05229723080992699,81.398681640625,-413.59869384765625,1411715
389.80118559000005,201946,73.65,1415466,7,20010,6.963505268096924,0.00073,0.05114191025495529,88.57928466796875,-375.618896484375,1412465
399.7041375999999,202055,73.67,1416216,7,20020,0.31480872631073,0.00073,0.04901270195841789,90.49580383300781,-396.5447998046875,1413215
399.45350756,202163,73.67,1416966,7,20030,-9.406710624694824,0.00073,0.05077996104955673,57.3404541015625,-406.9389343261719,1413965
411.23899687,202272,74.03,1417716,7,20040,-5.347419738769531,0.00073,0.049220819026231766,75.95835876464844,-406.37725830078125,1414715
408.26968145,202380,74.18,1418465,7,20050,-3.3490562438964844,0.00073,0.04655058681964874,68.57942199707031,-398.29156494140625,1415464
415.77542996000005,202486,74.54,1419204,7,20060,3.1459829807281494,0.00073,0.04666099324822426,64.6443862915039,-399.6903991699219,1416203
415.43090859999995,202593,74.51,1419941,7,20070,-5.303485870361328,0.00073,0.04807904735207558,62.418907165527344,-381.01190185546875,1416940
400.7495398499999,202694,74.06,1420646,7,20080,-2.047393798828125,0.00073,0.04867175221443176,69.90733337402344,-410.9344482421875,1417645
402.08193573000005,202802,74.2,1421396,7,20090,-9.294210433959961,0.00073,0.04911403730511665,69.21114349365234,-406.1133728027344,1418395
398.90201549,202904,73.8,1422096,7,20100,-3.5640451908111572,0.00073,0.049362488090991974,88.61802673339844,-400.7938232421875,1419095
406.28578304,203006,73.46,1422812,7,20110,-4.794711112976074,0.00073,0.04870419576764107,56.87770080566406,-403.01483154296875,1419811
394.62931432000005,203112,73.38,1423554,7,20120,2.885308265686035,0.00073,0.048250991851091385,61.060482025146484,-407.2703552246094,1420553
390.8658349600001,203220,73.38,1424304,7,20130,2.2497644424438477,0.00073,0.04811224713921547,74.77063751220703,-396.3429870605469,1421303
384.40119284,203329,73.38,1425054,7,20140,6.3842082023620605,0.00073,0.04959132522344589,61.29627227783203,-406.6047668457031,1422053
378.92706359000005,203427,72.63,1425728,7,20150,9.194741249084473,0.00073,0.049465350806713104,69.25300598144531,-399.9710998535156,1422727
374.30388608999993,203535,72.72,1426476,7,20160,3.426881790161133,0.00073,0.04760438948869705,56.969383239746094,-399.65948486328125,1423475
378.77050233,203642,72.85,1427226,7,20170,8.655363082885742,0.00073,0.046909939497709274,75.41228485107422,-390.4510192871094,1424225
390.19815918999996,203748,73.3,1427976,7,20180,-4.782141208648682,0.00073,0.04612252116203308,77.13134765625,-393.8035888671875,1424975
386.3635588700001,203854,73.13,1428709,7,20190,-0.31796994805336,0.00073,0.046570878475904465,64.56343841552734,-392.3254089355469,1425708
391.65126925,203959,73.41,1429437,7,20200,6.351142883300781,0.00073,0.044831231236457825,58.42573547363281,-375.4478759765625,1426436
397.4682809,204066,73.75,1430187,7,20210,-1.5174816846847534,0.00073,0.04728732630610466,54.83641815185547,-395.75274658203125,1427186
396.16528272000005,204174,73.83,1430937,7,20220,-4.4963531494140625,0.00073,0.04345884919166565,58.411048889160156,-391.2301940917969,1427936
394.2257991500001,204277,73.49,1431653,7,20230,2.065650701522827,0.00073,0.04667064920067787,47.93475341796875,-393.915771484375,1428652
399.9755490900001,204387,73.49,1432403,7,20240,12.924726486206055,0.00073,0.04555657133460045,61.88017272949219,-388.3030090332031,1429402
416.71796231,204495,74.25,1433153,7,20250,4.568668842315674,0.00073,0.043475180864334106,57.661033630371094,-386.55224609375,1430152
404.3471889,204591,73.44,1433820,7,20260,9.639189720153809,0.00073,0.044684745371341705,57.68950271606445,-390.99407958984375,1430819
385.44342357,204685,72.5,1434476,7,20270,9.669861793518066,0.00073,0.045083869248628616,76.07723236083984,-388.974609375,1431475
388.20278105,204792,72.5,1435226,7,20280,2.9911482334136963,0.00073,0.04866010323166847,109.41641998291016,-382.20611572265625,1432225
385.75371713,204901,72.67,1435976,7,20290,-2.738044261932373,0.00073,0.05447506159543991,95.79251098632812,-401.0262756347656,1432975
373.46520134000014,205007,72.77,1436714,7,20300,0.4940558075904846,0.00073,0.05234286189079285,73.69204711914062,-408.1749572753906,1433713
370.82334262000006,205112,72.65,1437452,7,20310,-5.108597755432129,0.00073,0.0513492114841938,69.03622436523438,-405.3143615722656,1434451
380.35937250999996,205220,72.65,1438202,7,20320,-0.713478684425354,0.00073,0.04929974302649498,75.91029357910156,-396.4713134765625,1435201
376.09045724,205326,72.82,1438935,7,20330,1.5756328105926514,0.00073,0.048288460820913315,76.5886001586914,-399.03338623046875,1435934
370.10735736000004,205432,72.81,1439684,7,20340,4.860037803649902,0.00073,0.046542394906282425,69.4980697631836,-405.90838623046875,1436683
363.79994572000004,205540,72.81,1440434,7,20350,3.886443614959717,0.00073,0.047724995762109756,68.8978500366211,-392.0168151855469,1437433
371.0524733800001,205646,73.44,1441164,7,20360,-5.230267524719238,0.00073,0.05273427814245224,60.88102340698242,-401.1047058105469,1438163
377.31104251,205754,74.38,1441914,7,20370,2.152831792831421,0.00073,0.056835588067770004,63.2308235168457,-409.7909240722656,1438913
367.69033985000004,205858,74.16,1442642,7,20380,-0.5166416168212891,0.00073,0.05443185567855835,69.00384521484375,-416.08087158203125,1439641
376.89550884999994,205966,74.16,1443392,7,20390,7.415748596191406,0.00073,0.05323716998100281,84.51033782958984,-405.8277587890625,1440391
386.50083365000006,206062,73.48,1444062,7,20400,5.430912017822266,0.00073,0.050504181534051895,74.33372497558594,-412.89459228515625,1441061
382.0171795499999,206171,73.6,1444812,7,20410,-8.890711784362793,0.00073,0.04985137656331062,84.30950164794922,-400.27099609375,1441811
384.09140507999996,206280,73.6,1445562,7,20420,-5.868835926055908,0.00073,0.0482579730451107,54.098541259765625,-403.75079345703125,1442561
398.41445958,206388,73.77,1446312,7,20430,-0.10244953632354736,0.00073,0.046543948352336884,48.643409729003906,-405.0579528808594,1443311
390.9315981699999,206497,73.78,1447062,7,20440,8.581339836120605,0.00073,0.04646311327815056,76.13288879394531,-389.6099853515625,1444061
385.9737998400001,206595,73.15,1447749,7,20450,4.7795796394348145,0.00073,0.04510729759931564,69.23338317871094,-405.8013000488281,1444748
376.76176055,206699,73.0,1448464,7,20460,-6.277813911437988,0.00073,0.04615908861160278,85.80233001708984,-400.72576904296875,1445463
385.00034510000006,206802,72.7,1449184,7,20470,-5.6680521965026855,0.00073,0.0477287732064724,75.24100494384766,-393.863525390625,1446183
385.76738381999996,206910,72.86,1449928,7,20480,4.082322597503662,0.00073,0.047760773450136185,76.19805908203125,-376.71435546875,1446927
385.24843216999994,207018,72.86,1450678,7,20490,10.864059448242188,0.00073,0.04885490983724594,71.79798126220703,-394.1854248046875,1447677
385.56177721999995,207125,73.58,1451420,7,20500,3.878385066986084,0.00073,0.04765951260924339,83.11480712890625,-387.96875,1448419
389.49443613999995,207230,73.42,1452154,7,20510,4.774810791015625,0.00073,0.04635043442249298,77.1578369140625,-394.7379150390625,1449153
380.95402042999996,207331,73.01,1452863,7,20520,2.5738332271575928,0.00073,0.047426722943782806,68.96381378173828,-389.3299255371094,1449862
368.94487331999994,207428,72.3,1453542,7,20530,-2.467304229736328,0.00073,0.04695742949843407,70.430419921875,-390.69024658203125,1450541
373.74285117999995,207536,72.3,1454292,7,20540,3.3665709495544434,0.00073,0.04751325771212578,76.25653076171875,-391.7905578613281,1451291
375.92250125000004,207639,72.65,1455014,7,20550,-3.3653674125671387,0.00073,0.04686501994729042,64.51527404785156,-379.2520446777344,1452013
393.92961543000007,207747,73.0,1455764,7,20560,-7.490644454956055,0.00073,0.04769169166684151,72.19444274902344,-391.7934875488281,1452763
399.97460817000007,207854,73.3,1456514,7,20570,3.8822684288024902,0.00073,0.046676669269800186,48.08769989013672,-399.6885070800781,1453513
409.10327337,207961,73.36,1457264,7,20580,0.6359504461288452,0.00073,0.04622465744614601,68.70840454101562,-386.0729064941406,1454263
409.65284156999996,208069,73.36,1458014,7,20590,9.950340270996094,0.00073,0.04542090371251106,59.16600799560547,-385.3294677734375,1455013
421.65408304000016,208177,73.44,1458764,7,20600,8.806533813476562,0.00073,0.04605823755264282,66.6136245727539,-395.0206298828125,1455763
424.02538686,208285,73.6,1459514,7,20610,1.7997562885284424,0.00073,0.04649686813354492,71.83955383300781,-399.6155090332031,1456513
429.82986172999995,208392,74.01,1460264,7,20620,4.499268054962158,0.00073,0.04657099023461342,69.5047607421875,-391.5461120605469,1457263
420.49857022,208491,74.07,1460949,7,20630,1.4061541557312012,0.00073,0.04805478826165199,51.40427780151367,-388.36578369140625,1457948
419.01971290999995,208598,74.07,1461699,7,20640,5.162805080413818,0.00073,0.047585416585206985,46.56002426147461,-396.4722900390625,1458698
422.63685382000006,208707,74.35,1462449,7,20650,5.220034599304199,0.00073,0.04986051470041275,70.07252502441406,-385.07293701171875,1459448
417.51350227999995,208813,74.12,1463176,7,20660,-1.5876460075378418,0.00073,0.04947234317660332,116.23778533935547,-387.63641357421875,1460175
418.23136426000013,208921,74.12,1463926,7,20670,2.2767343521118164,0.00073,0.05085543170571327,66.65013122558594,-403.3996887207031,1460925
422.19274328000006,209030,74.12,1464676,7,20680,-3.361553192138672,0.00073,0.05502166599035263,85.76378631591797,-400.5849914550781,1461675
419.84145192999995,209138,74.12,1465426,7,20690,1.4984769821166992,0.00073,0.05464658886194229,84.22750854492188,-419.6044921875,1462425
408.60166766000003,209246,74.12,1466176,7,20700,11.508599281311035,0.00073,0.05285421758890152,81.80262756347656,-403.86798095703125,1463175
397.3050855000001,209357,74.1,1466924,7,20710,-1.5113900899887085,0.00073,0.053056150674819946,62.03758239746094,-418.18914794921875,1463923
393.2056796700001,209458,73.7,1467634,7,20720,-6.507176399230957,0.00073,0.05142564699053764,96.06957244873047,-390.9710998535156,1464633
413.99366741000006,209565,74.35,1468384,7,20730,2.401621103286743,0.00073,0.050254594534635544,68.57650756835938,-402.18658447265625,1465383
404.88311836999986,209670,74.11,1469110,7,20740,3.3432235717773438,0.00073,0.049016933888196945,98.57763671875,-414.914794921875,1466109
402.4791017,209775,73.85,1469834,7,20750,-7.947534561157227,0.00073,0.047306619584560394,63.032222747802734,-402.0665588378906,1466833
394.56129480999994,209882,74.08,1470584,7,20760,2.804640769958496,0.00073,0.04667387530207634,78.38419342041016,-404.3441162109375,1467583
388.83408424000004,209991,74.08,1471334,7,20770,-8.603324890136719,0.00073,0.046422142535448074,89.82528686523438,-406.9171447753906,1468333
384.62083837000006,210099,74.03,1472079,7,20780,-6.103150367736816,0.00073,0.04607107490301132,63.053916931152344,-407.9568176269531,1469078
377.29280562,210207,74.03,1472829,7,20790,-0.9879845380783081,0.00073,0.046373117715120316,80.0408935546875,-399.6622619628906,1469828
387.10578714,210316,74.03,1473579,7,20800,10.646142959594727,0.00073,0.04708395153284073,45.4086799621582,-388.13433837890625,1470578
400.34453564999995,210424,74.05,1474329,7,20810,-3.9366068840026855,0.00073,0.045608051121234894,61.15234375,-389.2374572753906,1471328
407.89976678000005,210532,74.45,1475079,7,20820,2.407170295715332,0.00073,0.045486025512218475,68.71719360351562,-388.4808654785156,1472078
401.63208160999994,210640,74.45,1475829,7,20830,0.9516277313232422,0.00073,0.046278879046440125,58.20045852661133,-393.8829040527344,1472828
420.8276605199998,210746,74.69,1476579,7,20840,-3.7039623260498047,0.00073,0.045230429619550705,49.73078155517578,-390.7346496582031,1473578
419.6132471,210854,74.95,1477329,7,20850,5.4102582931518555,0.00073,0.0470687635242939,68.72921752929688,-375.94171142578125,1474328
425.46825593999995,210961,74.84,1478068,7,20860,-0.9038317203521729,0.00073,0.046365611255168915,77.30418395996094,-390.4819030761719,1475067
415.78149291,211068,74.64,1478798,7,20870,-8.072056770324707,0.00073,0.0450756773352623,137.327392578125,-382.27294921875,1475797
413.03224534000003,211173,74.45,1479524,7,20880,-4.1920881271362305,0.00073,0.04630163684487343,61.15595245361328,-391.1478271484375,1476523
425.94012888,211282,74.45,1480274,7,20890,-2.9875168800354004,0.00073,0.046407755464315414,64.74466705322266,-385.1784362792969,1477273
419.86768663000004,211390,74.45,1481024,7,20900,-14.731120109558105,0.00073,0.04582817479968071,53.14807891845703,-391.6227722167969,1478023
404.99605285000007,211495,74.24,1481753,7,20910,-1.475037693977356,0.00073,0.045396145433187485,60.631099700927734,-383.9588623046875,1478752
382.12820204999997,211592,73.43,1482422,7,20920,0.05777132511138916,0.00073,0.04615882411599159,60.21027374267578,-379.0634765625,1479421
384.07546776,211699,73.32,1483161,7,20930,12.150596618652344,0.00073,0.04440394043922424,75.46507263183594,-391.99591064453125,1480160
